"species","n_bio_1","mean_bio_1","sd_bio_1","se_bio_1","within_sp_var_bio_1"
"Melissodes_communis","257","15.468872","4.502704","0.280871","0.053361"
"Bombus_suckleyi","210","5.691905","3.825935","0.264015","0.065304"
"Anthophora_abrupta","176","14.824432","3.658388","0.275761","0.07792"
"Bombus_occidentalis","459","5.48976","5.875607","0.27425","0.029878"
"Anthophora_pacifica","96","11.540625","4.46579","0.455788","0.142852"
"Cephalotrigona_zexmeniae","62","24.45","2.41476","0.306675","0.221191"
"Xylocopa_flavicollis","61","20.372131","2.805657","0.359228","0.224817"
"Melipona_beecheii","86","23.626744","3.027965","0.326514","0.159463"
"Epeolus_scutellaris","125","9.2504","3.59589","0.321626","0.109711"
"Centris_nitida","100","23.173","3.312506","0.331251","0.137138"
"Frieseomelitta_nigra","53","24.979245","2.165761","0.29749","0.258752"
"Bombus_cingulatus","131","1.993893","1.852846","0.161884","0.104686"
"Bombus_pyrosoma","17","6.258824","2.719388","0.659548","0.806696"
"Epeolus_compactus","94","14.659574","5.63534","0.581241","0.145892"
"Melissodes_tepaneca","176","20.339773","3.848608","0.2901","0.07792"
"Eucera_frater","77","9.954545","4.045646","0.461044","0.178102"
"Nomada_gracilis","40","8.6575","2.988944","0.472594","0.342846"
"Diadasia_diminuta","247","15.483401","5.279767","0.335944","0.055522"
"Exaerete_frontalis","70","24.152857","2.590547","0.30963","0.195912"
"Melissodes_paroselae","59","19.111864","3.948203","0.514012","0.232438"
"Nomada_texana","153","16.216993","4.533832","0.366539","0.089633"
"Triepeolus_remigatus","128","13.707031","3.834411","0.338917","0.107139"
"Bombus_sylvicola","340","-0.054706","6.628201","0.359465","0.040335"
"Bombus_balteatus","183","-0.030601","4.769908","0.352602","0.074939"
"Bombus_vandykei","69","11.35942","4.237033","0.510079","0.198751"
"Bombus_jonellus","639","3.825039","5.277714","0.208783","0.021461"
"Bombus_sandersoni","179","5.869832","3.440862","0.257182","0.076614"
"Nomada_ruficornis","296","7.664865","2.752832","0.160005","0.046331"
"Bombus_pascuorum","1082","7.157579","3.958125","0.120331","0.012675"
"Ceratina_mikmaqi","99","9.50101","2.742206","0.275602","0.138524"
"Anthophora_furcata","341","7.426686","3.281502","0.177703","0.040217"
"Nomada_panzeri","380","6.030526","3.776516","0.193731","0.036089"
"Nomada_perplexa","41","10.190244","3.398588","0.53077","0.334484"
"Epeoloides_pilosulus","30","8.556667","3.041175","0.55524","0.457128"
"Nomada_vicina","53","7.860377","2.361334","0.324354","0.258752"
"Nomada_depressa","51","9.203922","2.773659","0.38839","0.268899"
"Nomada_subrutila","6","9.966667","3.081991","1.258218","2.285639"
"Diadasia_australis","149","14.798658","5.101232","0.417909","0.092039"
"Epeolus_olympiellus","22","9.190909","2.815757","0.600321","0.623356"
"Nomada_cuneata","57","8.892982","2.993914","0.396554","0.240594"
"Nomada_sayi","55","11.894545","3.264082","0.440129","0.249342"
"Nomada_hydrophylli","10","9.12","2.475121","0.782702","1.371384"
"Exaerete_smaragdina","127","23.789764","2.874348","0.255057","0.107983"
"Nomada_maculata","102","9.834314","2.60333","0.257768","0.134449"
"Eucera_hamata","109","12.033945","2.993797","0.286754","0.125815"
"Anthophora_bomboides","262","8.801908","4.826836","0.298203","0.052343"
"Melissodes_denticulatus","135","11.882963","3.311908","0.285044","0.101584"
"Ceratina_strenua","164","13.261585","3.387425","0.264513","0.083621"
"Svastra_texana","44","17.647727","2.950009","0.444731","0.311678"
"Centris_caesalpiniae","61","18.059016","3.59404","0.46017","0.224817"
"Ceratina_dupla","190","11.495263","4.191517","0.304085","0.072178"
"Triepeolus_donatus","65","11.324615","3.627242","0.449904","0.210982"
"Melissodes_rivalis","133","9.790226","4.906827","0.425476","0.103112"
"Bombus_hyperboreus","71","-6.147887","5.928041","0.703529","0.193153"
"Nomada_cressonii","112","10.208036","2.991945","0.282712","0.122445"
"Melissodes_dentiventris","93","15.35914","3.609566","0.374295","0.147461"
"Bombus_kluanensis","3","-4.233333","2.759227","1.59304","4.571279"
"Epeolus_mesillae","40","18.5775","4.586518","0.725192","0.342846"
"Epeolus_pusillus","83","13.263855","4.315276","0.473663","0.165227"
"Zacosmia_maculata","46","15.78913","4.487624","0.661664","0.298127"
"Melissodes_persimilis","21","19.742857","3.431701","0.748859","0.65304"
"Euglossa_imperialis","97","24.663918","1.678615","0.170438","0.14138"
"Bombus_brachycephalus","31","18.658065","3.675212","0.660088","0.442382"
"Epeolus_bifasciatus","118","12.592373","4.643959","0.427511","0.116219"
"Euglossa_viridissima","73","23.235616","3.178896","0.372062","0.187861"
"Coelioxoides_punctipennis","10","24.26","1.917869","0.606483","1.371384"
"Triepeolus_grandis","31","17.370968","2.975253","0.534371","0.442382"
"Nomada_lehighensis","34","10.144118","2.76583","0.474336","0.403348"
"Bombus_natvigi","22","-7.645455","3.636682","0.775343","0.623356"
"Xylocopa_mordax","28","25.767857","2.161627","0.408509","0.48978"
"Ceratina_arizonensis","55","18.163636","3.879021","0.523047","0.249342"
"Melissodes_trinodis","137","10.589781","3.629906","0.310124","0.100101"
"Diadasia_ochracea","136","17.216912","4.169067","0.357495","0.100837"
"Ceratina_floridana","43","18.367442","4.395112","0.670248","0.318926"
"Anthophora_curta","158","18.363924","4.11496","0.327369","0.086796"
"Florilegus_condignus","118","18.005085","5.826551","0.536377","0.116219"
"Nomada_bifasciata","94","10.945745","2.801638","0.288967","0.145892"
"Centris_scopipes","14","22.428571","1.293432","0.345684","0.97956"
"Anthophora_exigua","69","9.44058","3.756654","0.452248","0.198751"
"Ericrocis_lata","94","19.145745","3.319012","0.34233","0.145892"
"Anthophora_ursina","137","9.79708","4.214348","0.360056","0.100101"
"Epeolus_minimus","84","8.280952","4.025116","0.439176","0.16326"
"Melipona_quadrifasciata","43","20.939535","2.362116","0.360219","0.318926"
"Triepeolus_verbesinae","35","19.397143","3.935919","0.665292","0.391824"
"Melissodes_vernoniae","49","13.22449","3.262702","0.4661","0.279874"
"Anthophora_vallorum","26","18.653846","3.518435","0.690022","0.527455"
"Anthophora_cockerelli","14","16.971429","3.026912","0.808976","0.97956"
"Triepeolus_simplex","40","13.9375","3.587206","0.567187","0.342846"
"Anthophora_centriformis","44","17.781818","4.358593","0.657083","0.311678"
"Habropoda_pallida","32","20.646875","3.269802","0.578025","0.428557"
"Anthophora_hololeuca","32","19.784375","4.619392","0.816601","0.428557"
"Eucera_rosae","40","14.65","2.509163","0.396734","0.342846"
"Triepeolus_subalpinus","19","8.994737","4.666485","1.070565","0.721781"
"Centris_mocsaryi","23","20.691304","3.233196","0.674168","0.596254"
"Diadasia_rinconis","186","17.719355","4.517575","0.331245","0.07373"
"Habropoda_tristissima","33","14.990909","4.004401","0.697077","0.415571"
"Diadasia_tuberculifrons","11","21.981818","3.837921","1.157177","1.246712"
"Trigona_truculenta","99","24.29798","2.51996","0.253266","0.138524"
"Lestrimelitta_niitkib","28","22.807143","3.68761","0.696893","0.48978"
"Epeolus_americanus","47","6.557447","6.366787","0.928691","0.291784"
"Trigona_guianae","98","24.284694","2.509173","0.253465","0.139937"
"Melipona_subnitida","12","26.666667","0.930624","0.268648","1.14282"
"Eucera_lepida","18","15.272222","4.692523","1.106038","0.76188"
"Triepeolus_melanarius","7","14.057143","4.496983","1.6997","1.95912"
"Anthophora_albata","56","10.167857","4.059696","0.5425","0.24489"
"Melissodes_stearnsi","30","14.713333","3.870911","0.706728","0.457128"
"Partamona_orizabaensis","64","22.551562","3.6959","0.461988","0.214279"
"Anthophora_petrophila","91","14.769231","4.310161","0.451828","0.150702"
"Centris_zacateca","28","17.857143","2.580329","0.487636","0.48978"
"Lestrimelitta_danuncia","8","24.325","2.862442","1.012026","1.71423"
"Centris_mexicana","41","18.609756","3.327297","0.519636","0.334484"
"Martinapis_luteicornis","34","17.426471","3.027982","0.519295","0.403348"
"Centris_hoffmanseggiae","35","18.934286","3.239821","0.54763","0.391824"
"Habropoda_cineraria","90","10.066667","4.629073","0.487947","0.152376"
"Anthophora_abroniae","21","19.919048","4.620024","1.008172","0.65304"
"Epicharis_elegans","42","22.664286","3.650447","0.563276","0.32652"
"Melissodes_tristis","189","16.02381","4.532919","0.329721","0.07256"
"Centris_lanosa","44","18.463636","3.28804","0.495691","0.311678"
"Melissodes_montanus","68","16.229412","4.557463","0.552674","0.201674"
"Melissodes_gilensis","48","15.833333","4.233018","0.610984","0.285705"
"Svastra_cressonii","31","15.280645","3.586588","0.64417","0.442382"
"Paratetrapedia_calcarata","43","23.827907","2.431571","0.370811","0.318926"
"Triepeolus_penicilliferus","24","20.35","1.930533","0.394068","0.57141"
"Melissodes_trifasciatus","5","25.24","1.132696","0.506557","2.742767"
"Centris_tricolor","30","17.296667","3.626006","0.662015","0.457128"
"Eucera_edwardsii","77","10.505195","3.47089","0.395545","0.178102"
"Xylocopa_pulchra","1","20",NA,NA,"13.713837"
"Centris_pallida","51","21.033333","3.531043","0.494445","0.268899"
"Trigona_corvina","77","23.557143","2.973719","0.338887","0.178102"
"Anthophora_maculifrons","54","9.82037","4.060643","0.552584","0.25396"
"Ceratina_cockerelli","44","20.770455","2.893182","0.436164","0.311678"
"Anthophora_flavocincta","24","16.770833","2.509543","0.512258","0.57141"
"Anthophora_porterae","90","12.263333","4.583886","0.483184","0.152376"
"Diadasia_sphaeralcearum","38","19.826316","4.05867","0.658403","0.36089"
"Melissodes_confusus","87","9.97931","5.847801","0.62695","0.15763"
"Scaptotrigona_hellwegeri","39","22.425641","3.81063","0.610189","0.351637"
"Centris_atripes","99","20.121212","2.728769","0.274252","0.138524"
"Melissodes_coreopsis","154","13.838312","4.767225","0.384154","0.089051"
"Partamona_bilineata","84","22.378571","4.125445","0.450123","0.16326"
"Plebeia_pulchra","29","23.589655","2.727681","0.506518","0.472891"
"Melissodes_tepidus","65","15.744615","5.610064","0.695843","0.210982"
"Melissodes_robustior","32","14.703125","3.496218","0.61805","0.428557"
"Ancyloscelis_apiformis","78","23.707692","3.504571","0.396815","0.175818"
"Melissodes_bimatris","72","11.758333","3.374584","0.397699","0.19047"
"Melissodes_moorei","7","14.942857","1.939809","0.733179","1.95912"
"Anthophorula_nitens","9","18.244444","3.472071","1.157357","1.52376"
"Melissodes_limbus","51","18.409804","3.943057","0.552138","0.268899"
"Centris_transversa","28","21.035714","3.472134","0.656172","0.48978"
"Anthophora_walshii","75","10.968","3.527658","0.407339","0.182851"
"Melissodes_grindeliae","46","9.241304","4.602925","0.678664","0.298127"
"Melissodes_subagilis","107","11.571963","4.166302","0.402772","0.128167"
"Anthophorula_albicans","15","16.246667","4.581931","1.183049","0.914256"
"Anthophora_phenax","27","21.240741","2.813055","0.541373","0.50792"
"Diadasia_nigrifrons","40","10.0975","4.681469","0.740205","0.342846"
"Exomalopsis_solani","101","17.927723","3.967244","0.394756","0.135781"
"Melissodes_intortus","12","16.708333","3.519158","1.015893","1.14282"
"Melissodes_comptoides","148","16.169595","4.034657","0.331647","0.092661"
"Melissodes_thelypodii","79","20.083544","4.055557","0.456286","0.173593"
"Melipona_colimana","2","16.5","1.555635","1.1","6.856918"
"Diadasia_lutzi","85","16.921176","5.772804","0.626149","0.161339"
"Diadasia_afflicta","45","17.446667","4.470489","0.666421","0.304752"
"Diadasia_consociata","19","16.363158","5.112643","1.172921","0.721781"
"Anthophorula_consobrina","13","21.538462","3.228141","0.895325","1.054911"
"Plebeia_frontalis","71","23.16338","3.071353","0.364503","0.193153"
"Plebeia_moureana","15","25.18","1.546979","0.399428","0.914256"
"Diadasia_tropicalis","25","23.62","3.764859","0.752972","0.548553"
"Centris_varia","128","23.1375","3.695795","0.326665","0.107139"
"Anthophora_timberlakei","14","19.014286","3.310091","0.884659","0.97956"
"Ceratina_acantha","93","11.777419","3.360387","0.348456","0.147461"
"Melissodes_pallidisignatus","100","10.357","3.820155","0.382016","0.137138"
"Anthophora_squammulosa","54","20.661111","4.332171","0.589534","0.25396"
"Melissodes_wheeleri","54","14.651852","5.536832","0.753467","0.25396"
"Svastra_sabinensis","64","19.676562","2.788909","0.348614","0.214279"
"Melissodes_boltoniae","35","14.82","3.964608","0.670141","0.391824"
"Exomalopsis_analis","80","23.38375","3.259589","0.364433","0.171423"
"Svastra_duplocincta","30","20.956667","2.948136","0.538254","0.457128"
"Anthophorula_texana","15","18.493333","3.714156","0.958991","0.914256"
"Exomalopsis_similis","56","23.517857","3.186911","0.425869","0.24489"
"Melissodes_verbesinarum","74","17.993243","4.117465","0.478646","0.185322"
"Melitoma_taurea","108","14.960185","3.038597","0.292389","0.12698"
"Anthophorula_compactula","75","19.164","3.106995","0.358765","0.182851"
"Centris_agameta","11","22.745455","2.99712","0.903666","1.246712"
"Melissodes_humilior","17","16.388235","4.331553","1.050556","0.806696"
"Melissodes_micheneri","4","12.325","2.596632","1.298316","3.428459"
"Melissodes_menuachus","88","10.95","4.100042","0.437066","0.155839"
"Anthophora_columbariae","14","16.75","3.832402","1.024253","0.97956"
"Exomalopsis_snowi","26","21.569231","2.847704","0.558481","0.527455"
"Diadasia_knabiana","2","19.25","9.545942","6.75","6.856918"
"Melipona_grandis","54","25.190741","0.661122","0.089967","0.25396"
"Melitoma_marginella","45","23.251111","2.942295","0.438611","0.304752"
"Euglossa_townsendi","44","23.777273","2.387649","0.359952","0.311678"
"Xylocopa_gualanensis","37","24.240541","3.071957","0.505027","0.370644"
"Melissodes_utahensis","36","10.961111","1.943381","0.323897","0.38094"
"Epicharis_analis","14","22.692857","1.951514","0.521564","0.97956"
"Eucera_interrupta","36","10.922222","3.275111","0.545852","0.38094"
"Anthophora_estebana","20","19.845","3.44406","0.770115","0.685692"
"Melissodes_glenwoodensis","60","10.075","3.465111","0.447344","0.228564"
"Svastra_machaerantherae","47","17.638298","2.756301","0.402048","0.291784"
"Neolarra_vigilans","36","13.588889","5.243651","0.873942","0.38094"
"Ceratina_pacifica","80","10.9925","2.396082","0.26789","0.171423"
"Melipona_costaricensis","15","24.126667","1.859519","0.480126","0.914256"
"Ericrocis_pintada","35","19.48","3.818592","0.64546","0.391824"
"Eucera_vulpes","8","16.15","1.466775","0.518583","1.71423"
"Centris_decolorata","45","25.533333","1.896887","0.282771","0.304752"
"Anthophora_rhodothorax","14","14.514286","3.660571","0.978329","0.97956"
"Neolarra_californica","38","19.952632","3.684646","0.597729","0.36089"
"Melissodes_dagosus","42","11.642857","3.391751","0.523359","0.32652"
"Centris_trigonoides","75","23.890667","3.530109","0.407622","0.182851"
"Eucera_actuosa","56","13.185714","4.515647","0.603429","0.24489"
"Melissodes_opuntiellus","21","19.67619","3.977676","0.868","0.65304"
"Melipona_solani","13","23.330769","2.94233","0.816056","1.054911"
"Anthophorula_euphorbiae","14","20.942857","3.770883","1.007811","0.97956"
"Mesocheira_bicolor","65","22.835385","3.465113","0.429794","0.210982"
"Anthophorula_albata","22","16.445455","3.525246","0.751585","0.623356"
"Melissodes_snowii","14","11.428571","3.690618","0.986359","0.97956"
"Anthophora_mortuaria","22","21.581818","4.711247","1.004441","0.623356"
"Xylocopa_muscaria","55","24.923636","2.120269","0.285897","0.249342"
"Gaesischia_exul","23","23.930435","3.656679","0.76247","0.596254"
"Epicharis_maculata","27","23.811111","2.235953","0.430309","0.50792"
"Holcopasites_minimus","8","19.4125","1.967186","0.695505","1.71423"
"Nomada_bella","28","10.014286","2.512445","0.474807","0.48978"
"Eufriesea_mexicana","32","23.2625","3.308615","0.584886","0.428557"
"Exomalopsis_solidaginis","39","16.910256","3.93679","0.630391","0.351637"
"Eucera_lutziana","9","11.244444","2.176069","0.725356","1.52376"
"Nomada_australis","51","12.296078","4.326105","0.605776","0.268899"
"Epeolus_ilicis","14","18.385714","3.219378","0.860415","0.97956"
"Melipona_panamica","8","24.3375","3.33464","1.178973","1.71423"
"Eucera_kullenbergi","2","18.65","0.494975","0.35","6.856918"
"Tetragonula_sirindhornae","4","26.525","0.914239","0.45712","3.428459"
"Oreopasites_vanduzeei","26","14.196154","5.099998","1.000192","0.527455"
"Melissodes_vernalis","16","16.2625","5.810207","1.452552","0.857115"
"Anthophora_peritomae","46","10.002174","4.236376","0.62462","0.298127"
"Neolarra_verbesinae","12","15.441667","3.88036","1.120163","1.14282"
"Centris_fuscata","48","22.935417","3.168629","0.457352","0.285705"
"Diadasia_vallicola","45","19.377778","3.96988","0.591795","0.304752"
"Melissodes_fimbriatus","16","15.575","2.991209","0.747802","0.857115"
"Diadasia_laticauda","12","15.733333","3.701433","1.068512","1.14282"
"Melitoma_segmentaria","85","21.963529","4.030681","0.437189","0.161339"
"Ceratina_nanula","148","11.430405","4.408042","0.362339","0.092661"
"Exomalopsis_byersi","18","22.455556","2.89629","0.682662","0.76188"
"Thygater_micheneri","5","16.52","1.704993","0.762496","2.742767"
"Epeolus_canadensis","27","11.025926","2.606441","0.50161","0.50792"
"Deltoptila_aurulentocaudata","11","16.663636","1.566699","0.472378","1.246712"
"Brachynomada_margaretae","4","18.2","5.363457","2.681729","3.428459"
"Trigona_albipennis","41","25.636585","1.5456","0.241382","0.334484"
"Anthophorula_completa","39","18.892308","2.867824","0.459219","0.351637"
"Exomalopsis_mellipes","61","22.085246","3.651157","0.467483","0.224817"
"Anthophora_fulvicauda","16","17.48125","4.03538","1.008845","0.857115"
"Caenonomada_bruneri","22","19.731818","2.888959","0.615928","0.623356"
"Euglossa_atroveneta","10","22.93","2.17769","0.688646","1.371384"
"Trigona_fuscipennis","91","24.771429","2.378528","0.249337","0.150702"
"Euglossa_obtusa","6","24.3","1.857956","0.758507","2.285639"
"Eufriesea_rugosa","18","21.533333","2.892994","0.681885","0.76188"
"Eucera_aragalli","5","14.92","4.818921","2.155087","2.742767"
"Melissodes_coloradensis","28","11.832143","2.640995","0.499101","0.48978"
"Melissodes_sphaeralceae","18","16.277778","5.113598","1.205287","0.76188"
"Eucera_fulvitarsis","64","9.635938","3.794539","0.474317","0.214279"
"Melissodes_hymenoxidis","21","5.728571","3.273247","0.714281","0.65304"
"Anthophorula_exilis","5","19.7","3.536948","1.581771","2.742767"
"Eucera_primiveris","33","16.287879","4.247481","0.739392","0.415571"
"Anthophora_striata","12","20.766667","3.772709","1.089087","1.14282"
"Oreopasites_barbarae","3","16","3.5","2.020726","4.571279"
"Triopasites_penniger","22","18.6","3.017094","0.643247","0.623356"
"Townsendiella_pulchra","23","19.669565","3.000369","0.62562","0.596254"
"Centris_cockerelli","56","19.564286","3.354532","0.448268","0.24489"
"Xylocopa_guatemalensis","31","19.909677","3.107127","0.558056","0.442382"
"Epeolus_attenboroughi","3","7.6","2.042058","1.178983","4.571279"
