"species","n_bio_18","mean_bio_18","sd_bio_18","se_bio_18","within_sp_var_bio_18"
"Austrothurgus_rubricatus","26","325.192308","219.683776","43.083533","509.156911"
"Bombus_impatiens","566","283.883392","101.66527","4.27331","23.388833"
"Braunsapis_occidentalis","4","53.5","8.185353","4.092676","3309.519922"
"Hylaeus_cyanurus","1","321",NA,NA,"13238.079686"
"Bombus_fraternus","265","278.807547","122.566451","7.529197","49.955018"
"Megachile_aethiops","18","216.611111","232.842067","54.881402","735.448871"
"Tetragonula_clypearis","8","686","201.312124","71.174584","1654.759961"
"Trichocolletes_albigenae","5","104.4","55.486935","24.814512","2647.615937"
"Trichocolletes_avialis","1","140",NA,NA,"13238.079686"
"Trichocolletes_centralis","3","95.333333","49.893219","28.805863","4412.693229"
"Trichocolletes_nitens","2","56","5.656854","4","6619.039843"
"Trichocolletes_orientalis","22","262.318182","146.500247","31.233958","601.730895"
"Bombus_crotchii","46","21.956522","29.419537","4.337674","287.784341"
"Bombus_morrisoni","226","86.128319","73.614288","4.89675","58.575574"
"Melissodes_microstictus","550","187.54","145.187716","6.190825","24.069236"
"Bombus_bifarius","327","107.574924","72.476142","4.00794","40.483424"
"Bombus_fervidus","657","177.146119","107.202552","4.18237","20.149284"
"Bombus_appositus","225","98.635556","65.845264","4.389684","58.83591"
"Bombus_vosnesenskii","213","93.300469","83.185595","5.699783","62.150609"
"Bombus_ephippiatus","100","383.32","234.121952","23.412195","132.380797"
"Anthophora_urbana","239","70.188285","56.24177","3.637978","55.389455"
"Bombus_mexicanus","27","284.62963","183.663184","35.345996","490.299248"
"Bombus_terricola","508","230.933071","85.128997","3.776988","26.059212"
"Bombus_sonorus","204","143.098039","97.939864","6.857162","64.892547"
"Bombus_steindachneri","51","344.784314","240.160306","33.629169","259.57019"
"Bombus_mixtus","395","144.232911","98.743227","4.968311","33.514126"
"Bombus_huntii","448","149.082589","120.124078","5.675329","29.549285"
"Bombus_melanopygus","406","152.918719","120.233439","5.967085","32.606108"
"Bombus_caliginosus","64","48.1875","54.735982","6.841998","206.844995"
"Bombus_centralis","295","106.281356","68.602514","3.994193","44.874846"
"Bombus_griseocollis","723","231.832642","120.029329","4.463939","18.30993"
"Bombus_diligens","42","322.095238","248.508508","38.345695","315.192373"
"Bombus_auricomus","301","267.710963","65.581345","3.780046","43.980331"
"Trigona_nigerrima","57","470.842105","276.87728","36.673292","232.247012"
"Melissodes_agilis","317","170.104101","103.387644","5.806829","41.760504"
"Nomada_denticulata","74","300.554054","65.755909","7.643969","178.892969"
"Nomada_articulata","162","265.506173","79.949227","6.281405","81.716541"
"Epeolus_autumnalis","40","276.925","70.247689","11.107135","330.951992"
"Ceratina_calcarata","246","277.520325","66.492332","4.239396","53.813332"
"Nomada_fabriciana","189","225.322751","67.132582","4.883177","70.04275"
"Nomada_ferruginata","106","209.632075","45.255534","4.395606","124.887544"
"Bombus_ternarius","475","232.892632","72.796977","3.340154","27.869641"
"Bombus_bimaculatus","502","284.332669","89.579985","3.99815","26.370677"
"Scaptotrigona_mexicana","46","366.434783","203.449874","29.997047","287.784341"
"Xylocopa_tabaniformis","198","165.671717","168.544526","11.977938","66.858988"
"Xylocopa_micans","151","357.15894","144.4781","11.757461","87.669402"
"Bombus_pauloensis","158","432.468354","148.500302","11.81405","83.785314"
"Xylocopa_sonorina","146","146.849315","166.530658","13.782175","90.671779"
"Bombus_insularis","440","147.434091","92.702086","4.419399","30.086545"
"Bombus_nevadensis","415","137.125301","89.760813","4.406185","31.898987"
"Trigona_fulviventris","192","415.510417","230.560187","16.639248","68.948332"
"Bombus_cryptarum","440","203.35","71.377467","3.402787","30.086545"
"Xylocopa_flavorufa","101","277.069307","154.333746","15.356782","131.070096"
"Bombus_pensylvanicus","703","246.539118","130.794094","4.932993","18.830839"
"Bombus_vagans","510","237.929412","84.133133","3.725478","25.957019"
"Bombus_citrinus","259","278.447876","56.595191","3.516654","51.112277"
"Ptilothrix_bombiformis","174","310.91954","88.056697","6.675561","76.080918"
"Bombus_affinis","218","294.022936","71.184996","4.821256","60.725136"
"Scaptotrigona_pectoralis","70","354.642857","183.989842","21.990992","189.115424"
"Xylocopa_fimbriata","110","325.654545","230.804911","22.006385","120.346179"
"Nannotrigona_perilampoides","119","376","227.651421","20.868772","111.244367"
"Melissodes_desponsus","228","276.649123","63.920791","4.233258","58.061753"
"Centris_rhodopus","78","95.333333","70.399171","7.971136","169.71897"
"Anthophora_terminalis","354","199.435028","95.247657","5.062356","37.395705"
"Bombus_flavidus","562","203.779359","109.891395","4.635489","23.555302"
"Eulaema_polychroma","147","355.027211","222.364995","18.340356","90.054964"
"Nomada_fervida","33","410.606061","147.464602","25.670292","401.15393"
"Melissoptila_otomita","29","292.655172","200.414976","37.216127","456.485506"
"Habropoda_laboriosa","162","346.296296","115.209875","9.051743","81.716541"
"Anthophora_edwardsii","60","37.533333","34.731643","4.483836","220.634661"
"Bombus_ashtoni","226","233.853982","70.77778","4.708068","58.575574"
"Svastra_obliqua","368","206.127717","116.825226","6.089936","35.973043"
"Brachymelecta_californica","213","100.446009","85.157419","5.83489","62.150609"
"Habropoda_depressa","37","29.621622","37.624129","6.185369","357.785937"
"Anthophora_californica","232","131.49569","102.923121","6.757234","57.060688"
"Diadasia_bituberculata","39","19.333333","28.698371","4.595417","339.437941"
"Bombus_borealis","390","233.366667","70.946748","3.592528","33.943794"
"Bombus_frigidus","314","181.958599","86.008961","4.853766","42.159489"
"Diadasia_enavata","187","118.459893","77.88993","5.695876","70.79187"
"Anthophora_montana","109","154.045872","66.467952","6.366475","121.450272"
"Anthophora_occidentalis","107","121.691589","67.023991","6.479454","123.720371"
"Xylocopa_californica","198","98.883838","83.154566","5.909538","66.858988"
"Melissodes_communis","257","247.377432","150.855663","9.410118","51.510038"
"Bombus_suckleyi","210","130.2","79.14488","5.461516","63.038475"
"Anthophora_abrupta","176","310.8125","88.916359","6.702323","75.216362"
"Bombus_occidentalis","459","129.851852","86.271177","4.026794","28.841132"
"Anthophora_pacifica","96","57.958333","49.736128","5.076172","137.896663"
"Cephalotrigona_zexmeniae","62","376.790323","241.662218","30.691132","213.517414"
"Xylocopa_flavicollis","61","301.57377","162.404994","20.793829","217.0177"
"Melipona_beecheii","86","402.267442","207.007782","22.322223","153.931159"
"Epeolus_scutellaris","125","256.24","69.158467","6.185721","105.904637"
"Centris_nitida","100","398.03","231.555585","23.155559","132.380797"
"Frieseomelitta_nigra","53","388.679245","228.429317","31.37718","249.775088"
"Bombus_cingulatus","131","212.480916","49.75793","4.347371","101.054043"
"Bombus_pyrosoma","17","376.470588","111.226749","26.976449","778.71057"
"Epeolus_compactus","94","115.138298","96.6849","9.972286","140.830635"
"Melissodes_tepaneca","176","261.039773","157.393279","11.863965","75.216362"
"Eucera_frater","77","56","42.251129","4.814963","171.923113"
"Nomada_gracilis","40","289.625","59.805105","9.456017","330.951992"
"Diadasia_diminuta","247","107.493927","64.631405","4.112398","53.595464"
"Exaerete_frontalis","70","461.085714","254.116985","30.372789","189.115424"
"Melissodes_paroselae","59","187.169492","167.144182","21.760319","224.374232"
"Nomada_texana","153","163.771242","90.615548","7.325833","86.523397"
"Triepeolus_remigatus","128","245.023438","96.049976","8.489699","103.422498"
"Bombus_sylvicola","340","151.173529","98.618821","5.348356","38.935528"
"Bombus_balteatus","183","188.442623","81.186299","6.001464","72.339233"
"Bombus_vandykei","69","38.898551","38.436022","4.627153","191.856227"
"Bombus_jonellus","639","208.4241","87.684888","3.468761","20.71687"
"Bombus_sandersoni","179","272.804469","61.764875","4.616524","73.955752"
"Nomada_ruficornis","296","225.158784","68.407442","3.976102","44.723242"
"Bombus_pascuorum","1082","206.850277","75.81205","2.304754","12.234824"
"Ceratina_mikmaqi","99","289.323232","45.297616","4.552582","133.717977"
"Anthophora_furcata","341","207.052786","72.13629","3.906399","38.821348"
"Nomada_panzeri","380","218.992105","71.271323","3.656142","34.837052"
"Nomada_perplexa","41","286.463415","55.601303","8.683465","322.879992"
"Epeoloides_pilosulus","30","263.6","50.224736","9.16974","441.269323"
"Nomada_vicina","53","261.886792","60.782291","8.34909","249.775088"
"Nomada_depressa","51","281.647059","86.744642","12.146679","259.57019"
"Nomada_subrutila","6","274.333333","43.274319","17.666667","2206.346614"
"Diadasia_australis","149","99.604027","70.07986","5.741166","88.846172"
"Epeolus_olympiellus","22","71","42.730607","9.110196","601.730895"
"Nomada_cuneata","57","290.122807","69.789497","9.243845","232.247012"
"Nomada_sayi","55","276.236364","77.990494","10.516236","240.692358"
"Nomada_hydrophylli","10","286.2","49.758975","15.73517","1323.807969"
"Exaerete_smaragdina","127","424.511811","245.955986","21.825065","104.236848"
"Nomada_maculata","102","277.598039","68.169309","6.749767","129.785095"
"Eucera_hamata","109","268.119266","71.598252","6.857869","121.450272"
"Anthophora_bomboides","262","134.01145","100.325504","6.19813","50.527022"
"Melissodes_denticulatus","135","289.77037","64.382595","5.541172","98.05985"
"Ceratina_strenua","164","295.146341","71.787711","5.605678","80.719998"
"Svastra_texana","44","157.977273","77.273145","11.649365","300.865447"
"Centris_caesalpiniae","61","139.57377","53.783349","6.886252","217.0177"
"Ceratina_dupla","190","292.894737","79.10812","5.739106","69.674104"
"Triepeolus_donatus","65","277.738462","79.640849","9.878232","203.662764"
"Melissodes_rivalis","133","110.18797","66.139791","5.735047","99.534434"
"Bombus_hyperboreus","71","157.929577","75.267395","8.932596","186.451827"
"Nomada_cressonii","112","272.785714","82.665006","7.811109","118.19714"
"Melissodes_dentiventris","93","314.978495","93.034002","9.647177","142.344943"
"Bombus_kluanensis","3","216.666667","84.287207","48.663242","4412.693229"
"Epeolus_mesillae","40","77.25","46.453589","7.344957","330.951992"
"Epeolus_pusillus","83","260.891566","90.911242","9.978805","159.494936"
"Zacosmia_maculata","46","82.065217","71.588765","10.555188","287.784341"
"Melissodes_persimilis","21","276.095238","187.411554","40.896554","630.384747"
"Euglossa_imperialis","97","440.989691","215.297686","21.860168","136.475048"
"Bombus_brachycephalus","31","306.709677","247.126849","44.385292","427.034829"
"Epeolus_bifasciatus","118","289.144068","88.594657","8.155799","112.187116"
"Euglossa_viridissima","73","353.342466","215.636153","25.238303","181.343557"
"Coelioxoides_punctipennis","10","427.6","226.604501","71.658635","1323.807969"
"Triepeolus_grandis","31","131.677419","43.649656","7.83971","427.034829"
"Nomada_lehighensis","34","306.294118","46.131255","7.911445","389.355285"
"Bombus_natvigi","22","149.045455","75.805815","16.161854","601.730895"
"Xylocopa_mordax","28","405.428571","143.442963","27.108172","472.78856"
"Ceratina_arizonensis","55","73.909091","107.192501","14.453834","240.692358"
"Melissodes_trinodis","137","274.306569","65.070726","5.559367","96.628319"
"Diadasia_ochracea","136","135.036765","98.052322","8.407917","97.338821"
"Ceratina_floridana","43","446.209302","113.691219","17.337748","307.862318"
"Anthophora_curta","158","94.892405","77.091276","6.133053","83.785314"
"Florilegus_condignus","118","316.584746","148.357637","13.657427","112.187116"
"Nomada_bifasciata","94","193.989362","92.975947","9.589737","140.830635"
"Centris_scopipes","14","521.214286","181.354383","48.468998","945.57712"
"Anthophora_exigua","69","45.318841","31.608121","3.805171","191.856227"
"Ericrocis_lata","94","127.744681","68.727909","7.088743","140.830635"
"Anthophora_ursina","137","121.547445","108.897143","9.303711","96.628319"
"Epeolus_minimus","84","121.535714","77.724947","8.480487","157.596187"
"Melipona_quadrifasciata","43","541.744186","206.949625","31.559522","307.862318"
"Triepeolus_verbesinae","35","117.228571","94.220981","15.926253","378.230848"
"Melissodes_vernoniae","49","229","69.519781","9.931397","270.164892"
"Anthophora_vallorum","26","115.076923","44.879325","8.80156","509.156911"
"Anthophora_cockerelli","14","25.928571","26.931435","7.197729","945.57712"
"Triepeolus_simplex","40","264.875","85.138255","13.46154","330.951992"
"Anthophora_centriformis","44","60.840909","57.367012","8.648402","300.865447"
"Habropoda_pallida","32","42.5625","33.078536","5.847514","413.68999"
"Anthophora_hololeuca","32","33.46875","30.010734","5.305198","413.68999"
"Eucera_rosae","40","290.325","57.055703","9.021299","330.951992"
"Triepeolus_subalpinus","19","60.947368","46.687464","10.710839","696.741036"
"Centris_mocsaryi","23","473.478261","141.132069","29.428071","575.568682"
"Diadasia_rinconis","186","129.333333","72.79454","5.337555","71.172471"
"Habropoda_tristissima","33","15.969697","17.889391","3.114143","401.15393"
"Diadasia_tuberculifrons","11","53.545455","30.660605","9.24452","1203.46179"
"Trigona_truculenta","99","453.313131","223.690732","22.481764","133.717977"
"Lestrimelitta_niitkib","28","367.714286","189.241734","35.763326","472.78856"
"Epeolus_americanus","47","107.191489","76.854362","11.210361","281.66127"
"Trigona_guianae","98","493.336735","261.199373","26.385121","135.082446"
"Melipona_subnitida","12","171.916667","124.397792","35.910549","1103.173307"
"Eucera_lepida","18","159.555556","30.753713","7.24872","735.448871"
"Triepeolus_melanarius","7","11.857143","15.710173","5.937887","1891.154241"
"Anthophora_albata","56","53.571429","40.913593","5.467309","236.39428"
"Melissodes_stearnsi","30","16.133333","23.036303","4.205834","441.269323"
"Partamona_orizabaensis","64","412.953125","250.818054","31.352257","206.844995"
"Anthophora_petrophila","91","74.626374","62.820317","6.585359","145.473403"
"Centris_zacateca","28","173.107143","98.701322","18.652797","472.78856"
"Lestrimelitta_danuncia","8","488.25","261.045015","92.29335","1654.759961"
"Centris_mexicana","41","181.365854","108.069828","16.877672","322.879992"
"Martinapis_luteicornis","34","139.941176","52.219201","8.955519","389.355285"
"Centris_hoffmanseggiae","35","64.685714","53.055893","8.968083","378.230848"
"Habropoda_cineraria","90","66.744444","56.190999","5.923051","147.089774"
"Anthophora_abroniae","21","47.142857","45.251835","9.87476","630.384747"
"Epicharis_elegans","42","287.761905","190.537342","29.40055","315.192373"
"Melissodes_tristis","189","136.835979","62.048879","4.513392","70.04275"
"Centris_lanosa","44","173.863636","61.143214","9.217686","300.865447"
"Melissodes_montanus","68","203.235294","190.563901","23.109267","194.677642"
"Melissodes_gilensis","48","166.125","50.425688","7.278321","275.793327"
"Svastra_cressonii","31","199.677419","54.322118","9.75654","427.034829"
"Paratetrapedia_calcarata","43","411.976744","220.032843","33.554694","307.862318"
"Triepeolus_penicilliferus","24","166.375","45.056305","9.19708","551.586654"
"Melissodes_trifasciatus","5","630.2","218.384294","97.664425","2647.615937"
"Centris_tricolor","30","384.7","179.127223","32.704007","441.269323"
"Eucera_edwardsii","77","50.363636","36.66775","4.178678","171.923113"
"Xylocopa_pulchra","1","374",NA,NA,"13238.079686"
"Centris_pallida","51","92.156863","102.339703","14.330425","259.57019"
"Trigona_corvina","77","405.12987","239.05914","27.243317","171.923113"
"Anthophora_maculifrons","54","57.444444","44.200515","6.014928","245.149624"
"Ceratina_cockerelli","44","345.431818","164.208376","24.755344","300.865447"
"Anthophora_flavocincta","24","8.625","11.013085","2.248037","551.586654"
"Anthophora_porterae","90","75.655556","58.115956","6.12596","147.089774"
"Diadasia_sphaeralcearum","38","98.368421","50.693792","8.223619","348.370518"
"Melissodes_confusus","87","181.252874","107.4492","11.519763","152.161835"
"Scaptotrigona_hellwegeri","39","267.948718","220.136435","35.250041","339.437941"
"Centris_atripes","99","177.393939","108.691646","10.923921","133.717977"
"Melissodes_coreopsis","154","182.584416","65.759982","5.29909","85.961556"
"Partamona_bilineata","84","357.285714","218.065845","23.792934","157.596187"
"Plebeia_pulchra","29","390.862069","165.917089","30.81003","456.485506"
"Melissodes_tepidus","65","37.476923","44.809356","5.557917","203.662764"
"Melissodes_robustior","32","27.75","31.204838","5.516288","413.68999"
"Ancyloscelis_apiformis","78","354.974359","202.971175","22.98196","169.71897"
"Melissodes_bimatris","72","51.930556","45.879612","5.406964","183.862218"
"Melissodes_moorei","7","11.857143","9.63377","3.641223","1891.154241"
"Anthophorula_nitens","9","21.222222","51.700527","17.233509","1470.897743"
"Melissodes_limbus","51","151.764706","95.78342","13.412362","259.57019"
"Centris_transversa","28","307.428571","222.805417","42.106266","472.78856"
"Anthophora_walshii","75","222.88","67.896774","7.840044","176.507729"
"Melissodes_grindeliae","46","129.913043","73.116597","10.780454","287.784341"
"Melissodes_subagilis","107","122.17757","73.183643","7.07493","123.720371"
"Anthophorula_albicans","15","27.133333","57.0299","14.725057","882.538646"
"Anthophora_phenax","27","85.962963","50.771344","9.77095","490.299248"
"Diadasia_nigrifrons","40","37.1","28.462121","4.500256","330.951992"
"Exomalopsis_solani","101","164.455446","93.023602","9.256194","131.070096"
"Melissodes_intortus","12","202.25","37.295198","10.766196","1103.173307"
"Melissodes_comptoides","148","298.905405","126.366131","10.387232","89.446484"
"Melissodes_thelypodii","79","229.037975","199.16566","22.407887","167.570629"
"Melipona_colimana","2","259","264.457936","187","6619.039843"
"Diadasia_lutzi","85","68.247059","50.048288","5.428499","155.742114"
"Diadasia_afflicta","45","204.355556","93.551191","13.945788","294.179549"
"Diadasia_consociata","19","19.210526","23.372774","5.362082","696.741036"
"Anthophorula_consobrina","13","159.230769","152.633632","42.332953","1018.313822"
"Plebeia_frontalis","71","395.169014","262.386301","31.139525","186.451827"
"Plebeia_moureana","15","326.666667","205.316712","53.012547","882.538646"
"Diadasia_tropicalis","25","233.92","141.730648","28.34613","529.523187"
"Centris_varia","128","432.039062","261.978613","23.155857","103.422498"
"Anthophora_timberlakei","14","33.428571","25.427769","6.795857","945.57712"
"Ceratina_acantha","93","46.322581","44.250316","4.588544","142.344943"
"Melissodes_pallidisignatus","100","82.58","62.549565","6.254957","132.380797"
"Anthophora_squammulosa","54","264.425926","280.253363","38.137652","245.149624"
"Melissodes_wheeleri","54","216.37037","75.354582","10.25446","245.149624"
"Svastra_sabinensis","64","132.96875","72.183841","9.02298","206.844995"
"Melissodes_boltoniae","35","336","107.348525","18.145213","378.230848"
"Exomalopsis_analis","80","371.1","220.662501","24.670818","165.475996"
"Svastra_duplocincta","30","155.233333","83.625884","15.267928","441.269323"
"Anthophorula_texana","15","229.466667","77.725586","20.06866","882.538646"
"Exomalopsis_similis","56","335.517857","179.023614","23.923037","236.39428"
"Melissodes_verbesinarum","74","112.094595","70.540607","8.200179","178.892969"
"Melitoma_taurea","108","320.814815","82.048441","7.895115","122.574812"
"Anthophorula_compactula","75","135.24","48.327945","5.58043","176.507729"
"Centris_agameta","11","197.909091","132.660812","39.99874","1203.46179"
"Melissodes_humilior","17","140.588235","60.203882","14.601586","778.71057"
"Melissodes_micheneri","4","21","14.2595","7.12975","3309.519922"
"Melissodes_menuachus","88","126.068182","71.144308","7.584009","150.432724"
"Anthophora_columbariae","14","23.071429","15.701368","4.196367","945.57712"
"Exomalopsis_snowi","26","212.461538","151.214611","29.655625","509.156911"
"Diadasia_knabiana","2","382","295.570635","209","6619.039843"
"Melipona_grandis","54","494.092593","189.103373","25.73371","245.149624"
"Melitoma_marginella","45","342.311111","180.371816","26.888243","294.179549"
"Euglossa_townsendi","44","440.318182","275.476144","41.529591","300.865447"
"Xylocopa_gualanensis","37","273.675676","224.91814","36.976314","357.785937"
"Melissodes_utahensis","36","69.722222","44.060096","7.343349","367.724436"
"Epicharis_analis","14","503.642857","171.719184","45.893882","945.57712"
"Eucera_interrupta","36","185.027778","83.404175","13.900696","367.724436"
"Anthophora_estebana","20","68.6","59.513289","13.307576","661.903984"
"Melissodes_glenwoodensis","60","78.45","55.877416","7.213743","220.634661"
"Svastra_machaerantherae","47","136.787234","65.717093","9.585823","281.66127"
"Neolarra_vigilans","36","89","57.246335","9.541056","367.724436"
"Ceratina_pacifica","80","49.9","34.408786","3.847019","165.475996"
"Melipona_costaricensis","15","422.866667","237.711971","61.376967","882.538646"
"Ericrocis_pintada","35","167.542857","126.145654","21.322507","378.230848"
"Eucera_vulpes","8","57.875","32.852212","11.615011","1654.759961"
"Centris_decolorata","45","457.177778","157.277301","23.445516","294.179549"
"Anthophora_rhodothorax","14","10.142857","7.230886","1.932536","945.57712"
"Neolarra_californica","38","76.026316","58.947749","9.562588","348.370518"
"Melissodes_dagosus","42","64.642857","61.165837","9.438094","315.192373"
"Centris_trigonoides","75","359.493333","200.134034","23.109488","176.507729"
"Eucera_actuosa","56","36.571429","43.044103","5.75201","236.39428"
"Melissodes_opuntiellus","21","139.47619","51.473895","11.232525","630.384747"
"Melipona_solani","13","492.384615","267.98462","74.325561","1018.313822"
"Anthophorula_euphorbiae","14","109.071429","69.988421","18.705192","945.57712"
"Mesocheira_bicolor","65","372.846154","230.343916","28.570646","203.662764"
"Anthophorula_albata","22","58.454545","46.664688","9.948945","601.730895"
"Melissodes_snowii","14","143.285714","54.039058","14.442546","945.57712"
"Anthophora_mortuaria","22","42.818182","23.304682","4.968575","601.730895"
"Xylocopa_muscaria","55","375.290909","229.892541","30.998704","240.692358"
"Gaesischia_exul","23","263.478261","203.081235","42.345365","575.568682"
"Epicharis_maculata","27","445.962963","352.78687","67.893865","490.299248"
"Holcopasites_minimus","8","156.625","40.535478","14.331456","1654.759961"
"Nomada_bella","28","280.571429","62.695873","11.848406","472.78856"
"Eufriesea_mexicana","32","438.40625","267.482874","47.284739","413.68999"
"Exomalopsis_solidaginis","39","136.820513","113.474057","18.170391","339.437941"
"Eucera_lutziana","9","85.222222","48.241004","16.080335","1470.897743"
"Nomada_australis","51","330.784314","84.97913","11.899458","259.57019"
"Epeolus_ilicis","14","375.357143","151.354707","40.451247","945.57712"
"Melipona_panamica","8","464.75","274.947138","97.208493","1654.759961"
"Eucera_kullenbergi","2","2.5","0.707107","0.5","6619.039843"
"Tetragonula_sirindhornae","4","245.5","87.781927","43.890964","3309.519922"
"Oreopasites_vanduzeei","26","37.038462","41.707055","8.179426","509.156911"
"Melissodes_vernalis","16","41.375","28.17771","7.044428","827.37998"
"Anthophora_peritomae","46","79.782609","42.171561","6.217857","287.784341"
"Neolarra_verbesinae","12","100.083333","48.051976","13.871411","1103.173307"
"Centris_fuscata","48","374.9375","179.052757","25.844039","275.793327"
"Diadasia_vallicola","45","63.177778","42.281679","6.302981","294.179549"
"Melissodes_fimbriatus","16","253.0625","98.014604","24.503651","827.37998"
"Diadasia_laticauda","12","7.916667","5.350588","1.544582","1103.173307"
"Melitoma_segmentaria","85","366.023529","226.959561","24.617221","155.742114"
"Ceratina_nanula","148","72.675676","55.151395","4.533417","89.446484"
"Exomalopsis_byersi","18","253.666667","206.623841","48.701706","735.448871"
"Thygater_micheneri","5","375.4","229.454353","102.615106","2647.615937"
"Epeolus_canadensis","27","229.888889","58.605811","11.278694","490.299248"
"Deltoptila_aurulentocaudata","11","233.545455","141.862161","42.773051","1203.46179"
"Brachynomada_margaretae","4","149.25","75.495585","37.747793","3309.519922"
"Trigona_albipennis","41","344.02439","261.625351","40.859015","322.879992"
"Anthophorula_completa","39","145.974359","33.96398","5.438589","339.437941"
"Exomalopsis_mellipes","61","279.131148","200.634699","25.688641","217.0177"
"Anthophora_fulvicauda","16","35.0625","36.506563","9.126641","827.37998"
"Caenonomada_bruneri","22","415.818182","118.260663","25.213258","601.730895"
"Euglossa_atroveneta","10","320.8","176.446278","55.797212","1323.807969"
"Trigona_fuscipennis","91","400.010989","238.161173","24.966075","145.473403"
"Euglossa_obtusa","6","457.333333","204.649619","83.547857","2206.346614"
"Eufriesea_rugosa","18","374.611111","281.575429","66.367965","735.448871"
"Eucera_aragalli","5","162.6","25.135632","11.240996","2647.615937"
"Melissodes_coloradensis","28","207.464286","133.306242","25.192512","472.78856"
"Melissodes_sphaeralceae","18","165","45.334054","10.685339","735.448871"
"Eucera_fulvitarsis","64","66.296875","43.886824","5.485853","206.844995"
"Melissodes_hymenoxidis","21","94.333333","58.352663","12.733595","630.384747"
"Anthophorula_exilis","5","240.2","112.808244","50.44938","2647.615937"
"Eucera_primiveris","33","55.272727","31.461557","5.476754","401.15393"
"Anthophora_striata","12","38.333333","35.433249","10.228698","1103.173307"
"Oreopasites_barbarae","3","162.333333","44.071911","25.44493","4412.693229"
"Triopasites_penniger","22","138.863636","107.63045","22.946889","601.730895"
"Townsendiella_pulchra","23","72.391304","47.44158","9.892253","575.568682"
"Centris_cockerelli","56","114.964286","96.39143","12.880847","236.39428"
"Xylocopa_guatemalensis","31","210.967742","198.062698","35.573111","427.034829"
"Epeolus_attenboroughi","3","156.666667","42.003968","24.251002","4412.693229"
