"species","n_bio_10","mean_bio_10","sd_bio_10","se_bio_10","within_sp_var_bio_10"
"Amegilla_viridicingulata","1","276",NA,NA,"912.789116"
"Apis_florea","260","302.511538","33.158387","2.056396","3.510727"
"Austrothurgus_rubricatus","26","279.192308","35.477338","6.957678","35.107274"
"Bombus_impatiens","566","228.383392","35.789102","1.504328","1.612702"
"Braunsapis_occidentalis","4","254.25","20.58114","10.29057","228.197279"
"Hylaeus_cyanurus","1","250",NA,NA,"912.789116"
"Bombus_fraternus","265","257.562264","23.335597","1.433494","3.444487"
"Megachile_aethiops","18","287.222222","36.040101","8.494733","50.710506"
"Tetragonula_clypearis","8","276.75","4.978525","1.760174","114.098639"
"Trichocolletes_albigenae","5","232","16.911535","7.563068","182.557823"
"Trichocolletes_avialis","1","314",NA,NA,"912.789116"
"Trichocolletes_centralis","3","273.666667","26.0832","15.059143","304.263039"
"Trichocolletes_nitens","2","260","4.242641","3","456.394558"
"Trichocolletes_orientalis","22","224.045455","24.774175","5.281872","41.490414"
"Bombus_crotchii","46","234.173913","53.253818","7.851847","19.843242"
"Bombus_morrisoni","226","225.646018","45.409235","3.020577","4.03889"
"Melissodes_microstictus","550","234.392727","43.035614","1.835045","1.659617"
"Bombus_bifarius","327","179.785933","40.951828","2.264641","2.791404"
"Bombus_fervidus","657","209.231355","32.681595","1.27503","1.389329"
"Bombus_appositus","225","187.084444","36.372048","2.424803","4.056841"
"Bombus_vosnesenskii","213","183.995305","45.184475","3.095989","4.285395"
"Bombus_ephippiatus","100","196.33","49.684063","4.968406","9.127891"
"Anthophora_urbana","239","228.267782","50.003229","3.23444","3.819201"
"Bombus_mexicanus","27","235.37037","32.446581","6.244347","33.807004"
"Bombus_terricola","508","181.740157","28.001328","1.242358","1.796829"
"Bombus_sonorus","204","254.073529","45.325636","3.173429","4.474456"
"Bombus_steindachneri","51","241.823529","35.969268","5.036705","17.897826"
"Bombus_mixtus","395","158.073418","39.589931","1.991986","2.310859"
"Bombus_huntii","448","206.392857","38.238649","1.806606","2.037476"
"Bombus_melanopygus","406","160.783251","49.044775","2.434051","2.248249"
"Bombus_caliginosus","64","206.828125","40.846035","5.105754","14.26233"
"Bombus_centralis","295","190.488136","38.094392","2.217941","3.0942"
"Bombus_griseocollis","723","228.031812","32.523128","1.209548","1.262502"
"Bombus_diligens","42","218.547619","36.048884","5.562464","21.733074"
"Bombus_auricomus","301","233.920266","25.977047","1.497292","3.032522"
"Trigona_nigerrima","57","246.929825","28.322669","3.751429","16.013844"
"Melissodes_agilis","317","236.637224","31.040769","1.743423","2.879461"
"Nomada_denticulata","74","226.648649","23.307023","2.709386","12.334988"
"Nomada_articulata","162","228.049383","28.421801","2.233028","5.634501"
"Epeolus_autumnalis","40","221.875","20.128036","3.182522","22.819728"
"Ceratina_calcarata","246","229.182927","27.435175","1.749203","3.710525"
"Nomada_fabriciana","189","172.793651","18.762932","1.364802","4.829572"
"Nomada_ferruginata","106","175.433962","15.259045","1.482089","8.611218"
"Bombus_ternarius","475","183.787368","25.156285","1.15425","1.921661"
"Bombus_bimaculatus","502","225.900398","33.425074","1.491834","1.818305"
"Scaptotrigona_mexicana","46","246.217391","30.63978","4.517589","19.843242"
"Xylocopa_tabaniformis","198","243.878788","43.975483","3.125201","4.610046"
"Xylocopa_micans","151","272.86755","13.289934","1.081519","6.044961"
"Bombus_pauloensis","158","227.696203","31.132695","2.476784","5.777146"
"Xylocopa_sonorina","146","269.630137","43.480319","3.598457","6.25198"
"Bombus_insularis","440","174.193182","36.637937","1.746645","2.074521"
"Bombus_nevadensis","415","200.036145","38.288142","1.879491","2.199492"
"Trigona_fulviventris","192","248.265625","31.913615","2.303167","4.75411"
"Bombus_cryptarum","440","145.693182","31.244702","1.489533","2.074521"
"Xylocopa_flavorufa","101","231.178218","24.840449","2.471717","9.037516"
"Bombus_pensylvanicus","703","243.974395","32.715504","1.233889","1.29842"
"Bombus_vagans","510","196.901961","30.982824","1.371943","1.789783"
"Bombus_citrinus","259","211.494208","26.511716","1.647358","3.524282"
"Ptilothrix_bombiformis","174","258.718391","18.890497","1.432085","5.245914"
"Bombus_affinis","218","217.486239","22.668769","1.535323","4.187106"
"Scaptotrigona_pectoralis","70","256.2","27.873212","3.331486","13.039845"
"Xylocopa_fimbriata","110","255.381818","29.734909","2.835112","8.298083"
"Nannotrigona_perilampoides","119","251.941176","33.735083","3.09249","7.670497"
"Melissodes_desponsus","228","226.070175","23.645219","1.565943","4.003461"
"Centris_rhodopus","78","289.269231","39.108133","4.428124","11.702425"
"Anthophora_terminalis","354","193.714689","33.110776","1.759818","2.5785"
"Bombus_flavidus","562","158.266904","32.010358","1.350275","1.62418"
"Eulaema_polychroma","147","241.292517","38.329897","3.161397","6.20945"
"Nomada_fervida","33","248.454545","24.680573","4.296336","27.660276"
"Melissoptila_otomita","29","251.896552","33.163389","6.158287","31.475487"
"Habropoda_laboriosa","162","258.469136","20.977709","1.648164","5.634501"
"Anthophora_edwardsii","60","231.183333","39.112394","5.049388","15.213152"
"Bombus_ashtoni","226","182.376106","28.773061","1.913956","4.03889"
"Svastra_obliqua","368","251.394022","29.627472","1.544439","2.480405"
"Brachymelecta_californica","213","235.685446","47.255923","3.237922","4.285395"
"Habropoda_depressa","37","221.405405","33.600975","5.523966","24.669976"
"Anthophora_californica","232","252.685345","47.325621","3.107079","3.934436"
"Diadasia_bituberculata","39","219.051282","37.696118","6.03621","23.404849"
"Bombus_borealis","390","184.566667","23.752352","1.202747","2.340485"
"Bombus_frigidus","314","141.16242","34.219117","1.931096","2.906972"
"Diadasia_enavata","187","255.935829","37.915244","2.772637","4.881225"
"Anthophora_montana","109","229.009174","37.20974","3.564047","8.374212"
"Anthophora_occidentalis","107","231.700935","38.092047","3.682497","8.530739"
"Xylocopa_californica","198","254.777778","45.130281","3.207269","4.610046"
"Melissodes_communis","257","254.673152","30.460947","1.900102","3.551709"
"Bombus_suckleyi","210","176.585714","32.982884","2.276035","4.346615"
"Anthophora_abrupta","176","251.840909","23.764745","1.791335","5.186302"
"Bombus_occidentalis","459","176.119826","47.911864","2.236334","1.988647"
"Anthophora_pacifica","96","219.25","44.536443","4.545482","9.50822"
"Cephalotrigona_zexmeniae","62","261.709677","23.373228","2.968403","14.722405"
"Xylocopa_flavicollis","61","238.098361","24.154851","3.092712","14.963756"
"Melipona_beecheii","86","257.523256","29.401371","3.170431","10.613827"
"Epeolus_scutellaris","125","211.48","27.511171","2.460674","7.302313"
"Centris_nitida","100","256.97","34.528704","3.45287","9.127891"
"Frieseomelitta_nigra","53","269.433962","20.912372","2.872535","17.222436"
"Bombus_cingulatus","131","137.251908","15.579248","1.361165","6.967856"
"Bombus_pyrosoma","17","197.176471","24.382974","5.91374","53.693477"
"Epeolus_compactus","94","236.957447","50.078844","5.165238","9.710523"
"Melissodes_tepaneca","176","265.471591","29.551298","2.227513","5.186302"
"Eucera_frater","77","201.545455","32.381584","3.690224","11.854404"
"Nomada_gracilis","40","205.45","24.217974","3.829198","22.819728"
"Diadasia_diminuta","247","253.48583","42.558983","2.707963","3.695502"
"Exaerete_frontalis","70","251.2","24.84596","2.96966","13.039845"
"Melissodes_paroselae","59","280.847458","32.372196","4.214501","15.471002"
"Nomada_texana","153","259.535948","33.676094","2.722551","5.965942"
"Triepeolus_remigatus","128","247.070312","26.096786","2.306652","7.131165"
"Bombus_sylvicola","340","135.935294","47.980225","2.602093","2.684674"
"Bombus_balteatus","183","121.84153","34.290806","2.534849","4.987919"
"Bombus_vandykei","69","202.608696","41.82464","5.035095","13.228828"
"Bombus_jonellus","639","146.431925","26.56502","1.050896","1.428465"
"Bombus_sandersoni","179","187.067039","24.994741","1.868195","5.099381"
"Nomada_ruficornis","296","166.496622","19.211931","1.116671","3.083747"
"Bombus_pascuorum","1082","176.747689","29.886126","0.908565","0.843613"
"Ceratina_mikmaqi","99","216.646465","21.145421","2.125195","9.220092"
"Anthophora_furcata","341","174.085044","26.852458","1.454142","2.676801"
"Nomada_panzeri","380","157.489474","24.932783","1.279025","2.402077"
"Nomada_perplexa","41","218.04878","31.418109","4.906684","22.263149"
"Epeoloides_pilosulus","30","212.333333","21.613108","3.945996","30.426304"
"Nomada_vicina","53","204.283019","20.152665","2.768181","17.222436"
"Nomada_depressa","51","210.784314","26.243714","3.674855","17.897826"
"Nomada_subrutila","6","214.666667","30.65072","12.513104","152.131519"
"Diadasia_australis","149","249.778523","41.399805","3.391604","6.126101"
"Epeolus_olympiellus","22","192.590909","22.788174","4.858455","41.490414"
"Nomada_cuneata","57","209.245614","23.490333","3.111371","16.013844"
"Nomada_sayi","55","233.327273","28.369294","3.825315","16.596166"
"Nomada_hydrophylli","10","221.4","15.211107","4.810174","91.278912"
"Exaerete_smaragdina","127","252.133858","27.774135","2.464556","7.187316"
"Nomada_maculata","102","215.617647","22.891065","2.266553","8.948913"
"Eucera_hamata","109","239.192661","22.201717","2.126539","8.374212"
"Anthophora_bomboides","262","206.236641","34.739387","2.146206","3.483928"
"Melissodes_denticulatus","135","234.674074","23.956375","2.061836","6.761401"
"Ceratina_strenua","164","242.890244","24.635754","1.923729","5.565787"
"Svastra_texana","44","275.954545","25.080294","3.780997","20.745207"
"Centris_caesalpiniae","61","267.278689","27.989957","3.583747","14.963756"
"Ceratina_dupla","190","228.305263","27.252911","1.977134","4.804153"
"Triepeolus_donatus","65","231.584615","24.160202","2.996704","14.042909"
"Melissodes_rivalis","133","213.646617","40.762467","3.534554","6.863076"
"Bombus_hyperboreus","71","87","29.729254","3.528213","12.856185"
"Nomada_cressonii","112","218.044643","25.092761","2.371043","8.149903"
"Melissodes_dentiventris","93","257.204301","22.281577","2.310492","9.814937"
"Bombus_kluanensis","3","104.333333","9.609024","5.547773","304.263039"
"Epeolus_mesillae","40","290.675","40.067499","6.335228","22.819728"
"Epeolus_pusillus","83","243.301205","30.84016","3.385147","10.997459"
"Zacosmia_maculata","46","252.565217","35.708482","5.264928","19.843242"
"Melissodes_persimilis","21","236.047619","39.49364","8.618219","43.466148"
"Euglossa_imperialis","97","257.14433","16.986508","1.724719","9.410197"
"Bombus_brachycephalus","31","210.451613","36.60131","6.573789","29.44481"
"Epeolus_bifasciatus","118","238.567797","24.563707","2.261273","7.735501"
"Euglossa_viridissima","73","255.712329","31.799056","3.721798","12.50396"
"Coelioxoides_punctipennis","10","264.3","21.924365","6.933093","91.278912"
"Triepeolus_grandis","31","251.741935","39.949942","7.175221","29.44481"
"Nomada_lehighensis","34","215.764706","22.28202","3.821335","26.846739"
"Bombus_natvigi","22","99.954545","32.865494","7.006947","41.490414"
"Xylocopa_mordax","28","271.714286","21.942445","4.146732","32.599611"
"Ceratina_arizonensis","55","269.709091","46.194305","6.228839","16.596166"
"Melissodes_trinodis","137","227.357664","23.029628","1.967554","6.662694"
"Diadasia_ochracea","136","256.970588","35.255668","3.023149","6.711685"
"Ceratina_floridana","43","262.325581","15.539077","2.369687","21.227654"
"Anthophora_curta","158","269.879747","37.72535","3.001268","5.777146"
"Florilegus_condignus","118","260.745763","29.100823","2.678948","7.735501"
"Nomada_bifasciata","94","189.457447","21.273773","2.194222","9.710523"
"Centris_scopipes","14","242.142857","12.895182","3.446382","65.199223"
"Anthophora_exigua","69","215.956522","36.02223","4.336567","13.228828"
"Ericrocis_lata","94","282.861702","34.35695","3.543649","9.710523"
"Anthophora_ursina","137","212.226277","37.051632","3.165535","6.662694"
"Epeolus_minimus","84","204.261905","33.13649","3.615487","10.866537"
"Melipona_quadrifasciata","43","236.604651","20.845394","3.178893","21.227654"
"Triepeolus_verbesinae","35","279.114286","33.069242","5.589722","26.079689"
"Melissodes_vernoniae","49","248.979592","24.86253","3.55179","18.628349"
"Anthophora_vallorum","26","274.692308","25.24404","4.950764","35.107274"
"Anthophora_cockerelli","14","275.571429","39.721558","10.616033","65.199223"
"Triepeolus_simplex","40","250.2","21.271384","3.363301","22.819728"
"Anthophora_centriformis","44","277.863636","46.971833","7.08127","20.745207"
"Habropoda_pallida","32","317.84375","35.443831","6.265643","28.52466"
"Anthophora_hololeuca","32","298.0625","44.491346","7.865033","28.52466"
"Eucera_rosae","40","256","15.681117","2.479402","22.819728"
"Triepeolus_subalpinus","19","205.421053","38.455336","8.822259","48.041532"
"Centris_mocsaryi","23","234.521739","33.627464","7.011811","39.686483"
"Diadasia_rinconis","186","264.569892","41.105375","3.013992","4.907468"
"Habropoda_tristissima","33","235.757576","41.303019","7.189933","27.660276"
"Diadasia_tuberculifrons","11","323.818182","45.130518","13.607363","82.980829"
"Trigona_truculenta","99","253.676768","23.913461","2.403393","9.220092"
"Lestrimelitta_niitkib","28","247.464286","35.371554","6.684595","32.599611"
"Epeolus_americanus","47","184.212766","53.259796","7.76874","19.421045"
"Trigona_guianae","98","252.377551","25.108226","2.536314","9.314175"
"Melipona_subnitida","12","279.166667","8.310271","2.398969","76.06576"
"Eucera_lepida","18","264.722222","31.698591","7.47143","50.710506"
"Triepeolus_melanarius","7","203.714286","53.86933","20.360693","130.398445"
"Anthophora_albata","56","222.017857","38.430334","5.135469","16.299806"
"Melissodes_stearnsi","30","228.733333","38.285617","6.989965","30.426304"
"Partamona_orizabaensis","64","244.5625","34.890702","4.361338","14.26233"
"Anthophora_petrophila","91","261.571429","35.950937","3.768682","10.03065"
"Centris_zacateca","28","233.678571","32.74034","6.187343","32.599611"
"Lestrimelitta_danuncia","8","252.5","28.690466","10.143612","114.098639"
"Centris_mexicana","41","237.04878","35.629308","5.564363","22.263149"
"Martinapis_luteicornis","34","268.352941","25.918149","4.444926","26.846739"
"Centris_hoffmanseggiae","35","286.685714","44.841401","7.57958","26.079689"
"Habropoda_cineraria","90","212.188889","35.432447","3.734908","10.142101"
"Anthophora_abroniae","21","302.190476","48.543402","10.593039","43.466148"
"Epicharis_elegans","42","246.52381","34.893034","5.384112","21.733074"
"Melissodes_tristis","189","254.94709","39.057614","2.841023","4.829572"
"Centris_lanosa","44","280.454545","26.240794","3.955949","20.745207"
"Melissodes_montanus","68","234.573529","36.270672","4.398465","13.423369"
"Melissodes_gilensis","48","229.9375","36.638781","5.288353","19.01644"
"Svastra_cressonii","31","263.645161","18.336754","3.293378","29.44481"
"Paratetrapedia_calcarata","43","254.744186","22.713634","3.463797","21.227654"
"Triepeolus_penicilliferus","24","288.5","8.924807","1.821769","38.03288"
"Melissodes_trifasciatus","5","265","11.85327","5.300943","182.557823"
"Centris_tricolor","30","228.466667","35.717023","6.521006","30.426304"
"Eucera_edwardsii","77","213.948052","28.84938","3.287692","11.854404"
"Xylocopa_pulchra","1","242",NA,NA,"912.789116"
"Centris_pallida","51","298.705882","41.405456","5.797924","17.897826"
"Trigona_corvina","77","249.831169","30.250447","3.447358","11.854404"
"Anthophora_maculifrons","54","217.685185","38.524104","5.242467","16.903502"
"Ceratina_cockerelli","44","276.363636","14.341501","2.162063","20.745207"
"Anthophora_flavocincta","24","243.166667","33.994458","6.93909","38.03288"
"Anthophora_porterae","90","242.722222","42.48596","4.478413","10.142101"
"Diadasia_sphaeralcearum","38","290.736842","45.57719","7.393597","24.020766"
"Melissodes_confusus","87","194.034483","34.570268","3.706322","10.491829"
"Scaptotrigona_hellwegeri","39","250.153846","36.473883","5.840496","23.404849"
"Centris_atripes","99","269.838384","30.238746","3.039108","9.220092"
"Melissodes_coreopsis","154","253.12987","33.005387","2.65965","5.927202"
"Partamona_bilineata","84","246","39.244676","4.281945","10.866537"
"Plebeia_pulchra","29","257.172414","28.042148","5.207296","31.475487"
"Melissodes_tepidus","65","260.123077","55.353271","6.865728","14.042909"
"Melissodes_robustior","32","233.21875","29.326564","5.184253","28.52466"
"Ancyloscelis_apiformis","78","267.961538","26.849964","3.04016","11.702425"
"Melissodes_bimatris","72","233.847222","31.877256","3.756771","12.677627"
"Melissodes_moorei","7","200.714286","30.23637","11.428274","130.398445"
"Anthophorula_nitens","9","250.666667","38.674927","12.891642","101.421013"
"Melissodes_limbus","51","263.568627","37.812831","5.294855","17.897826"
"Centris_transversa","28","237.107143","37.740183","7.132224","32.599611"
"Anthophora_walshii","75","236.586667","30.32887","3.502076","12.170522"
"Melissodes_grindeliae","46","205.434783","32.072593","4.728846","19.843242"
"Melissodes_subagilis","107","238.140187","30.621071","2.960251","8.530739"
"Anthophorula_albicans","15","244.533333","47.591816","12.288154","60.852608"
"Anthophora_phenax","27","307.925926","26.947136","5.185979","33.807004"
"Diadasia_nigrifrons","40","202.2","38.653092","6.11159","22.819728"
"Exomalopsis_solani","101","262.475248","31.754872","3.159728","9.037516"
"Melissodes_intortus","12","272.916667","14.481702","4.180507","76.06576"
"Melissodes_comptoides","148","262.162162","18.341824","1.507689","6.167494"
"Melissodes_thelypodii","79","268.063291","29.830436","3.356186","11.554293"
"Melipona_colimana","2","188.5","17.67767","12.5","456.394558"
"Diadasia_lutzi","85","273.011765","50.672735","5.49623","10.738695"
"Diadasia_afflicta","45","275.377778","33.928594","5.057776","20.284203"
"Diadasia_consociata","19","258.789474","42.797428","9.818403","48.041532"
"Anthophorula_consobrina","13","274.923077","14.941338","4.143982","70.214547"
"Plebeia_frontalis","71","252.619718","29.111788","3.454934","12.856185"
"Plebeia_moureana","15","268.866667","15.380259","3.971166","60.852608"
"Diadasia_tropicalis","25","272.68","24.798723","4.959745","36.511565"
"Centris_varia","128","251.640625","36.194299","3.199154","7.131165"
"Anthophora_timberlakei","14","291.857143","43.27525","11.565797","65.199223"
"Ceratina_acantha","93","212.569892","32.970144","3.418845","9.814937"
"Melissodes_pallidisignatus","100","218.37","32.072725","3.207272","9.127891"
"Anthophora_squammulosa","54","252.407407","35.429717","4.821374","16.903502"
"Melissodes_wheeleri","54","258.074074","35.190507","4.788821","16.903502"
"Svastra_sabinensis","64","279.921875","25.107581","3.138448","14.26233"
"Melissodes_boltoniae","35","252.8","22.110418","3.737343","26.079689"
"Exomalopsis_analis","80","255.8","29.841947","3.336431","11.409864"
"Svastra_duplocincta","30","288.533333","29.361872","5.36072","30.426304"
"Anthophorula_texana","15","279.4","14.519937","3.749032","60.852608"
"Exomalopsis_similis","56","268.875","24.9232","3.330503","16.299806"
"Melissodes_verbesinarum","74","277.918919","39.909746","4.639414","12.334988"
"Melitoma_taurea","108","252.916667","17.265451","1.661369","8.451751"
"Anthophorula_compactula","75","282.506667","27.556514","3.181952","12.170522"
"Centris_agameta","11","255.181818","25.206421","7.600022","82.980829"
"Melissodes_humilior","17","258.235294","36.613743","8.880137","53.693477"
"Melissodes_micheneri","4","220","16.532796","8.266398","228.197279"
"Melissodes_menuachus","88","227.943182","29.272151","3.120422","10.372604"
"Anthophora_columbariae","14","260.928571","43.108922","11.521344","65.199223"
"Exomalopsis_snowi","26","262.961538","34.756848","6.816379","35.107274"
"Diadasia_knabiana","2","212","93.338095","66","456.394558"
"Melipona_grandis","54","259.796296","6.551335","0.891524","16.903502"
"Melitoma_marginella","45","265.177778","28.487867","4.24672","20.284203"
"Euglossa_townsendi","44","251.75","25.880876","3.901689","20.745207"
"Xylocopa_gualanensis","37","260.972973","27.637019","4.543498","24.669976"
"Melissodes_utahensis","36","236.861111","19.470348","3.245058","25.355253"
"Epicharis_analis","14","251.571429","18.071287","4.829755","65.199223"
"Eucera_interrupta","36","205.805556","29.724275","4.954046","25.355253"
"Anthophora_estebana","20","302.35","38.683976","8.65","45.639456"
"Melissodes_glenwoodensis","60","227.316667","31.547914","4.072818","15.213152"
"Svastra_machaerantherae","47","264.957447","28.091433","4.097557","19.421045"
"Neolarra_vigilans","36","249.888889","46.730093","7.788349","25.355253"
"Ceratina_pacifica","80","225.5875","28.664225","3.204758","11.409864"
"Melipona_costaricensis","15","251.4","18.204395","4.700355","60.852608"
"Ericrocis_pintada","35","249.914286","35.862787","6.061917","26.079689"
"Eucera_vulpes","8","250.75","13.905292","4.916263","114.098639"
"Centris_decolorata","45","274.333333","14.80786","2.207425","20.284203"
"Anthophora_rhodothorax","14","228.571429","36.432687","9.737045","65.199223"
"Neolarra_californica","38","297.842105","39.751611","6.448563","24.020766"
"Melissodes_dagosus","42","243.261905","29.253359","4.513891","21.733074"
"Centris_trigonoides","75","259.106667","31.905932","3.68418","12.170522"
"Eucera_actuosa","56","236.071429","41.190845","5.504358","16.299806"
"Melissodes_opuntiellus","21","287.285714","26.207142","5.718867","43.466148"
"Melipona_solani","13","250.846154","30.558267","8.475338","70.214547"
"Anthophorula_euphorbiae","14","296.214286","40.303042","10.771441","65.199223"
"Mesocheira_bicolor","65","250.123077","33.461502","4.150389","14.042909"
"Anthophorula_albata","22","269.818182","41.077901","8.757838","41.490414"
"Melissodes_snowii","14","238.571429","21.306244","5.694333","65.199223"
"Anthophora_mortuaria","22","322.136364","46.274847","9.865831","41.490414"
"Xylocopa_muscaria","55","264.945455","21.017998","2.834066","16.596166"
"Gaesischia_exul","23","275.608696","43.730309","9.1184","39.686483"
"Epicharis_maculata","27","254.888889","22.54966","4.339684","33.807004"
"Holcopasites_minimus","8","284.75","11.106626","3.926785","114.098639"
"Nomada_bella","28","217.714286","22.990911","4.344874","32.599611"
"Eufriesea_mexicana","32","252.71875","31.684161","5.601021","28.52466"
"Exomalopsis_solidaginis","39","269.435897","27.729706","4.440307","23.404849"
"Eucera_lutziana","9","241.555556","26.599394","8.866465","101.421013"
"Nomada_australis","51","233.137255","25.829456","3.616847","17.897826"
"Epeolus_ilicis","14","268.785714","18.54383","4.956047","65.199223"
"Melipona_panamica","8","250.875","31.786958","11.238387","114.098639"
"Eucera_kullenbergi","2","254.5","4.949747","3.5","456.394558"
"Tetragonula_sirindhornae","4","278.5","8.736895","4.368448","228.197279"
"Oreopasites_vanduzeei","26","242.576923","54.227796","10.634946","35.107274"
"Melissodes_vernalis","16","274.3125","52.214581","13.053645","57.04932"
"Anthophora_peritomae","46","223.434783","41.885374","6.175661","19.843242"
"Neolarra_verbesinae","12","267.25","21.776238","6.286258","76.06576"
"Centris_fuscata","48","254.395833","25.455626","3.674203","19.01644"
"Diadasia_vallicola","45","298.577778","39.596538","5.902703","20.284203"
"Melissodes_fimbriatus","16","256.6875","24.192888","6.048222","57.04932"
"Diadasia_laticauda","12","234.916667","41.82313","12.073298","76.06576"
"Melitoma_segmentaria","85","248.494118","31.560457","3.423212","10.738695"
"Ceratina_nanula","148","219.006757","40.88186","3.360468","6.167494"
"Exomalopsis_byersi","18","249.555556","29.603701","6.977659","50.710506"
"Thygater_micheneri","5","198.2","14.703741","6.575713","182.557823"
"Epeolus_canadensis","27","226.777778","24.706482","4.754765","33.807004"
"Deltoptila_aurulentocaudata","11","190.454545","16.657513","5.022429","82.980829"
"Brachynomada_margaretae","4","261.25","45.058296","22.529148","228.197279"
"Trigona_albipennis","41","268.292683","18.040571","2.817464","22.263149"
"Anthophorula_completa","39","272.820513","30.922545","4.95157","23.404849"
"Exomalopsis_mellipes","61","248.819672","36.659927","4.693823","14.963756"
"Anthophora_fulvicauda","16","261.9375","54.694873","13.673718","57.04932"
"Caenonomada_bruneri","22","248.590909","20.836459","4.442348","41.490414"
"Euglossa_atroveneta","10","246","20.374276","6.442912","91.278912"
"Trigona_fuscipennis","91","262.373626","25.181849","2.639775","10.03065"
"Euglossa_obtusa","6","264","20.542639","8.386497","152.131519"
"Eufriesea_rugosa","18","234.944444","29.961686","7.062037","50.710506"
"Eucera_aragalli","5","263.6","24.835459","11.106755","182.557823"
"Melissodes_coloradensis","28","241.071429","17.081349","3.228072","32.599611"
"Melissodes_sphaeralceae","18","240","47.061912","11.092599","50.710506"
"Eucera_fulvitarsis","64","221.65625","38.285983","4.785748","14.26233"
"Melissodes_hymenoxidis","21","175.47619","34.503071","7.529187","43.466148"
"Anthophorula_exilis","5","277.6","32.989392","14.753305","182.557823"
"Eucera_primiveris","33","282.212121","37.540609","6.534981","27.660276"
"Anthophora_striata","12","305.25","48.820869","14.093371","76.06576"
"Oreopasites_barbarae","3","257.666667","24.378953","14.075195","304.263039"
"Triopasites_penniger","22","277.863636","28.707549","6.12047","41.490414"
"Townsendiella_pulchra","23","302.913043","28.398004","5.921393","39.686483"
"Centris_cockerelli","56","289.607143","33.865337","4.525446","16.299806"
"Xylocopa_guatemalensis","31","226.225806","34.479665","6.192731","29.44481"
"Epeolus_attenboroughi","3","193.666667","23.459184","13.544166","304.263039"
"Eufriesea_concava","26","248.692308","28.298084","5.549711","35.107274"
