"species","n_bio_4","mean_bio_4","sd_bio_4","se_bio_4","within_sp_var_bio_4"
"Melissodes_microstictus","550","717.100545","264.216313","11.266221","48.084788"
"Bombus_bifarius","327","822.789297","182.603897","10.098019","80.876555"
"Bombus_fervidus","657","865.918265","193.718275","7.55767","40.253628"
"Bombus_appositus","225","797.838222","126.95321","8.463547","117.540593"
"Bombus_vosnesenskii","213","706.644131","200.157738","13.714582","124.162598"
"Bombus_ephippiatus","100","227.996","142.974942","14.297494","264.466334"
"Anthophora_urbana","239","757.620502","166.597518","10.776298","110.65537"
"Bombus_mexicanus","27","94.992593","47.916722","9.221577","979.504941"
"Bombus_terricola","508","988.86122","212.730503","9.43839","52.060302"
"Bombus_sonorus","204","602.262255","219.433263","15.363401","129.64036"
"Bombus_steindachneri","51","264.980392","156.496621","21.91391","518.561439"
"Bombus_mixtus","395","884.024557","277.398028","13.95741","66.953502"
"Bombus_huntii","448","841.796652","211.435748","9.9894","59.032664"
"Bombus_melanopygus","406","803.458867","277.533071","13.773735","65.139491"
"Bombus_caliginosus","64","520.696875","167.870326","20.983791","413.228647"
"Bombus_centralis","295","853.61322","150.519564","8.763588","89.649605"
"Bombus_griseocollis","723","878.281189","174.732608","6.498376","36.579023"
"Bombus_diligens","42","223.55","95.426489","14.724627","629.681748"
"Bombus_auricomus","301","916.577409","122.742327","7.07475","87.862569"
"Trigona_nigerrima","57","105.345614","61.087183","8.091195","463.976025"
"Melissodes_agilis","317","870.977603","165.136068","9.274966","83.427866"
"Nomada_denticulata","74","861.968919","101.647086","11.816234","357.386938"
"Nomada_articulata","162","896.145679","135.368947","10.635589","163.250824"
"Epeolus_autumnalis","40","849.5","120.062311","18.983518","661.165835"
"Ceratina_calcarata","246","882.268699","128.55237","8.1962","107.50664"
"Nomada_fabriciana","189","554.197884","130.359312","9.482245","139.929277"
"Nomada_ferruginata","106","612.141509","118.910404","11.549599","249.496542"
"Bombus_ternarius","475","1013.158737","167.450331","7.683148","55.677123"
"Bombus_bimaculatus","502","903.776295","171.630592","7.660248","52.682537"
"Scaptotrigona_mexicana","46","191.706522","97.040027","14.307771","574.926813"
"Xylocopa_tabaniformis","198","502.706566","259.42781","18.436732","133.568856"
"Xylocopa_micans","151","617.811258","145.647478","11.852624","175.143268"
"Bombus_pauloensis","158","296.498734","159.594374","12.696647","167.383756"
"Xylocopa_sonorina","146","518.358904","252.468652","20.894454","181.141325"
"Bombus_insularis","440","879.644545","223.683069","10.663672","60.105985"
"Bombus_nevadensis","415","890.004578","166.777236","8.186773","63.726827"
"Trigona_fulviventris","192","108.95","73.510921","5.305194","137.742882"
"Bombus_cryptarum","440","830.541591","291.572063","13.900153","60.105985"
"Xylocopa_flavorufa","101","256.236634","105.609941","10.508582","261.847856"
"Bombus_pensylvanicus","703","762.684637","233.097113","8.791424","37.619678"
"Bombus_vagans","510","940.289216","154.928668","6.860357","51.856144"
"Bombus_citrinus","259","924.538224","134.829055","8.37787","102.110554"
"Ptilothrix_bombiformis","174","789.002299","125.601335","9.521813","151.992146"
"Bombus_affinis","218","913.110092","136.504525","9.245253","121.314832"
"Scaptotrigona_pectoralis","70","142.668571","68.038266","8.132128","377.809049"
"Xylocopa_fimbriata","110","126.58","101.460468","9.673876","240.42394"
"Nannotrigona_perilampoides","119","161.801681","86.708599","7.948564","222.240617"
"Melissodes_desponsus","228","921.848684","120.083252","7.952708","115.994006"
"Centris_rhodopus","78","677.857692","154.699895","17.516314","339.059403"
"Anthophora_terminalis","354","924.240113","177.866659","9.453506","74.708004"
"Bombus_flavidus","562","868.603915","224.22306","9.458279","47.058067"
"Eulaema_polychroma","147","142.87551","93.051546","7.674762","179.909071"
"Nomada_fervida","33","703.675758","252.607684","43.973354","801.413134"
"Melissoptila_otomita","29","230.551724","154.368764","28.66556","911.952876"
"Habropoda_laboriosa","162","713.410494","137.21931","10.780967","163.250824"
"Anthophora_edwardsii","60","713.068333","215.446608","27.814037","440.777223"
"Bombus_ashtoni","226","1002.130531","193.829795","12.893366","117.020502"
"Svastra_obliqua","368","824.930435","161.914003","8.440351","71.865852"
"Brachymelecta_californica","213","740.668545","191.184506","13.099747","124.162598"
"Habropoda_depressa","37","552.989189","174.26834","28.649539","714.773876"
"Anthophora_californica","232","604.490086","220.81092","14.496947","113.99411"
"Diadasia_bituberculata","39","503.497436","177.744585","28.461912","678.118805"
"Bombus_borealis","390","1006.038974","162.92533","8.250045","67.811881"
"Bombus_frigidus","314","1029.690127","279.08703","15.749792","84.224947"
"Diadasia_enavata","187","777.72139","159.623078","11.672796","141.425847"
"Anthophora_montana","109","733.60367","191.252199","18.318638","242.629664"
"Anthophora_occidentalis","107","837.65514","131.913231","12.752533","247.164798"
"Xylocopa_californica","198","658.339394","177.822405","12.637288","133.568856"
"Melissodes_communis","257","747.619844","191.491046","11.944883","102.905188"
"Bombus_suckleyi","210","853.985238","204.435642","14.1074","125.93635"
"Anthophora_abrupta","176","784.771023","128.512492","9.686994","150.264963"
"Bombus_occidentalis","459","865.828758","242.701162","11.32832","57.617938"
"Anthophora_pacifica","96","719.528125","179.062031","18.275442","275.485765"
"Cephalotrigona_zexmeniae","62","136.885484","72.391245","9.193697","426.558603"
"Xylocopa_flavicollis","61","284.619672","86.878587","11.123663","433.551367"
"Melipona_beecheii","86","173.30814","71.495198","7.709525","307.518993"
"Epeolus_scutellaris","125","883.1696","125.052333","11.185021","211.573067"
"Centris_nitida","100","205.369","130.016035","13.001603","264.466334"
"Frieseomelitta_nigra","53","161.420755","60.789018","8.350014","498.993083"
"Bombus_cingulatus","131","824.780916","97.731204","8.538815","201.882698"
"Bombus_pyrosoma","17","1042.823529","133.295759","32.32897","1555.684318"
"Epeolus_compactus","94","662.908511","215.647005","22.24229","281.347164"
"Melissodes_tepaneca","176","480.907955","273.622775","20.625093","150.264963"
"Eucera_frater","77","701.971429","206.329959","23.513481","343.462772"
"Nomada_gracilis","40","884.675","92.173668","14.573937","661.165835"
"Diadasia_diminuta","247","721.405668","196.87256","12.526701","107.07139"
"Exaerete_frontalis","70","71.294286","60.428345","7.222569","377.809049"
"Melissodes_paroselae","59","680.213559","155.333621","20.222715","448.248024"
"Nomada_texana","153","726.286928","212.430952","17.174025","172.853813"
"Triepeolus_remigatus","128","828.990625","144.152552","12.741406","206.614323"
"Bombus_sylvicola","340","974.512059","294.989767","15.998066","77.784216"
"Bombus_balteatus","183","871.019672","266.679247","19.713497","144.517122"
"Bombus_vandykei","69","604.408696","133.245846","16.040915","383.284542"
"Bombus_jonellus","639","766.292801","309.21191","12.232234","41.387533"
"Bombus_sandersoni","179","973.734078","158.363703","11.836659","147.746555"
"Nomada_ruficornis","296","634.80473","162.815264","9.463445","89.346734"
"Bombus_pascuorum","1082","758.797874","235.72914","7.166377","24.44236"
"Ceratina_mikmaqi","99","918.612121","130.873762","13.153308","267.137711"
"Anthophora_furcata","341","712.531672","193.820878","10.495989","77.55611"
"Nomada_panzeri","380","683.879211","175.813492","9.019042","69.596404"
"Nomada_perplexa","41","858.202439","65.283017","10.195494","645.039839"
"Epeoloides_pilosulus","30","953.636667","121.97706","22.269862","881.554447"
"Nomada_vicina","53","941.696226","105.279087","14.461195","498.993083"
"Nomada_depressa","51","883.964706","95.933798","13.433419","518.561439"
"Nomada_subrutila","6","848.916667","66.714299","27.235999","4407.772235"
"Diadasia_australis","149","735.685906","239.426558","19.614588","177.494184"
"Epeolus_olympiellus","22","681.277273","169.636606","36.166646","1202.1197"
"Nomada_cuneata","57","903.380702","110.732665","14.6669","463.976025"
"Nomada_sayi","55","857.992727","110.329266","14.876795","480.84788"
"Nomada_hydrophylli","10","1000.13","112.338378","35.524514","2644.663341"
"Exaerete_smaragdina","127","112.791339","80.873375","7.176352","208.241208"
"Nomada_maculata","102","871.808824","102.367132","10.135856","259.28072"
"Eucera_hamata","109","890.53578","106.323764","10.18397","242.629664"
"Anthophora_bomboides","262","849.662977","222.828319","13.76638","100.941349"
"Melissodes_denticulatus","135","873.508148","117.024267","10.071845","195.900988"
"Ceratina_strenua","164","829.341463","108.980235","8.509927","161.25996"
"Svastra_texana","44","754.536364","130.215042","19.630656","601.05985"
"Centris_caesalpiniae","61","670.895082","145.755658","18.6621","433.551367"
"Ceratina_dupla","190","852.282632","153.484356","11.134926","139.192807"
"Triepeolus_donatus","65","893.512308","133.321956","16.536553","406.871283"
"Melissodes_rivalis","133","825.138346","180.565028","15.656974","198.846868"
"Bombus_hyperboreus","71","1061.18169","341.132327","40.484959","372.487794"
"Nomada_cressonii","112","863.152679","118.537493","11.20074","236.130655"
"Melissodes_dentiventris","93","784.460215","134.716406","13.969441","284.372402"
"Bombus_kluanensis","3","1080.3","154.671297","89.299515","8815.544469"
"Epeolus_mesillae","40","764.96","132.047497","20.878542","661.165835"
"Epeolus_pusillus","83","826.301205","143.908685","15.79603","318.634137"
"Zacosmia_maculata","46","688.893478","181.319463","26.734096","574.926813"
"Melissodes_persimilis","21","298.928571","197.589702","43.117608","1259.363496"
"Euglossa_imperialis","97","78.076289","47.807698","4.854136","272.645705"
"Bombus_brachycephalus","31","180.167742","87.014789","15.628317","853.117207"
"Epeolus_bifasciatus","118","850.517797","202.557234","18.646905","224.124012"
"Euglossa_viridissima","73","185.071233","80.948681","9.474326","362.282649"
"Coelioxoides_punctipennis","10","177.44","118.483184","37.467673","2644.663341"
"Triepeolus_grandis","31","595.906452","211.520209","37.990151","853.117207"
"Nomada_lehighensis","34","854.588235","95.814549","16.43206","777.842159"
"Bombus_natvigi","22","1266.75","180.70515","38.526467","1202.1197"
"Xylocopa_mordax","28","113.078571","20.282091","3.832955","944.522622"
"Ceratina_arizonensis","55","638.434545","219.542758","29.603139","480.84788"
"Melissodes_trinodis","137","919.024088","164.46156","14.050899","193.04112"
"Diadasia_ochracea","136","640.475735","195.320172","16.748567","194.46054"
"Ceratina_floridana","43","607.469767","219.671538","33.499595","615.037986"
"Anthophora_curta","158","639.396835","168.51778","13.406555","167.383756"
"Florilegus_condignus","118","613.797458","316.537235","29.139614","224.124012"
"Nomada_bifasciata","94","567.524468","120.995411","12.479724","281.347164"
"Centris_scopipes","14","167.542857","42.868057","11.45697","1889.045243"
"Anthophora_exigua","69","829.136232","124.330292","14.967608","383.284542"
"Ericrocis_lata","94","687.171277","172.951973","17.838634","281.347164"
"Anthophora_ursina","137","805.125547","136.969318","11.702079","193.04112"
"Epeolus_minimus","84","875.555952","236.801667","25.83718","314.840874"
"Melipona_quadrifasciata","43","222.672093","76.001859","11.590175","615.037986"
"Triepeolus_verbesinae","35","628.722857","138.249659","23.368458","755.618097"
"Melissodes_vernoniae","49","879.332653","149.559181","21.365597","539.727212"
"Anthophora_vallorum","26","675.646154","135.540938","26.581765","1017.178208"
"Anthophora_cockerelli","14","746.207143","165.242565","44.162933","1889.045243"
"Triepeolus_simplex","40","839.7975","158.258637","25.022888","661.165835"
"Anthophora_centriformis","44","719.122727","146.468049","22.080889","601.05985"
"Habropoda_pallida","32","803.428125","94.201538","16.652637","826.457294"
"Anthophora_hololeuca","32","703.553125","164.090217","29.007326","826.457294"
"Eucera_rosae","40","826.7725","107.761886","17.03865","661.165835"
"Triepeolus_subalpinus","19","805.321053","178.894893","41.041303","1391.928074"
"Centris_mocsaryi","23","232.66087","94.703555","19.747056","1149.853626"
"Diadasia_rinconis","186","655.248925","197.082066","14.450758","142.186201"
"Habropoda_tristissima","33","593.006061","177.508746","30.900306","801.413134"
"Diadasia_tuberculifrons","11","762.372727","82.944694","25.008766","2404.239401"
"Trigona_truculenta","99","84.427273","52.492757","5.275721","267.137711"
"Lestrimelitta_niitkib","28","157.139286","52.01814","9.830504","944.522622"
"Epeolus_americanus","47","841.03617","232.049118","33.847843","562.694328"
"Trigona_guianae","98","71.038776","46.694101","4.716816","269.863606"
"Melipona_subnitida","12","95.866667","35.976516","10.385526","2203.886117"
"Eucera_lepida","18","820.472222","110.407075","26.023197","1469.257412"
"Triepeolus_melanarius","7","446.585714","156.978814","59.332415","3778.090487"
"Anthophora_albata","56","837.369643","114.691623","15.326313","472.261311"
"Melissodes_stearnsi","30","566.403333","150.300179","27.440933","881.554447"
"Partamona_orizabaensis","64","149.779688","86.499777","10.812472","413.228647"
"Anthophora_petrophila","91","815.150549","121.500641","12.736728","290.622345"
"Centris_zacateca","28","429.6","191.152078","36.124347","944.522622"
"Lestrimelitta_danuncia","8","54.975","17.815222","6.298632","3305.829176"
"Centris_mexicana","41","406.519512","180.040879","28.117661","645.039839"
"Martinapis_luteicornis","34","722.452941","107.297169","18.401313","777.842159"
"Centris_hoffmanseggiae","35","708.837143","143.9227","24.327376","755.618097"
"Habropoda_cineraria","90","776.797778","182.201137","19.205686","293.851482"
"Anthophora_abroniae","21","736.238095","134.40694","29.329999","1259.363496"
"Epicharis_elegans","42","156.742857","61.63223","9.51006","629.681748"
"Melissodes_tristis","189","709.817989","188.98879","13.746912","139.929277"
"Centris_lanosa","44","726.127273","133.037304","20.056128","601.05985"
"Melissodes_montanus","68","547.642647","261.103103","31.663402","388.92108"
"Melissodes_gilensis","48","544.43125","240.25695","34.678104","550.971529"
"Svastra_cressonii","31","830.593548","141.923719","25.490252","853.117207"
"Paratetrapedia_calcarata","43","130.830233","74.183028","11.312806","615.037986"
"Triepeolus_penicilliferus","24","658.604167","100.735791","20.562607","1101.943059"
"Melissodes_trifasciatus","5","106.6","9.248243","4.13594","5289.326681"
"Centris_tricolor","30","440.946667","70.453084","12.862914","881.554447"
"Eucera_edwardsii","77","742.854545","204.112565","23.260786","343.462772"
"Xylocopa_pulchra","1","349.5",NA,NA,"26446.633407"
"Centris_pallida","51","643.339216","186.751659","26.150463","518.561439"
"Trigona_corvina","77","112.833766","68.886758","7.850375","343.462772"
"Anthophora_maculifrons","54","818.390741","105.385159","14.341104","489.752471"
"Ceratina_cockerelli","44","532.1","180.911771","27.273476","601.05985"
"Anthophora_flavocincta","24","526.2125","151.848094","30.995862","1101.943059"
"Anthophora_porterae","90","844.812222","127.638083","13.454235","293.851482"
"Diadasia_sphaeralcearum","38","703.442105","135.547017","21.98863","695.964037"
"Melissodes_confusus","87","709.674713","338.716259","36.314195","303.984292"
"Scaptotrigona_hellwegeri","39","193.4","117.319792","18.786202","678.118805"
"Centris_atripes","99","534.343434","207.666267","20.871245","267.137711"
"Melissodes_coreopsis","154","849.83961","157.825818","12.717967","171.731386"
"Partamona_bilineata","84","179.469048","78.728115","8.589942","314.840874"
"Plebeia_pulchra","29","179.472414","49.961727","9.27766","911.952876"
"Melissodes_tepidus","65","714.472308","184.394909","22.871374","406.871283"
"Melissodes_robustior","32","591.525","215.479042","38.091673","826.457294"
"Ancyloscelis_apiformis","78","249.591026","204.292605","23.131582","339.059403"
"Melissodes_bimatris","72","808.923611","149.677843","17.639703","367.314353"
"Melissodes_moorei","7","360.557143","174.259757","65.863997","3778.090487"
"Anthophorula_nitens","9","477.122222","82.432469","27.47749","2938.514823"
"Melissodes_limbus","51","604.039216","224.762816","31.473089","518.561439"
"Centris_transversa","28","209.939286","92.234533","17.430688","944.522622"
"Anthophora_walshii","75","942.422667","113.113701","13.061245","352.621779"
"Melissodes_grindeliae","46","816.532609","180.851366","26.665079","574.926813"
"Melissodes_subagilis","107","884.273832","148.199443","14.326981","247.164798"
"Anthophorula_albicans","15","567.773333","151.753727","39.182644","1763.108894"
"Anthophora_phenax","27","711.303704","82.885837","15.951387","979.504941"
"Diadasia_nigrifrons","40","685.67","173.732869","27.469579","661.165835"
"Exomalopsis_solani","101","640.99604","170.537607","16.969126","261.847856"
"Melissodes_intortus","12","793.308333","151.450493","43.719991","2203.886117"
"Melissodes_comptoides","148","761.57027","190.668099","15.672821","178.693469"
"Melissodes_thelypodii","79","517.075949","258.499736","29.083493","334.767511"
"Melipona_colimana","2","181.3","5.515433","3.9","13223.316704"
"Diadasia_lutzi","85","746.756471","188.553277","20.451474","311.136864"
"Diadasia_afflicta","45","760.633333","168.97742","25.189667","587.702965"
"Diadasia_consociata","19","661","179.157259","41.101494","1391.928074"
"Anthophorula_consobrina","13","457.323077","215.715133","59.828613","2034.356416"
"Plebeia_frontalis","71","171.876056","101.321468","12.024646","372.487794"
"Plebeia_moureana","15","132.513333","41.142225","10.622877","1763.108894"
"Diadasia_tropicalis","25","277.128","232.142997","46.428599","1057.865336"
"Centris_varia","128","163.066406","108.92641","9.627825","206.614323"
"Anthophora_timberlakei","14","718.314286","130.083617","34.766309","1889.045243"
"Ceratina_acantha","93","644.72043","188.749106","19.572371","284.372402"
"Melissodes_pallidisignatus","100","808.15","192.609743","19.260974","264.466334"
"Anthophora_squammulosa","54","351.627778","268.834244","36.583707","489.752471"
"Melissodes_wheeleri","54","839.692593","177.48249","24.152308","489.752471"
"Svastra_sabinensis","64","633.092188","144.026888","18.003361","413.228647"
"Melissodes_boltoniae","35","799.514286","163.19752","27.585416","755.618097"
"Exomalopsis_analis","80","178.68","117.295503","13.114036","330.582918"
"Svastra_duplocincta","30","618.24","135.70016","24.775346","881.554447"
"Anthophorula_texana","15","717.166667","172.088996","44.433188","1763.108894"
"Exomalopsis_similis","56","269.582143","200.099875","26.739471","472.261311"
"Melissodes_verbesinarum","74","731.885135","146.041179","16.976942","357.386938"
"Melitoma_taurea","108","787.098148","121.571495","11.698223","244.876235"
"Anthophorula_compactula","75","695.313333","130.746066","15.097255","352.621779"
"Centris_agameta","11","211.445455","110.249384","33.24144","2404.239401"
"Melissodes_humilior","17","718.317647","134.31479","32.576122","1555.684318"
"Melissodes_micheneri","4","662.4","66.684781","33.34239","6611.658352"
"Melissodes_menuachus","88","855.798864","201.744955","21.506084","300.529925"
"Anthophora_columbariae","14","648.128571","142.785156","38.160938","1889.045243"
"Exomalopsis_snowi","26","373.369231","210.379067","41.25873","1017.178208"
"Diadasia_knabiana","2","163.7","5.374012","3.8","13223.316704"
"Melipona_grandis","54","62.112963","27.824606","3.786449","489.752471"
"Melitoma_marginella","45","266.124444","159.966119","23.846341","587.702965"
"Euglossa_townsendi","44","109.445455","67.71536","10.208475","601.05985"
"Xylocopa_gualanensis","37","134.627027","81.800933","13.447991","714.773876"
"Melissodes_utahensis","36","889.216667","64.869154","10.811526","734.628706"
"Epicharis_analis","14","203.85","74.878484","20.012117","1889.045243"
"Eucera_interrupta","36","690.833333","110.181717","18.36362","734.628706"
"Anthophora_estebana","20","759.65","123.767645","27.675287","1322.33167"
"Melissodes_glenwoodensis","60","887.181667","122.888072","15.864782","440.777223"
"Svastra_machaerantherae","47","679.940426","164.842716","24.044781","562.694328"
"Neolarra_vigilans","36","821.816667","150.150699","25.025116","734.628706"
"Ceratina_pacifica","80","802.1125","165.545193","18.508515","330.582918"
"Melipona_costaricensis","15","66.533333","23.154779","5.978538","1763.108894"
"Ericrocis_pintada","35","421.194286","179.509521","30.342647","755.618097"
"Eucera_vulpes","8","616.625","75.065928","26.539813","3305.829176"
"Centris_decolorata","45","159.86","96.010377","14.312382","587.702965"
"Anthophora_rhodothorax","14","578.435714","123.470318","32.998831","1889.045243"
"Neolarra_californica","38","720.478947","159.65383","25.899271","695.964037"
"Melissodes_dagosus","42","873.27381","86.456452","13.34052","629.681748"
"Centris_trigonoides","75","161.353333","122.872776","14.188126","352.621779"
"Eucera_actuosa","56","720.669643","188.897301","25.242464","472.261311"
"Melissodes_opuntiellus","21","685.966667","135.311841","29.527464","1259.363496"
"Melipona_solani","13","142.7","45.257725","12.552234","2034.356416"
"Anthophorula_euphorbiae","14","664.321429","110.752761","29.59992","1889.045243"
"Mesocheira_bicolor","65","172.030769","110.756095","13.737603","406.871283"
"Anthophorula_albata","22","766.459091","201.718136","43.006451","1202.1197"
"Melissodes_snowii","14","921.4","143.652465","38.392736","1889.045243"
"Anthophora_mortuaria","22","775.718182","109.071032","23.254022","1202.1197"
"Xylocopa_muscaria","55","125.098182","89.117223","12.016564","480.84788"
"Gaesischia_exul","23","276.213043","272.947849","56.913561","1149.853626"
"Epicharis_maculata","27","130.974074","82.021037","15.784956","979.504941"
"Holcopasites_minimus","8","693.7875","84.286627","29.799823","3305.829176"
"Nomada_bella","28","875.346429","84.102197","15.893821","944.522622"
"Eufriesea_mexicana","32","162.6875","80.353685","14.204659","826.457294"
"Exomalopsis_solidaginis","39","751.797436","143.130944","22.919294","678.118805"
"Eucera_lutziana","9","910.077778","67.120913","22.373638","2938.514823"
"Nomada_australis","51","826.24902","151.90577","21.271062","518.561439"
"Epeolus_ilicis","14","644.242857","128.54656","34.355513","1889.045243"
"Melipona_panamica","8","43.6","15.248325","5.391097","3305.829176"
"Eucera_kullenbergi","2","466.75","3.606245","2.55","13223.316704"
"Tetragonula_sirindhornae","4","90.8","20.411925","10.205962","6611.658352"
"Oreopasites_vanduzeei","26","698.892308","166.557219","32.664558","1017.178208"
"Melissodes_vernalis","16","782.3375","128.039254","32.009814","1652.914588"
"Anthophora_peritomae","46","876.413043","71.843041","10.592679","574.926813"
"Neolarra_verbesinae","12","836.158333","130.436864","37.653879","2203.886117"
"Centris_fuscata","48","204.383333","130.564968","18.84543","550.971529"
"Diadasia_vallicola","45","764.993333","121.023607","18.041134","587.702965"
"Melissodes_fimbriatus","16","764.95625","87.754696","21.938674","1652.914588"
"Diadasia_laticauda","12","537.05","136.919097","39.525139","2203.886117"
"Melitoma_segmentaria","85","224.850588","173.762291","18.847167","311.136864"
"Ceratina_nanula","148","732.285135","181.030588","14.880623","178.693469"
"Exomalopsis_byersi","18","185.45","66.63677","15.706437","1469.257412"
"Thygater_micheneri","5","276.02","88.766756","39.6977","5289.326681"
"Epeolus_canadensis","27","872.855556","104.351132","20.082385","979.504941"
"Deltoptila_aurulentocaudata","11","182.409091","48.42048","14.599324","2404.239401"
"Brachynomada_margaretae","4","618.525","87.739097","43.869548","6611.658352"
"Trigona_albipennis","41","82.717073","45.721914","7.140563","645.039839"
"Anthophorula_completa","39","654.446154","139.100739","22.273945","678.118805"
"Exomalopsis_mellipes","61","223.804918","144.103325","18.45054","433.551367"
"Anthophora_fulvicauda","16","608.66875","207.765777","51.941444","1652.914588"
"Caenonomada_bruneri","22","407.859091","89.399721","19.060085","1202.1197"
"Euglossa_atroveneta","10","122.32","39.004097","12.334178","2644.663341"
"Trigona_fuscipennis","91","116.176923","62.747135","6.577687","290.622345"
"Euglossa_obtusa","6","178.05","25.043302","10.223885","4407.772235"
"Eufriesea_rugosa","18","149.294444","36.487669","8.600226","1469.257412"
"Eucera_aragalli","5","837.4","148.307333","66.325056","5289.326681"
"Melissodes_coloradensis","28","898.539286","111.243598","21.023064","944.522622"
"Melissodes_sphaeralceae","18","594.505556","198.434723","46.771513","1469.257412"
"Eucera_fulvitarsis","64","866.521875","85.231022","10.653878","413.228647"
"Melissodes_hymenoxidis","21","818.104762","108.853762","23.753838","1259.363496"
"Anthophorula_exilis","5","627.2","77.822201","34.803146","5289.326681"
"Eucera_primiveris","33","852.148485","87.356207","15.206764","801.413134"
"Anthophora_striata","12","692.216667","115.303685","33.285307","2203.886117"
"Oreopasites_barbarae","3","736.2","63.040543","36.396474","8815.544469"
"Triopasites_penniger","22","688.75","159.4029","33.984812","1202.1197"
"Townsendiella_pulchra","23","772.095652","102.236466","21.317777","1149.853626"
