"species","n_bio_11","mean_bio_11","sd_bio_11","se_bio_11","within_sp_var_bio_11"
"Anthophora_porterae","90","9.077778","52.437277","5.527374","31.036765"
"Diadasia_sphaeralcearum","38","99.131579","43.300441","7.024259","73.508127"
"Melissodes_confusus","87","0.896552","98.612353","10.572354","32.106998"
"Scaptotrigona_hellwegeri","39","195.025641","47.013709","7.528218","71.623304"
"Centris_atripes","99","123.333333","45.789893","4.602057","28.215241"
"Melissodes_coreopsis","154","20.181818","62.77436","5.058502","18.138369"
"Partamona_bilineata","84","195.583333","45.889393","5.006943","33.253677"
"Plebeia_pulchra","29","207.137931","28.153564","5.227986","96.320994"
"Melissodes_tepidus","65","62.738462","65.322105","8.10221","42.973982"
"Melissodes_robustior","32","68.78125","56.914613","10.061177","87.290901"
"Ancyloscelis_apiformis","78","199.423077","58.128277","6.581731","35.811652"
"Melissodes_bimatris","72","9.361111","45.258975","5.333821","38.795956"
"Melissodes_moorei","7","101.571429","32.572264","12.311159","399.04412"
"Anthophorula_nitens","9","119.888889","31.346628","10.448876","310.367649"
"Melissodes_limbus","51","98.823529","58.463563","8.186536","54.770762"
"Centris_transversa","28","177.714286","35.139781","6.640794","99.76103"
"Anthophora_walshii","75","-20.706667","43.797992","5.057356","37.244118"
"Melissodes_grindeliae","46","-18.217391","65.717886","9.689574","60.724105"
"Melissodes_subagilis","107","-4.897196","56.613208","5.473005","26.10569"
"Anthophorula_albicans","15","88.6","51.354232","13.259606","186.220589"
"Anthophora_phenax","27","115.037037","34.417663","6.623682","103.455883"
"Diadasia_nigrifrons","40","11.225","62.545773","9.889355","69.832721"
"Exomalopsis_solani","101","88.09901","53.962117","5.369431","27.656523"
"Melissodes_intortus","12","54.75","54.092723","15.615224","232.775736"
"Melissodes_comptoides","148","54.777027","65.028599","5.345318","18.873708"
"Melissodes_thelypodii","79","126.860759","70.258814","7.904734","35.35834"
"Melipona_colimana","2","136","14.142136","10","1396.654419"
"Diadasia_lutzi","85","67.917647","70.593945","7.656988","32.862457"
"Diadasia_afflicta","45","66.044444","59.657719","8.893248","62.07353"
"Diadasia_consociata","19","75.736842","67.244861","15.427029","147.016255"
"Anthophorula_consobrina","13","147.692308","59.89906","16.61301","214.869911"
"Plebeia_frontalis","71","204.633803","38.484965","4.567325","39.342378"
"Plebeia_moureana","15","230.733333","17.778264","4.590328","186.220589"
"Diadasia_tropicalis","25","196.4","65.543878","13.108776","111.732353"
"Centris_varia","128","206.28125","44.126329","3.900253","21.822725"
"Anthophora_timberlakei","14","94.928571","30.977571","8.279104","199.52206"
"Ceratina_acantha","93","33.053763","49.805789","5.16462","30.035579"
"Melissodes_pallidisignatus","100","-4.73","57.124683","5.712468","27.933088"
"Anthophora_squammulosa","54","155.111111","71.607859","9.744595","51.727941"
"Melissodes_wheeleri","54","27.574074","77.140548","10.497499","51.727941"
"Svastra_sabinensis","64","107.484375","42.48286","5.310358","43.645451"
"Melissodes_boltoniae","35","35.342857","61.027931","10.315603","79.808824"
"Exomalopsis_analis","80","206.275","43.184026","4.828121","34.91636"
"Svastra_duplocincta","30","121.366667","39.926211","7.289495","93.110295"
"Anthophorula_texana","15","81.933333","60.265445","15.560471","186.220589"
"Exomalopsis_similis","56","195.857143","54.808569","7.324103","49.880515"
"Melissodes_verbesinarum","74","77.905405","49.815597","5.790946","37.747417"
"Melitoma_taurea","108","39.388889","45.776751","4.40487","25.863971"
"Anthophorula_compactula","75","92.72","41.971857","4.846493","37.244118"
"Centris_agameta","11","194.363636","41.812134","12.606833","253.937167"
"Melissodes_humilior","17","62.235294","51.210997","12.420491","164.312285"
"Melissodes_micheneri","4","38","33.356659","16.67833","698.327209"
"Melissodes_menuachus","88","-7.568182","61.344289","6.539323","31.742146"
"Anthophora_columbariae","14","82.571429","41.801204","11.171842","199.52206"
"Exomalopsis_snowi","26","159.5","45.346003","8.893083","107.434955"
"Diadasia_knabiana","2","167","98.994949","70","1396.654419"
"Melipona_grandis","54","241.185185","10.00014","1.360847","51.727941"
"Melitoma_marginella","45","192.066667","43.861041","6.538418","62.07353"
"Euglossa_townsendi","44","220.977273","25.847935","3.896723","63.484292"
"Xylocopa_gualanensis","37","222.135135","39.048518","6.419537","75.494833"
"Melissodes_utahensis","36","-9.361111","22.372372","3.728729","77.591912"
"Epicharis_analis","14","195.214286","27.862792","7.446644","199.52206"
"Eucera_interrupta","36","17.888889","43.480556","7.246759","77.591912"
"Anthophora_estebana","20","95.75","40.462946","9.04779","139.665442"
"Melissodes_glenwoodensis","60","-18.333333","42.174242","5.444671","46.555147"
"Svastra_machaerantherae","47","79.234043","39.282263","5.729907","59.432103"
"Neolarra_vigilans","36","24.138889","61.425054","10.237509","77.591912"
"Ceratina_pacifica","80","2.9","36.989427","4.135544","34.91636"
"Melipona_costaricensis","15","231.933333","18.964127","4.896517","186.220589"
"Ericrocis_pintada","35","133.228571","53.388744","9.024345","79.808824"
"Eucera_vulpes","8","82.25","19.983922","7.065383","349.163605"
"Centris_decolorata","45","231.244444","30.175363","4.498278","62.07353"
"Anthophora_rhodothorax","14","69.571429","41.479771","11.085935","199.52206"
"Neolarra_californica","38","101.184211","45.454376","7.373673","73.508127"
"Melissodes_dagosus","42","-0.357143","41.014466","6.32867","66.507353"
"Centris_trigonoides","75","214.573333","46.152267","5.329205","37.244118"
"Eucera_actuosa","56","35.910714","59.482702","7.94871","49.880515"
"Melissodes_opuntiellus","21","99.52381","53.445878","11.662847","133.014707"
"Melipona_solani","13","210.461538","29.576498","8.203045","214.869911"
"Anthophorula_euphorbiae","14","116","37.746115","10.088074","199.52206"
"Mesocheira_bicolor","65","202.323077","43.056325","5.34048","42.973982"
"Anthophorula_albata","22","60.5","48.519755","10.344447","126.968584"
"Melissodes_snowii","14","-12.571429","55.237549","14.762856","199.52206"
"Anthophora_mortuaria","22","110.545455","52.446551","11.181642","126.968584"
"Xylocopa_muscaria","55","230.109091","28.41796","3.831877","50.787433"
"Gaesischia_exul","23","199.869565","59.536318","12.41418","121.44821"
"Epicharis_maculata","27","217.518519","28.117022","5.411123","103.455883"
"Holcopasites_minimus","8","96.5","28.982753","10.246951","349.163605"
"Nomada_bella","28","-20.642857","32.046511","6.056221","99.76103"
"Eufriesea_mexicana","32","207.875","38.772912","6.854147","87.290901"
"Exomalopsis_solidaginis","39","65.564103","54.044716","8.654081","71.623304"
"Eucera_lutziana","9","-10","18.296174","6.098725","310.367649"
"Nomada_australis","51","8.490196","63.001388","8.821959","54.770762"
"Epeolus_ilicis","14","94.071429","47.535354","12.704358","199.52206"
"Melipona_panamica","8","238.125","33.305673","11.775334","349.163605"
"Eucera_kullenbergi","2","126","4.242641","3","1396.654419"
"Tetragonula_sirindhornae","4","250.75","11.236103","5.618052","698.327209"
"Oreopasites_vanduzeei","26","49.192308","55.221749","10.829876","107.434955"
"Melissodes_vernalis","16","59.125","66.733175","16.683294","174.581802"
"Anthophora_peritomae","46","-17.891304","43.234363","6.374559","60.724105"
"Neolarra_verbesinae","12","38.416667","52.845329","15.255132","232.775736"
"Centris_fuscata","48","198.270833","45.65166","6.58925","58.193934"
"Diadasia_vallicola","45","90.222222","43.624372","6.503137","62.07353"
"Melissodes_fimbriatus","16","48.625","37.12479","9.281197","174.581802"
"Diadasia_laticauda","12","87.833333","41.254935","11.909274","232.775736"
"Melitoma_segmentaria","85","186","59.350252","6.437439","32.862457"
"Ceratina_nanula","148","16.72973","56.124206","4.613381","18.873708"
"Exomalopsis_byersi","18","195.555556","32.099518","7.565929","155.183824"
"Thygater_micheneri","5","121.4","24.562166","10.984535","558.661767"
"Epeolus_canadensis","27","-10.37037","34.179558","6.577859","103.455883"
"Deltoptila_aurulentocaudata","11","137.181818","17.440288","5.258445","253.937167"
"Brachynomada_margaretae","4","92","58.223707","29.111853","698.327209"
"Trigona_albipennis","41","244.268293","19.854501","3.100752","68.129484"
"Anthophorula_completa","39","94.384615","35.985096","5.762227","71.623304"
"Exomalopsis_mellipes","61","186.442623","46.032425","5.893848","45.791948"
"Anthophora_fulvicauda","16","95","42.531557","10.632889","174.581802"
"Caenonomada_bruneri","22","135.909091","39.013928","8.317797","126.968584"
"Euglossa_atroveneta","10","210.4","24.694579","7.809112","279.330884"
"Trigona_fuscipennis","91","229.56044","25.923052","2.717474","30.695702"
"Euglossa_obtusa","6","215","16.161683","6.597979","465.551473"
"Eufriesea_rugosa","18","191.666667","26.920362","6.34519","155.183824"
"Eucera_aragalli","5","34.4","63.563354","28.426396","558.661767"
"Melissodes_coloradensis","28","-5.571429","37.430853","7.073766","99.76103"
"Melissodes_sphaeralceae","18","77.777778","63.472602","14.960636","155.183824"
"Eucera_fulvitarsis","64","-19.796875","39.066967","4.883371","43.645451"
"Melissodes_hymenoxidis","21","-50.857143","36.446242","7.953222","133.014707"
"Anthophorula_exilis","5","109","40.773766","18.234582","558.661767"
"Eucera_primiveris","33","48.424242","49.716088","8.65446","84.645722"
"Anthophora_striata","12","115.583333","30.254852","8.733823","232.775736"
"Oreopasites_barbarae","3","58","42","24.248711","931.102946"
"Triopasites_penniger","22","91","42.282497","9.014659","126.968584"
"Townsendiella_pulchra","23","92.086957","37.20571","7.757927","121.44821"
"Centris_cockerelli","56","99.303571","42.510713","5.680733","49.880515"
"Xylocopa_guatemalensis","31","167.387097","32.536828","5.843787","90.106737"
