"species","n_bio_3","mean_bio_3","sd_bio_3","se_bio_3","within_sp_var_bio_3"
"Bombus_pomorum","75","27.08","3.195267","0.368958","0.542726"
"Bombus_diversus","63","18.412698","3.324566","0.418856","0.646102"
"Bombus_rupestris","454","23.235683","5.533718","0.25971","0.089657"
"Bombus_lucorum","815","22.057669","5.866061","0.205479","0.049944"
"Bombus_funebris","48","65.020833","7.752802","1.119021","0.848009"
"Bombus_keriensis","2","28.5","6.363961","4.5","20.352214"
"Bombus_confusus","86","24.906977","5.005004","0.539703","0.473307"
"Bombus_soroeensis","474","22.059072","5.276768","0.24237","0.085874"
"Bombus_excellens","17","66.117647","6.498869","1.576207","2.394378"
"Xylocopa_iris","92","26.826087","6.403311","0.667591","0.442439"
"Xylocopa_violacea","548","26.122263","6.126755","0.261722","0.074278"
"Bombus_pratorum","707","22.794908","5.817486","0.218789","0.057573"
"Nomada_signata","84","26.97619","4.834555","0.527493","0.484577"
"Nomada_flava","138","27.42029","4.322428","0.36795","0.29496"
"Nomada_marshamella","259","23.911197","5.764418","0.358184","0.15716"
"Epeolus_cruciger","184","23.48913","6.238422","0.459903","0.22122"
"Bombus_barbutellus","216","25.319444","5.16471","0.351414","0.188446"
"Nomada_fucata","150","26.52","5.011021","0.409148","0.271363"
"Melecta_albifrons","189","26.899471","5.360955","0.389952","0.215367"
"Nomada_goodeniana","263","24.642586","6.007121","0.370415","0.15477"
"Nomada_flavoguttata","342","23.581871","5.707742","0.308639","0.119019"
"Anthophora_quadrimaculata","191","23.910995","5.748907","0.415976","0.213112"
"Nomada_baccata","47","24.595745","5.566435","0.811948","0.866052"
"Bombus_ruderatus","268","29.246269","6.398662","0.39086","0.151882"
"Bombus_sylvestris","420","23.080952","5.557091","0.271158","0.096915"
"Nomada_fulvicornis","166","25.13253","5.594957","0.434253","0.245207"
"Bombus_ruderarius","325","23.855385","5.979441","0.33168","0.125244"
"Anthophora_bimaculata","159","26.685535","4.871953","0.386371","0.256003"
"Nomada_leucophthalma","265","23.177358","5.560502","0.341579","0.153602"
"Bombus_humilis","391","23.705882","5.685153","0.287511","0.104103"
"Bombus_monticola","180","23.372222","5.486429","0.408934","0.226136"
"Melipona_quinquefasciata","33","54.909091","4.208352","0.73258","1.233468"
"Xylocopa_augusti","110","39.027273","6.488464","0.618651","0.37004"
"Xylocopa_pubescens","97","30.896907","11.542029","1.171915","0.419633"
"Habropoda_tarsata","45","24.666667","5.125693","0.764093","0.904543"
"Epeoloides_coecutiens","128","23.703125","6.08905","0.538201","0.318003"
"Nomada_lathburiana","245","23.808163","5.716665","0.365224","0.166141"
"Tetragona_ziegleri","17","60.176471","7.125967","1.728301","2.394378"
"Braunsapis_hewitti","20","41.25","16.717073","3.738051","2.035221"
"Trigona_spinipes","203","53.285714","7.759194","0.544589","0.200514"
"Amegilla_quadrifasciata","221","25.443439","8.02738","0.53998","0.184183"
"Xylocopa_tranquebarorum","37","23.837838","3.804336","0.625429","1.10012"
"Bombus_argillaceus","175","24.8","4.737961","0.358156","0.232597"
"Bombus_bicoloratus","9","23.111111","3.822448","1.274149","4.522714"
"Tetragonula_pagdeni","25","44.12","6.206985","1.241397","1.628177"
"Bombus_brasiliensis","49","47.408163","5.179762","0.739966","0.830703"
"Xylocopa_latipes","117","56.649573","14.449267","1.335835","0.347901"
"Xylocopa_aestuans","47","61.148936","12.374551","1.805014","0.866052"
"Tetragona_clavipes","99","57.969697","6.74076","0.677472","0.411156"
"Anthophora_aestivalis","100","27.54","3.185891","0.318589","0.407044"
"Paratrigona_lineata","46","55.652174","4.473216","0.65954","0.884879"
"Ceratina_cucurbitina","161","28.341615","5.711945","0.450164","0.252823"
"Xylocopa_tenuiscapa","111","42.684685","6.333148","0.601116","0.366707"
"Bombus_breviceps","19","30.947368","7.321761","1.679727","2.142338"
"Tetragonisca_fiebrigi","62","43.596774","4.437026","0.563503","0.656523"
"Eulaema_seabrai","5","54.4","12.953764","5.793099","8.140886"
"Xylocopa_appendiculata","115","21.156522","5.86035","0.54648","0.353952"
"Xylocopa_fenestrata","75","39.56","7.507186","0.866855","0.542726"
"Xylocopa_valga","305","25.170492","4.705517","0.269437","0.133457"
"Nomada_agrestis","27","28.851852","8.960184","1.724388","1.507571"
"Bombus_gerstaeckeri","22","29.5","1.300183","0.2772","1.850201"
"Oxytrigona_mellicolor","21","60.714286","7.544156","1.64627","1.938306"
"Bombus_consobrinus","134","19.544776","2.832719","0.24471","0.303764"
"Nomada_japonica","30","19.3","4.379813","0.799641","1.356814"
"Bombus_veteranus","203","21.295567","5.122396","0.359522","0.200514"
"Anthophora_retusa","102","25.686275","6.009861","0.595065","0.399063"
"Bombus_subterraneus","233","23.008584","6.154611","0.403202","0.174697"
"Tetragonula_collina","47","50.829787","12.699399","1.852398","0.866052"
"Bombus_pseudobaicalensis","13","17.153846","2.577019","0.714736","3.13111"
"Anthophora_crinipes","43","28.093023","4.545086","0.693119","0.946615"
"Manuelia_gayatina","29","40.275862","2.250342","0.417878","1.403601"
"Bombus_semenoviellus","100","19.48","3.769843","0.376984","0.407044"
"Heterotrigona_itama","16","62","9.612492","2.403123","2.544027"
"Bombus_schrencki","136","18.389706","2.954401","0.253338","0.299297"
"Eucera_nigrescens","142","27.711268","4.157504","0.34889","0.286651"
"Plebeina_armata","36","51.777778","5.043305","0.840551","1.130679"
"Apis_andreniformis","37","55.432432","14.822169","2.43675","1.10012"
"Bombus_deuteronymus","24","18.041667","1.944427","0.396904","1.696018"
"Bombus_handlirschi","12","63","5.134553","1.482218","3.392036"
"Nomada_armata","111","24.63964","5.043074","0.478667","0.366707"
"Xylocopa_splendidula","73","39.383562","4.405269","0.515598","0.557595"
"Bombus_alpinus","98","20.693878","4.968785","0.501923","0.415351"
"Bombus_eximius","25","30.56","11.434888","2.286978","1.628177"
"Bombus_armeniacus","25","21.36","3.569314","0.713863","1.628177"
"Xylocopa_frontalis","181","54.044199","10.877512","0.808519","0.224886"
"Anthophora_plagiata","61","25.655738","4.312328","0.552137","0.667286"
"Bombus_sporadicus","194","18.92268","2.772777","0.199074","0.209817"
"Manuelia_gayi","33","39.030303","3.432245","0.597477","1.233468"
"Alloscirtetica_gayi","17","40.647059","2.119587","0.514075","2.394378"
"Centris_chilensis","26","43.884615","5.324111","1.044144","1.565555"
"Xylocopa_auripennis","46","40.717391","5.905414","0.870706","0.884879"
"Xylocopa_nigrita","46","53.108696","8.789459","1.295935","0.884879"
"Bombus_hortulanus","22","70.272727","4.861724","1.036523","1.850201"
"Svastrides_melanura","37","41.189189","5.729252","0.941883","1.10012"
"Bombus_coccineus","14","64.142857","4.769408","1.274678","2.907459"
"Bombus_distinguendus","263","21.038023","5.353753","0.330127","0.15477"
"Eucera_longicornis","266","23.571429","5.909105","0.36231","0.153024"
"Bombus_magnus","231","23.588745","5.625227","0.370113","0.17621"
"Nomada_striata","209","23.559809","5.964439","0.412569","0.194758"
"Ceratina_cyanea","187","26.208556","4.643684","0.33958","0.217671"
"Nomada_alboguttata","178","22.623596","5.633727","0.422266","0.228677"
"Bombus_quadricolor","115","22.286957","4.969672","0.463424","0.353952"
"Nomada_argentata","47","26.680851","4.890569","0.713363","0.866052"
"Nomada_villosa","54","25.185185","4.098201","0.557695","0.753786"
"Nomada_flavopicta","170","24.182353","5.695086","0.436793","0.239438"
"Nomada_facilis","38","25.289474","6.821698","1.106626","1.071169"
"Bombus_haemorrhoidalis","22","35.545455","3.203083","0.6829","1.850201"
"Nomada_discrepans","3","30.333333","2.309401","1.333333","13.568143"
"Nomada_roberjeotiana","133","22.360902","4.998997","0.433468","0.306048"
"Nomada_moeschleri","53","21.716981","5.66493","0.778138","0.768008"
"Nomada_similis","39","26.051282","4.756982","0.761727","1.043703"
"Nomada_fusca","99","19.313131","3.186856","0.320291","0.411156"
"Bombus_pyrrhopygus","72","18.291667","2.650737","0.312392","0.565339"
"Epeolus_alpinus","104","19.384615","4.630644","0.454072","0.391389"
"Bombus_wurflenii","147","23.482993","4.545589","0.374914","0.276901"
"Doeringiella_gayi","23","40.26087","2.178769","0.454305","1.769758"
"Bombus_trifasciatus","18","31.722222","5.517945","1.300592","2.261357"
"Bombus_ignitus","46","20.108696","4.967576","0.732429","0.884879"
"Nannotrigona_testaceicornis","56","54","6.936072","0.926872","0.726865"
"Bombus_hedini","6","23.833333","0.752773","0.307318","6.784071"
"Bombus_hypocrita","54","18.296296","4.137402","0.563029","0.753786"
"Geniotrigona_thoracica","31","62.612903","10.537797","1.892644","1.313046"
"Nomada_succincta","123","27.138211","5.190352","0.467998","0.33093"
"Eucera_nigrilabris","40","26.8","9.193643","1.453643","1.017611"
"Xylocopa_sulcatipes","11","36.818182","6.779649","2.044141","3.700403"
"Eucera_nipponensis","42","18.714286","3.840006","0.592526","0.969153"
"Bombus_cullumanus","67","22.731343","4.769163","0.582646","0.607529"
"Bombus_melaleucus","14","67.571429","5.707138","1.525297","2.907459"
"Nomada_fuscicornis","74","23.283784","5.357162","0.622757","0.55006"
"Nomada_guttulata","68","24.720588","6.333624","0.768065","0.598595"
"Biastes_truncatus","45","22.755556","4.528473","0.675065","0.904543"
"Nomada_stigma","51","26.117647","4.057817","0.568208","0.798126"
"Euglossa_modestior","26","62.538462","5.360827","1.051345","1.565555"
"Euglossa_tridentata","45","58.733333","8.370402","1.247786","0.904543"
"Eulaema_nigrita","110","58.127273","8.6503","0.824774","0.37004"
"Euglossa_liopoda","5","66.4","5.366563","2.4","8.140886"
"Euglossa_variabilis","43","58.55814","6.828868","1.041393","0.946615"
"Euglossa_chlorina","12","65","3.81385","1.100964","3.392036"
"Eulaema_meriana","128","60.90625","6.105938","0.539694","0.318003"
"Eulaema_mocsaryi","63","61.555556","5.069764","0.63873","0.646102"
"Euglossa_igniventris","11","59.727273","5.832511","1.758568","3.700403"
"Euglossa_hemichlora","39","59.871795","6.970538","1.116179","1.043703"
"Euglossa_amazonica","19","61.210526","8.580203","1.968434","2.142338"
"Euglossa_mixta","55","59.509091","7.495363","1.010675","0.740081"
"Euglossa_deceptrix","20","65.2","6.092273","1.362274","2.035221"
"Euglossa_mourei","25","60.08","5.499394","1.099879","1.628177"
"Euglossa_allosticta","23","62","6.895321","1.437774","1.769758"
"Bombus_neoboreus","41","15.731707","5.394555","0.842488","0.992791"
"Bombus_morio","124","50.209677","6.823291","0.61275","0.328262"
"Trigona_silvestriana","55","61.018182","7.09588","0.956808","0.740081"
"Xylocopa_viridigastra","22","64.136364","5.43617","1.158995","1.850201"
"Bombus_bellicosus","49","37.020408","4.361239","0.623034","0.830703"
"Nomada_sheppardana","80","27.1375","4.985406","0.557385","0.508805"
"Nomada_conjungens","44","27.522727","4.27806","0.644942","0.925101"
"Thyreus_histrionicus","49","21.795918","8.321607","1.188801","0.830703"
"Thyreus_orbatus","53","28.207547","3.591435","0.493322","0.768008"
"Melecta_luctuosa","89","27.764045","3.873049","0.410542","0.457353"
"Nomada_furva","27","28.481481","1.868162","0.359528","1.507571"
"Nomada_distinguenda","51","27.333333","3.840139","0.537727","0.798126"
"Centris_nigrocaerulea","27","53.333333","6.621643","1.274336","1.507571"
"Melissodes_colliciatus","26","48.384615","7.510403","1.472911","1.565555"
"Nomada_tridentirostris","7","28","5.972158","2.257264","5.814918"
"Ptilotrigona_occidentalis","9","64.888889","12.994657","4.331552","4.522714"
"Euglossa_sapphirina","19","56.894737","9.740492","2.234622","2.142338"
"Eufriesea_pulchra","42","62.904762","6.01141","0.927581","0.969153"
"Nomada_hirtipes","37","28.648649","3.591782","0.590485","1.10012"
"Nomada_obtusifrons","93","24.430108","5.240722","0.543438","0.437682"
"Trigona_hyalinata","56","54.214286","4.309458","0.575876","0.726865"
"Amegilla_albigena","105","27.12381","8.420094","0.821717","0.387661"
"Xylocopa_olivieri","12","26.75","9.430367","2.722312","3.392036"
"Bombus_mesomelas","43","29.325581","2.606959","0.397558","0.946615"
"Epeolus_luteipennis","2","58.5","10.606602","7.5","20.352214"
"Epicharis_flava","19","55.210526","7.091301","1.626856","2.142338"
"Plebeia_droryana","23","45.478261","8.061522","1.680944","1.769758"
"Bombus_koreanus","4","23","0.816497","0.408249","10.176107"
"Partamona_helleri","47","50","6.714682","0.979437","0.866052"
"Ammobatoides_abdominalis","24","25.5","5.405311","1.103354","1.696018"
"Epeolus_fallax","31","30.225806","3.273221","0.587888","1.313046"
"Apis_nigrocincta","9","62.444444","11.103053","3.701018","4.522714"
"Trigona_ferricauda","16","64.875","4.425306","1.106326","2.544027"
"Xylocopa_nasalis","43","38.72093","8.754116","1.33499","0.946615"
"Bombus_picipes","8","24.75","1.035098","0.365962","5.088053"
"Manuelia_postica","22","39.545455","2.501947","0.533417","1.850201"
"Coelioxoides_waltheriae","11","49.363636","7.800932","2.352069","3.700403"
"Eucera_notata","10","26.2","8.904431","2.815828","4.070443"
"Tarsalia_hirtipes","1","17",NA,NA,"40.704428"
"Tetragonula_iridipennis","20","46.9","8.558775","1.9138","2.035221"
"Plebeia_franki","3","70.666667","4.041452","2.333333","13.568143"
"Euglossa_heterosticta","46","60.586957","7.11985","1.049765","0.884879"
"Ptilotrigona_lurida","80","59.975","5.250618","0.587037","0.508805"
"Euglossa_ignita","85","60.282353","7.177365","0.778495","0.478876"
"Euglossa_stilbonota","16","63.625","6.58154","1.645385","2.544027"
"Eufriesea_anisochlora","5","59.4","6.503845","2.908608","8.140886"
"Eufriesea_violascens","5","51.2","7.694154","3.44093","8.140886"
"Braunsapis_mixta","15","42.133333","5.865963","1.514585","2.713629"
"Lanthanomelissa_betinae","5","41.2","5.932959","2.6533","8.140886"
"Xylocopa_ciliata","22","39.272727","4.311467","0.919208","1.850201"
"Anthophora_atroalba","27","28.851852","8.268121","1.591201","1.507571"
"Isepeolus_viperinus","33","42.484848","9.274027","1.614401","1.233468"
"Lestrimelitta_limao","24","55.083333","7.412778","1.513127","1.696018"
"Diadasina_distincta","14","45.357143","7.702219","2.058505","2.907459"
"Liotrigona_madecassa","5","53.6","3.577709","1.6","8.140886"
"Rhinepeolus_rufiventris","11","38.727273","3.408545","1.027715","3.700403"
"Diadasia_pereyrae","27","39.592593","7.228465","1.391119","1.507571"
"Centris_buchholzi","17","59.411765","6.305343","1.52927","2.394378"
"Osiris_mourei","12","61.666667","5.836147","1.684751","3.392036"
"Melipona_eburnea","32","63.9375","4.31006","0.761918","1.272013"
"Amegilla_calens","66","51.257576","5.332947","0.65644","0.616734"
"Nanorhathymus_acutiventris","11","58.181818","5.11504","1.542243","3.700403"
"Trigona_pallens","94","60","5.368166","0.553684","0.433026"
"Eucera_nigrifacies","20","26.7","6.096591","1.363239","2.035221"
"Bombus_brevivillus","31","57.935484","7.945378","1.427032","1.313046"
"Geotrigona_mombuca","23","56.173913","2.166945","0.451839","1.769758"
"Schwarziana_quadripunctata","40","49.35","6.306488","0.997143","1.017611"
"Trigona_chanchamayoensis","65","58","5.26486","0.653026","0.626222"
"Scaptotrigona_tricolorata","8","58.375","5.208167","1.841365","5.088053"
"Tetragonula_geissleri","2","67.5","3.535534","2.5","20.352214"
"Caenoprosopis_crabronina","15","40.266667","5.284298","1.3644","2.713629"
"Ceratina_cognata","13","42.461538","8.058281","2.234965","3.13111"
"Hypotrigona_gribodoi","56","52.857143","6.748545","0.901812","0.726865"
"Scaura_latitarsis","41","57.536585","4.863628","0.759571","0.992791"
"Friesella_schrottkyi","16","53.5","2.988868","0.747217","2.544027"
"Leptometriella_separata","21","39.571429","5.455011","1.190381","1.938306"
"Trigona_williana","98","60.734694","5.055468","0.510679","0.415351"
"Thygater_analis","70","50.385714","9.73756","1.163861","0.581492"
"Trigona_cilipes","55","60.181818","5.941352","0.801132","0.740081"
"Tetragonula_fuscobalteata","8","54.125","16.146096","5.708507","5.088053"
"Anthophora_pubescens","40","28.225","3.540878","0.559862","1.017611"
"Paratetrapedia_volatilis","10","47.1","8.184674","2.588221","4.070443"
"Mesonychium_garleppi","17","60.470588","7.559081","1.833346","2.394378"
"Centris_muralis","12","40.5","4.100998","1.183856","3.392036"
"Partamona_cupira","40","57.075","7.491491","1.184509","1.017611"
"Frieseomelitta_varia","23","56.434783","5.711441","1.190918","1.769758"
"Bombus_persicus","5","26.8","0.83666","0.374166","8.140886"
"Centris_nigerrima","27","43.703704","7.097209","1.365859","1.507571"
"Trigona_crassipes","27","61.851852","4.329716","0.833254","1.507571"
"Ptilothrix_tricolor","17","38.588235","3.103603","0.752734","2.394378"
"Bombus_transversalis","79","61.189873","4.974489","0.559674","0.515246"
"Trigona_hypogea","37","59.216216","4.871317","0.80084","1.10012"
"Cephalotrigona_capitata","26","54.461538","7.558999","1.482442","1.565555"
"Hypotrigona_araujoi","13","53.076923","6.726336","1.86555","3.13111"
"Apis_koschevnikovi","14","68.357143","8.607753","2.300519","2.907459"
"Hopliphora_funereus","6","55","2.097618","0.856349","6.784071"
"Tetragona_goettei","54","59.148148","5.224786","0.711003","0.753786"
"Melipona_fulva","15","62.133333","3.313752","0.855607","2.713629"
"Melipona_fuliginosa","39","59.923077","7.256158","1.161915","1.043703"
"Euglossa_nigropilosa","8","69.75","3.105295","1.097888","5.088053"
"Scaptotrigona_polysticta","25","55.8","4.795832","0.959166","1.628177"
"Trigona_recursa","92","58.119565","5.864481","0.611414","0.442439"
"Chalepogenus_cocuccii","6","40.833333","5.913262","2.414079","6.784071"
"Anthophora_paranensis","34","43.235294","8.098106","1.388814","1.197189"
"Exomalopsis_trifasciata","5","47.8","15.12283","6.763135","8.140886"
"Melipona_bicolor","19","47.473684","5.026247","1.1531","2.142338"
"Partamona_brevipilosa","2","64","0","0","20.352214"
"Partamona_musarum","20","62.6","6.715261","1.501578","2.035221"
"Partamona_ailyae","61","58.442623","5.058078","0.647621","0.667286"
"Nogueirapis_butteli","12","65.333333","0.651339","0.188025","3.392036"
"Melipona_illustris","16","63.375","4.209117","1.052279","2.544027"
"Xylocopa_macrops","14","43.142857","4.4003","1.17603","2.907459"
"Epeolus_subrufescens","1","41",NA,NA,"40.704428"
"Trigona_amazonensis","54","59.87037","5.660343","0.770275","0.753786"
"Melipona_marginata","26","49.884615","6.562481","1.287008","1.565555"
"Rhogepeolus_bigibbosus","4","39.25","4.573474","2.286737","10.176107"
"Pasites_appletoni","22","50.136364","5.383356","1.147735","1.850201"
"Melipona_fasciculata","25","58.8","4","0.8","1.628177"
"Bombus_portchinsky","2","27.5","2.12132","1.5","20.352214"
"Canephorula_apiformis","14","39.571429","4.972452","1.328944","2.907459"
"Euglossa_villosiventris","9","60","8.396428","2.798809","4.522714"
"Euglossa_championi","13","60.538462","7.378069","2.046308","3.13111"
"Euglossa_cognata","46","61.347826","6.367338","0.938813","0.884879"
"Ceratina_binghami","9","47.777778","7.628528","2.542843","4.522714"
"Exomalopsis_solitaria","16","41.75","4.09064","1.02266","2.544027"
"Euglossa_cybelia","21","62.857143","6.326814","1.380624","1.938306"
"Scaura_timida","23","55.565217","5.758994","1.200833","1.769758"
"Scaptotrigona_subobscuripennis","7","58.428571","4.117327","1.556203","5.814918"
"Euglossa_cordata","38","55.552632","10.559221","1.712932","1.071169"
"Tapinotaspis_chalybaea","6","37.5","1.760682","0.718795","6.784071"
"Trigonisca_buyssoni","2","73","0","0","20.352214"
"Partamona_testacea","69","60.666667","5.411498","0.651468","0.589919"
"Euglossa_despecta","19","64.105263","7.248714","1.662969","2.142338"
"Euglossa_iopyrrha","22","61.363636","6.492086","1.384117","1.850201"
"Oxytrigona_obscura","40","57.7","5.398005","0.8535","1.017611"
"Euglossa_chalybeata","52","60.519231","6.634699","0.920067","0.782777"
"Ancyloscelis_ursinus","3","45","6.557439","3.785939","13.568143"
"Melipona_rufiventris","33","55.393939","6.814229","1.186205","1.233468"
"Centris_aenea","24","57.583333","5.792924","1.182476","1.696018"
"Melipona_nebulosa","20","61.2","5.521251","1.234589","2.035221"
"Ammobates_punctatus","32","27.90625","2.877716","0.508713","1.272013"
"Euglossa_oleolucens","6","58","4.195235","1.712698","6.784071"
"Hypotrigona_ruspolii","24","54.833333","7.738479","1.57961","1.696018"
"Paratrigona_impunctata","33","60.757576","5.326997","0.927311","1.233468"
"Geotrigona_fulvohirta","28","60.392857","5.652527","1.068227","1.45373"
"Euglossa_bidentata","31","62","5.842374","1.049321","1.313046"
"Euglossa_purpurea","11","57.272727","5.587323","1.684641","3.700403"
"Euglossa_annectans","8","49.625","4.307386","1.522891","5.088053"
"Euglossa_viridifrons","8","64.25","4.334249","1.532388","5.088053"
"Euglossa_dodsoni","14","59.428571","5.931847","1.585353","2.907459"
"Euglossa_prasina","16","62","4.953113","1.238278","2.544027"
"Eufriesea_violacea","27","46.148148","5.096784","0.980877","1.507571"
"Braunsapis_picitarsis","5","47.6","1.516575","0.678233","8.140886"
"Ceratina_bispinosa","10","24.2","8.482662","2.682453","4.070443"
"Leiopodus_abnormis","16","39.8125","3.833514","0.958379","2.544027"
"Triepeolus_tristis","20","27","3.641862","0.814345","2.035221"
"Eucera_collaris","4","22.5","5.259911","2.629956","10.176107"
"Osirinus_lemniscatus","4","42","2.581989","1.290995","10.176107"
"Nomada_minuscula","11","28","0.774597","0.23355","3.700403"
"Mesoplia_rufipes","7","52.142857","10.155927","3.83858","5.814918"
"Centris_moerens","3","53.666667","1.527525","0.881917","13.568143"
"Alloscirtetica_tristrigata","18","41.888889","4.071261","0.959605","2.261357"
"Diadasia_chilensis","34","44.676471","7.945727","1.362681","1.197189"
"Meliponula_bocandei","34","57.323529","8.419748","1.443975","1.197189"
"Thyreus_takaonis","8","36.875","17.373523","6.142468","5.088053"
"Centris_cineraria","31","38.612903","3.52777","0.633606","1.313046"
"Liotrigona_bottegoi","44","51.409091","4.71671","0.711071","0.925101"
"Centris_similis","21","60.571429","9.765098","2.130919","1.938306"
"Parepeolus_aterrimus","11","44.090909","7.354652","2.217511","3.700403"
"Chalepogenus_herbsti","8","44.125","7.698562","2.721853","5.088053"
"Tetraloniella_fulvescens","16","26.6875","4.657879","1.16447","2.544027"
"Bombus_haematurus","58","25.5","3.505635","0.460312","0.7018"
"Melipona_melanoventer","25","55.76","4.002916","0.800583","1.628177"
"Tetragonula_laeviceps","29","45.827586","10.539277","1.957095","1.403601"
"Ceratina_moderata","1","36",NA,NA,"40.704428"
"Melipona_flavolineata","17","59.176471","4.260799","1.033396","2.394378"
"Euglossa_occidentalis","5","61.8","4.494441","2.009975","8.140886"
"Euglossa_orellana","33","64.060606","4.307982","0.749923","1.233468"
"Euglossa_maculilabris","10","62.5","7.184087","2.271808","4.070443"
"Nomada_rufipes","220","23.65","5.307034","0.3578","0.18502"
"Euglossa_dissimula","5","65","5.700877","2.54951","8.140886"
"Paratrigona_subnuda","31","50.483871","7.037381","1.263951","1.313046"
"Paratetrapedia_connexa","23","58.652174","6.212953","1.29549","1.769758"
"Tetragona_perangulata","10","67.2","8.929352","2.823709","4.070443"
"Heterotrigona_erythrogastra","2","67.5","3.535534","2.5","20.352214"
"Lepidotrigona_terminata","41","52.390244","13.812817","2.1572","0.992791"
"Frieseomelitta_trichocerata","27","59.222222","5.813336","1.118777","1.507571"
"Euglossa_perviridis","2","55","5.656854","4","20.352214"
"Bombus_niveatus","25","28.64","4.863812","0.972762","1.628177"
"Ceratina_moerenhouti","44","50.727273","4.520566","0.681501","0.925101"
"Centris_plumipes","4","59","4.242641","2.12132","10.176107"
"Euglossa_hansoni","18","63.111111","7.607186","1.793031","2.261357"
"Euglossa_iopoecila","6","43.833333","5.636193","2.300966","6.784071"
"Scaptotrigona_bipunctata","36","49","8.711241","1.451873","1.130679"
"Centris_mixta","10","60.8","8.052605","2.546457","4.070443"
"Scaptotrigona_depilis","22","52","7.10466","1.514719","1.850201"
"Eufriesea_surinamensis","55","58.672727","9.018612","1.216069","0.740081"
"Trigona_dallatorreana","69","61.246377","5.29263","0.637158","0.589919"
"Epicharis_zonata","4","55.5","8.660254","4.330127","10.176107"
"Ceratina_bryanti","20","45.15","7.922486","1.771522","2.035221"
"Dactylurina_staudingeri","16","53.875","4.787136","1.196784","2.544027"
"Ptilotrigona_pereneae","20","63.6","3.23468","0.723296","2.035221"
"Mesoplia_regalis","2","49.5","6.363961","4.5","20.352214"
"Frieseomelitta_silvestrii","7","54","3","1.133893","5.814918"
"Ceratina_accusator","2","54","24.041631","17","20.352214"
"Nannotrigona_melanocera","34","60.441176","5.433851","0.931898","1.197189"
"Epicharis_affinis","11","52.363636","7.684696","2.317023","3.700403"
"Eufriesea_chrysopyga","15","63.733333","7.420692","1.916014","2.713629"
"Eulaema_bombiformis","79","62.43038","5.062896","0.56962","0.515246"
"Paratrigona_pacifica","12","63.25","7.436091","2.146615","3.392036"
"Euglossa_erythrochlora","8","54.75","6.386369","2.257922","5.088053"
"Melipona_titania","9","62.333333","3.24037","1.080123","4.522714"
"Euglossa_augaspis","54","61.796296","5.426628","0.738471","0.753786"
"Melitoma_nudipes","4","43","7.071068","3.535534","10.176107"
"Epicharis_umbraculata","5","59.4","4.219005","1.886796","8.140886"
"Melipona_favosa","34","59.647059","9.108379","1.562074","1.197189"
"Chalepogenus_rozeni","12","42.5","4.295875","1.240112","3.392036"
"Melipona_variegatipes","2","26.5","2.12132","1.5","20.352214"
"Centris_dorsata","4","48","9.899495","4.949748","10.176107"
"Ancyla_holtzi","3","27","8.660254","5","13.568143"
"Homotrigona_fimbriata","11","40.545455","5.465595","1.647939","3.700403"
"Eucera_decipiens","2","28","1.414214","1","20.352214"
"Anthophora_parkeri","11","37.636364","3.695206","1.114147","3.700403"
"Melissodes_rufipes","11","47.090909","5.906853","1.780983","3.700403"
"Eucera_alborufa","4","33","1.154701","0.57735","10.176107"
"Eufriesea_magrettii","6","67.166667","4.490731","1.833333","6.784071"
"Nannotrigona_schultzei","17","60.235294","5.178434","1.255955","2.394378"
"Melipona_tumupasae","3","58.666667","4.618802","2.666667","13.568143"
"Frieseomelitta_flavicornis","11","59.636364","6.484948","1.955285","3.700403"
"Euglossa_bursigera","14","58.142857","5.89468","1.575419","2.907459"
"Partamona_vicina","61","59.737705","5.558482","0.711691","0.667286"
"Epiclopus_gayi","17","40.411765","2.237712","0.542725","2.394378"
"Ceratina_citriphila","5","41.8","1.095445","0.489898","8.140886"
"Melipona_seminigra","59","59.067797","5.228781","0.680729","0.689906"
"Pasites_maculatus","35","25.2","6.854797","1.158672","1.162984"
"Biastes_emarginatus","19","25.789474","3.376042","0.774517","2.142338"
"Trigonisca_longicornis","18","57.666667","5.190489","1.22341","2.261357"
"Svastrides_zebra","17","40.588235","4.886957","1.185261","2.394378"
"Tetragona_dorsalis","5","61.8","3.701351","1.655294","8.140886"
"Ceratina_nigrolateralis","32","49.28125","10.899051","1.926698","1.272013"
"Tetragonula_hirashimai","1","35",NA,NA,"40.704428"
"Nomada_sexfasciata","80","28.4875","3.002083","0.335643","0.508805"
"Xylocopa_hirsutissima","6","55","1.264911","0.516398","6.784071"
"Melipona_triplaridis","4","67.75","4.193249","2.096624","10.176107"
"Mourella_caerulea","15","43.8","4.07431","1.051982","2.713629"
"Centris_longimana","46","61.5","5.984239","0.882328","0.884879"
"Arhysoceble_picta","10","44.7","5.657836","1.789165","4.070443"
"Euglossa_crassipunctata","39","64.25641","7.144074","1.143967","1.043703"
"Euglossa_macrorhyncha","37","65.135135","8.489085","1.395597","1.10012"
"Centris_tarsata","53","49.09434","9.017641","1.238668","0.768008"
"Euglossa_cyanura","12","59","9.6295","2.779797","3.392036"
"Euglossa_intersecta","44","63.113636","4.298274","0.647989","0.925101"
"Euglossa_decorata","12","61.75","4.634358","1.337824","3.392036"
"Ceratina_mandibularis","4","19.25","6.075909","3.037954","10.176107"
"Euglossa_lugubris","1","66",NA,NA,"40.704428"
"Eufriesea_rufocauda","10","61.7","7.424434","2.347812","4.070443"
