"species","n_bio_9","mean_bio_9","sd_bio_9","se_bio_9","within_sp_var_bio_9"
"Nomada_luteoloides","102","32","91.609805","9.070722","72.57039"
"Apis_dorsata","376","231.140957","43.713416","2.254347","19.686648"
"Axestotrigona_erythra","6","201.333333","30.715903","12.539715","1233.696636"
"Amegilla_calva","14","213.5","45.104579","12.054706","528.72713"
"Amegilla_chlorocyanea","224","195.049107","42.87747","2.864871","33.045446"
"Plebeiella_lendliana","11","212.181818","23.823594","7.183084","672.925438"
"Melissodes_nigroaeneus","20","182.6","48.257424","10.790688","370.108991"
"Eulaema_speciosa","16","218.1875","29.759522","7.439881","462.636239"
"Axestotrigona_ferruginea","27","205","39.827513","7.664808","274.154808"
"Ceratina_okinawana","3","225.666667","50.292478","29.036376","2467.393272"
"Bombus_muscorum","319","51.667712","78.459836","4.392907","23.204325"
"Xylocopa_micheneri","24","207.5","37.171752","7.587652","308.424159"
"Bombus_laesus","37","6.783784","117.838198","19.37248","200.058914"
"Bombus_californicus","197","126.619289","109.85237","7.826657","37.574517"
"Amegilla_scymna","1","238",NA,NA,"7402.179817"
"Amegilla_indistincta","4","209","31.230327","15.615163","1850.544954"
"Amegilla_karlba","4","243.75","13.573872","6.786936","1850.544954"
"Amegilla_paeninsulae","2","248.5","3.535534","2.5","3701.089908"
"Amegilla_viridicingulata","1","237",NA,NA,"7402.179817"
"Apis_florea","260","246.438462","53.050133","3.29003","28.469922"
"Austrothurgus_rubricatus","26","211.461538","41.185658","8.077172","284.699224"
"Bombus_impatiens","566","50.091873","120.028678","5.045182","13.078056"
"Braunsapis_occidentalis","4","222.75","11.5","5.75","1850.544954"
"Hylaeus_cyanurus","1","173",NA,NA,"7402.179817"
"Bombus_fraternus","265","84.6","103.897451","6.38237","27.932754"
"Megachile_aethiops","18","227.111111","20.17829","4.756069","411.232212"
"Tetragonula_clypearis","8","236.75","14.616527","5.167723","925.272477"
"Trichocolletes_albigenae","5","201.4","52.04133","23.27359","1480.435963"
"Trichocolletes_avialis","1","201",NA,NA,"7402.179817"
"Trichocolletes_centralis","3","173.666667","44.500936","25.692627","2467.393272"
"Trichocolletes_nitens","2","234","4.242641","3","3701.089908"
"Trichocolletes_orientalis","22","146.318182","41.881222","8.929107","336.462719"
"Bombus_crotchii","46","215.869565","61.793782","9.110996","160.916953"
"Bombus_morrisoni","226","138.535398","108.061962","7.188175","32.753008"
"Melissodes_microstictus","550","110.725455","115.761985","4.936108","13.458509"
"Bombus_bifarius","327","69.391437","117.460239","6.495566","22.636636"
"Bombus_fervidus","657","43.121766","118.331594","4.616555","11.266636"
"Bombus_appositus","225","83.968889","108.690188","7.246013","32.898577"
"Bombus_vosnesenskii","213","119.046948","113.713176","7.791498","34.752018"
"Bombus_ephippiatus","100","159.89","51.53559","5.153559","74.021798"
"Anthophora_urbana","239","159.058577","101.257247","6.549787","30.971464"
"Bombus_mexicanus","27","217.518519","34.301122","6.601254","274.154808"
"Bombus_terricola","508","-31.781496","107.297543","4.760559","14.57122"
"Bombus_sonorus","204","159.107843","88.950133","6.227755","36.285195"
"Bombus_steindachneri","51","207.058824","38.067","5.330446","145.140781"
"Bombus_mixtus","395","33.721519","123.01421","6.189517","18.739696"
"Bombus_huntii","448","57.609375","121.951659","5.761674","16.522723"
"Bombus_melanopygus","406","55.780788","129.614638","6.432666","18.23197"
"Bombus_caliginosus","64","195.6875","46.522865","5.815358","115.65906"
"Bombus_centralis","295","71.054237","122.182326","7.11373","25.092135"
"Bombus_griseocollis","723","48.063624","121.820773","4.530563","10.238146"
"Bombus_diligens","42","180.47619","38.848824","5.994504","176.242377"
"Bombus_auricomus","301","17.574751","89.998399","5.187421","24.59196"
"Trigona_nigerrima","57","230.929825","31.341358","4.151264","129.862804"
"Melissodes_agilis","317","68.949527","122.415111","6.875518","23.350725"
"Nomada_denticulata","74","43.432432","93.415273","10.859305","100.029457"
"Nomada_articulata","162","26.876543","97.999732","7.699586","45.692468"
"Epeolus_autumnalis","40","35.975","96.384244","15.239687","185.054495"
"Ceratina_calcarata","246","32.089431","97.912456","6.24267","30.090162"
"Nomada_fabriciana","189","70.814815","65.737652","4.781711","39.164973"
"Nomada_ferruginata","106","47.056604","59.320731","5.761739","69.831885"
"Bombus_ternarius","475","-47.755789","93.487896","4.289519","15.583536"
"Bombus_bimaculatus","502","28.324701","115.515041","5.155689","14.745378"
"Scaptotrigona_mexicana","46","209.695652","35.864479","5.287929","160.916953"
"Xylocopa_tabaniformis","198","191.691919","56.424164","4.009891","37.384747"
"Xylocopa_micans","151","189.907285","56.109815","4.566152","49.021058"
"Bombus_pauloensis","158","163.968354","45.914129","3.652732","46.849239"
"Xylocopa_sonorina","146","223.130137","57.811258","4.784494","50.699862"
"Bombus_insularis","440","34.475","118.401211","5.644556","16.823136"
"Bombus_nevadensis","415","43.8","123.231239","6.049184","17.836578"
"Trigona_fulviventris","192","229.5","36.818786","2.657167","38.55302"
"Bombus_cryptarum","440","-13.913636","80.838836","3.85384","16.823136"
"Xylocopa_flavorufa","101","166.584158","39.527273","3.933111","73.288909"
"Bombus_pensylvanicus","703","87.87909","111.952134","4.222355","10.529417"
"Bombus_vagans","510","-4.65098","101.551325","4.496768","14.514078"
"Bombus_citrinus","259","1.598456","94.735827","5.886598","28.579845"
"Ptilothrix_bombiformis","174","110.804598","98.311565","7.452981","42.541263"
"Bombus_affinis","218","1.087156","89.228525","6.043318","33.954953"
"Scaptotrigona_pectoralis","70","231.185714","35.698128","4.266742","105.745426"
"Xylocopa_fimbriata","110","233.236364","40.911838","3.900791","67.292544"
"Nannotrigona_perilampoides","119","225.495798","38.24982","3.506355","62.203192"
"Melissodes_desponsus","228","11.346491","90.359771","5.984222","32.465701"
"Centris_rhodopus","78","226.192308","60.993093","6.906108","94.899741"
"Anthophora_terminalis","354","12","107.644599","5.721246","20.910112"
"Bombus_flavidus","562","6.087189","108.352586","4.570578","13.171138"
"Eulaema_polychroma","147","217.170068","39.088304","3.223949","50.354965"
"Nomada_fervida","33","85.878788","107.09072","18.642102","224.308479"
"Melissoptila_otomita","29","215.37931","39.825883","7.395481","255.24758"
"Habropoda_laboriosa","162","143.141975","89.048236","6.99629","45.692468"
"Anthophora_edwardsii","60","193.716667","82.876893","10.699361","123.369664"
"Bombus_ashtoni","226","-36.699115","89.884655","5.979038","32.753008"
"Svastra_obliqua","368","91.225543","111.607553","5.817946","20.114619"
"Brachymelecta_californica","213","150.812207","98.159057","6.725748","34.752018"
"Habropoda_depressa","37","212.108108","34.139244","5.612457","200.058914"
"Anthophora_californica","232","169.99569","80.024266","5.25385","31.905947"
"Diadasia_bituberculata","39","208.897436","37.508452","6.006159","189.799482"
"Bombus_borealis","390","-45.287179","92.162311","4.66682","18.979948"
"Bombus_frigidus","314","-45.245223","103.442011","5.83757","23.573821"
"Diadasia_enavata","187","135.112299","113.565685","8.304745","39.583849"
"Anthophora_montana","109","99.990826","90.559628","8.674039","67.909907"
"Anthophora_occidentalis","107","83.35514","119.045992","11.50861","69.179251"
"Xylocopa_californica","198","189.616162","65.152255","4.630169","37.384747"
"Melissodes_communis","257","112.066148","104.027413","6.489052","28.802256"
"Bombus_suckleyi","210","45.395238","122.352385","8.443117","35.248475"
"Anthophora_abrupta","176","99.494318","97.19706","7.326504","42.05784"
"Bombus_occidentalis","459","48.152505","120.798249","5.638379","16.126753"
"Anthophora_pacifica","96","176.854167","86.734802","8.852334","77.10604"
"Cephalotrigona_zexmeniae","62","240.354839","27.1324","3.445818","119.389997"
"Xylocopa_flavicollis","61","169.016393","42.721381","5.469912","121.34721"
"Melipona_beecheii","86","226.337209","33.417364","3.603487","86.071858"
"Epeolus_scutellaris","125","27.696","104.747948","9.368941","59.217439"
"Centris_nitida","100","219.35","38.480055","3.848006","74.021798"
"Frieseomelitta_nigra","53","241.660377","22.958946","3.153654","139.66377"
"Bombus_cingulatus","131","-30.458015","51.336636","4.485303","56.505189"
"Bombus_pyrosoma","17","-88.647059","42.010328","10.189001","435.422342"
"Epeolus_compactus","94","141.978723","107.034913","11.039808","78.746594"
"Melissodes_tepaneca","176","175.9375","77.600159","5.849332","42.05784"
"Eucera_frater","77","159.662338","92.056277","10.490786","96.132205"
"Nomada_gracilis","40","35.3","101.014393","15.971778","185.054495"
"Diadasia_diminuta","247","153.866397","99.025795","6.30086","29.968339"
"Exaerete_frontalis","70","242.071429","27.211635","3.252412","105.745426"
"Melissodes_paroselae","59","209.847458","65.185098","8.486377","125.460675"
"Nomada_texana","153","132.078431","95.341528","7.707906","48.38026"
"Triepeolus_remigatus","128","70.382812","102.250281","9.037733","57.82953"
"Bombus_sylvicola","340","-20.714706","140.954326","7.644322","21.771117"
"Bombus_balteatus","183","-23.868852","91.343478","6.752304","40.44907"
"Bombus_vandykei","69","196.57971","42.734958","5.144684","107.277968"
"Bombus_jonellus","639","6.960876","90.461946","3.578619","11.584006"
"Bombus_sandersoni","179","-33.648045","97.615815","7.296149","41.35296"
"Nomada_ruficornis","296","40.013514","72.157125","4.194048","25.007364"
"Bombus_pascuorum","1082","25.896488","93.466455","2.841464","6.841201"
"Ceratina_mikmaqi","99","-0.10101","86.273591","8.670822","74.769493"
"Anthophora_furcata","341","30.621701","83.183642","4.504647","21.707272"
"Nomada_panzeri","380","19.207895","73.387513","3.7647","19.479421"
"Nomada_perplexa","41","42","81.740137","12.765665","180.540971"
"Epeoloides_pilosulus","30","-21.3","75.717784","13.824113","246.739327"
"Nomada_vicina","53","-16.943396","81.257997","11.161644","139.66377"
"Nomada_depressa","51","8.490196","83.785768","11.732354","145.140781"
"Nomada_subrutila","6","55.666667","104.078176","42.489737","1233.696636"
"Diadasia_australis","149","145.395973","116.50547","9.5445","49.679059"
"Epeolus_olympiellus","22","150.136364","83.338264","17.767778","336.462719"
"Nomada_cuneata","57","9.491228","100.962886","13.372861","129.862804"
"Nomada_sayi","55","41.818182","93.866748","12.65699","134.585088"
"Nomada_hydrophylli","10","-45.3","38.424674","12.150949","740.217982"
"Exaerete_smaragdina","127","232.76378","36.112139","3.204434","58.28488"
"Nomada_maculata","102","21.901961","89.517022","8.863506","72.57039"
"Eucera_hamata","109","33.302752","88.275401","8.45525","67.909907"
"Anthophora_bomboides","262","67.473282","125.543162","7.756082","28.252595"
"Melissodes_denticulatus","135","46.777778","100.744369","8.670695","54.830962"
"Ceratina_strenua","164","77.609756","99.658713","7.782038","45.135243"
"Svastra_texana","44","148.886364","100.24997","15.113252","168.231359"
"Centris_caesalpiniae","61","140.065574","67.00345","8.578913","121.34721"
"Ceratina_dupla","190","33.205263","94.284468","6.840114","38.958841"
"Triepeolus_donatus","65","16.830769","85.848626","10.648212","113.879689"
"Melissodes_rivalis","133","90.233083","125.169817","10.8536","55.655487"
"Bombus_hyperboreus","71","-130.15493","132.333631","15.705113","104.256054"
"Nomada_cressonii","112","38.1875","96.715384","9.138745","66.090891"
"Melissodes_dentiventris","93","115.956989","103.986926","10.782942","79.593331"
"Bombus_kluanensis","3","-79","13.114877","7.571878","2467.393272"
"Epeolus_mesillae","40","221.8","82.959428","13.117037","185.054495"
"Epeolus_pusillus","83","73","101.888988","11.183769","89.182889"
"Zacosmia_maculata","46","177.413043","81.755075","12.054128","160.916953"
"Melissodes_persimilis","21","191.190476","44.737701","9.762567","352.484753"
"Euglossa_imperialis","97","245.639175","19.630008","1.993125","76.311132"
"Bombus_brachycephalus","31","173.83871","39.459766","7.087183","238.779994"
"Epeolus_bifasciatus","118","30.508475","94.30472","8.681453","62.730337"
"Euglossa_viridissima","73","221.164384","35.805033","4.190662","101.399724"
"Coelioxoides_punctipennis","10","234.3","17.895064","5.658916","740.217982"
"Triepeolus_grandis","31","153.709677","70.088608","12.588286","238.779994"
"Nomada_lehighensis","34","26.970588","88.454572","15.169834","217.711171"
"Bombus_natvigi","22","-142.045455","112.631078","24.013027","336.462719"
"Xylocopa_mordax","28","245.214286","22.844656","4.317234","264.363565"
"Ceratina_arizonensis","55","229.872727","58.788086","7.926984","134.585088"
"Melissodes_trinodis","137","10.956204","96.119554","8.212048","54.03051"
"Diadasia_ochracea","136","161.705882","76.722889","6.578933","54.427793"
"Ceratina_floridana","43","134.697674","78.518586","11.973972","172.143717"
"Anthophora_curta","158","196.512658","73.110486","5.816358","46.849239"
"Florilegus_condignus","118","120.09322","109.370928","10.06841","62.730337"
"Nomada_bifasciata","94","91.585106","77.363881","7.979475","78.746594"
"Centris_scopipes","14","198","11.003496","2.940808","528.72713"
"Anthophora_exigua","69","133.42029","120.012427","14.447798","107.277968"
"Ericrocis_lata","94","184.712766","88.47363","9.125358","78.746594"
"Anthophora_ursina","137","110.890511","107.935553","9.221557","54.03051"
"Epeolus_minimus","84","36.309524","122.737449","13.391754","88.121188"
"Melipona_quadrifasciata","43","186.930233","29.702008","4.529514","172.143717"
"Triepeolus_verbesinae","35","216.885714","67.001656","11.325347","211.490852"
"Melissodes_vernoniae","49","28.122449","79.110322","11.301475","151.064894"
"Anthophora_vallorum","26","158.038462","76.399728","14.983219","284.699224"
"Anthophora_cockerelli","14","248.428571","31.791906","8.496744","528.72713"
"Triepeolus_simplex","40","67.825","102.506257","16.207662","185.054495"
"Anthophora_centriformis","44","227.840909","67.995192","10.250661","168.231359"
"Habropoda_pallida","32","273.34375","50.290517","8.890191","231.318119"
"Anthophora_hololeuca","32","260.5","34.465504","6.092698","231.318119"
"Eucera_rosae","40","80.5","85.135488","13.461103","185.054495"
"Triepeolus_subalpinus","19","144.736842","123.595596","28.354774","389.588411"
"Centris_mocsaryi","23","182.608696","36.208662","7.550028","321.833905"
"Diadasia_rinconis","186","163.317204","89.334061","6.550291","39.796666"
"Habropoda_tristissima","33","224.606061","41.657037","7.251559","224.308479"
"Diadasia_tuberculifrons","11","286","42.109381","12.696456","672.925438"
"Trigona_truculenta","99","235.212121","31.688623","3.184826","74.769493"
"Lestrimelitta_niitkib","28","215.071429","42.727325","8.074705","264.363565"
"Epeolus_americanus","47","83.808511","131.090516","19.121517","157.493188"
"Trigona_guianae","98","238.479592","30.527064","3.083699","75.532447"
"Melipona_subnitida","12","269.583333","10.807896","3.119971","616.848318"
"Eucera_lepida","18","80.611111","112.269706","26.462223","411.232212"
"Triepeolus_melanarius","7","198.714286","55.114167","20.831197","1057.45426"
"Anthophora_albata","56","137.732143","112.842044","15.079152","132.181782"
"Melissodes_stearnsi","30","213.133333","61.929177","11.306669","246.739327"
"Partamona_orizabaensis","64","220.296875","40.33852","5.042315","115.65906"
"Anthophora_petrophila","91","192.384615","86.883929","9.107911","81.342635"
"Centris_zacateca","28","165.785714","43.224956","8.168749","264.363565"
"Lestrimelitta_danuncia","8","247.25","29.85082","10.553859","925.272477"
"Centris_mexicana","41","164","38.371213","5.992577","180.540971"
"Martinapis_luteicornis","34","127.441176","72.889784","12.500495","217.711171"
"Centris_hoffmanseggiae","35","237.314286","53.871728","9.105984","211.490852"
"Habropoda_cineraria","90","142.022222","120.112305","12.660949","82.246442"
"Anthophora_abroniae","21","261.047619","43.405617","9.471882","352.484753"
"Epicharis_elegans","42","218.238095","43.219129","6.668856","176.242377"
"Melissodes_tristis","189","141.571429","89.585104","6.516357","39.164973"
"Centris_lanosa","44","133.409091","97.407158","14.684682","168.231359"
"Melissodes_montanus","68","152.705882","69.162163","8.387144","108.855586"
"Melissodes_gilensis","48","138.4375","68.290963","9.856951","154.21208"
"Svastra_cressonii","31","74.354839","106.837431","19.188569","238.779994"
"Paratetrapedia_calcarata","43","235.116279","27.193495","4.146969","172.143717"
"Triepeolus_penicilliferus","24","172.041667","71.570263","14.609219","308.424159"
"Melissodes_trifasciatus","5","238","10.653638","4.764452","1480.435963"
"Centris_tricolor","30","134.133333","50.101093","9.147166","246.739327"
"Eucera_edwardsii","77","153.909091","104.135436","11.867334","96.132205"
"Xylocopa_pulchra","1","213",NA,NA,"7402.179817"
"Centris_pallida","51","253.54902","38.478729","5.3881","145.140781"
"Trigona_corvina","77","233.818182","33.036952","3.76491","96.132205"
"Anthophora_maculifrons","54","141.62963","109.036483","14.837986","137.077404"
"Ceratina_cockerelli","44","202.681818","52.441229","7.905813","168.231359"
"Anthophora_flavocincta","24","228.791667","34.175988","6.976144","308.424159"
"Anthophora_porterae","90","139.144444","122.006775","12.860643","82.246442"
"Diadasia_sphaeralcearum","38","200.394737","88.001394","14.275711","194.794206"
"Melissodes_confusus","87","65.735632","121.568094","13.033468","85.082527"
"Scaptotrigona_hellwegeri","39","221.538462","42.799315","6.853375","189.799482"
"Centris_atripes","99","181.050505","62.391354","6.270567","74.769493"
"Melissodes_coreopsis","154","50.636364","96.860308","7.805226","48.066103"
"Partamona_bilineata","84","216.02381","43.98137","4.798761","88.121188"
"Plebeia_pulchra","29","224.689655","33.842179","6.284335","255.24758"
"Melissodes_tepidus","65","242.384615","48.12279","5.968897","113.879689"
"Melissodes_robustior","32","210.625","62.410581","11.032736","231.318119"
"Ancyloscelis_apiformis","78","219.884615","51.512445","5.832636","94.899741"
"Melissodes_bimatris","72","166.111111","99.115888","11.680919","102.808053"
"Melissodes_moorei","7","196.714286","27.986391","10.577862","1057.45426"
"Anthophorula_nitens","9","231.666667","36.762753","12.254251","822.464424"
"Melissodes_limbus","51","187.882353","59.998882","8.401524","145.140781"
"Centris_transversa","28","197.821429","40.055567","7.569791","264.363565"
"Anthophora_walshii","75","-7.386667","63.917999","7.380615","98.695731"
"Melissodes_grindeliae","46","84.086957","120.483438","17.764314","160.916953"
"Melissodes_subagilis","107","87.551402","125.711577","12.152997","69.179251"
"Anthophorula_albicans","15","233.666667","38.523957","9.946843","493.478654"
"Anthophora_phenax","27","243.740741","61.517723","11.839091","274.154808"
"Diadasia_nigrifrons","40","177.875","75.793643","11.984027","185.054495"
"Exomalopsis_solani","101","155.257426","77.857004","7.747061","73.288909"
"Melissodes_intortus","12","93.25","109.697207","31.666856","616.848318"
"Melissodes_comptoides","148","100.810811","101.901203","8.376227","50.014728"
"Melissodes_thelypodii","79","183.075949","77.284153","8.695147","93.698479"
"Melipona_colimana","2","168","24.041631","17","3701.089908"
"Diadasia_lutzi","85","217.258824","87.68194","9.510442","87.084468"
"Diadasia_afflicta","45","111.755556","108.56924","16.184547","164.492885"
"Diadasia_consociata","19","234.263158","69.589145","15.964845","389.588411"
"Anthophorula_consobrina","13","214.692308","34.069499","9.449179","569.398447"
"Plebeia_frontalis","71","221.253521","36.116762","4.286271","104.256054"
"Plebeia_moureana","15","247.133333","17.162528","4.431346","493.478654"
"Diadasia_tropicalis","25","231","36.262929","7.252586","296.087193"
"Centris_varia","128","219.84375","44.320671","3.917431","57.82953"
"Anthophora_timberlakei","14","251.785714","36.427332","9.735614","528.72713"
"Ceratina_acantha","93","189.129032","66.680162","6.914411","79.593331"
"Melissodes_pallidisignatus","100","114.55","121.44753","12.144753","74.021798"
"Anthophora_squammulosa","54","195.074074","53.99296","7.347511","137.077404"
"Melissodes_wheeleri","54","67.055556","118.52544","16.129269","137.077404"
"Svastra_sabinensis","64","198","67.464512","8.433064","115.65906"
"Melissodes_boltoniae","35","92.828571","110.65327","18.703816","211.490852"
"Exomalopsis_analis","80","223.6125","40.935112","4.576685","92.527248"
"Svastra_duplocincta","30","210.666667","57.629215","10.521607","246.739327"
"Anthophorula_texana","15","135.533333","109.450489","28.259995","493.478654"
"Exomalopsis_similis","56","226.839286","45.474379","6.07677","132.181782"
"Melissodes_verbesinarum","74","179.689189","91.448904","10.630719","100.029457"
"Melitoma_taurea","108","104.305556","92.699944","8.920056","68.538702"
"Anthophorula_compactula","75","165.533333","84.817982","9.793937","98.695731"
"Centris_agameta","11","221.727273","42.671046","12.865804","672.925438"
"Melissodes_humilior","17","127.647059","85.020543","20.620511","435.422342"
"Melissodes_micheneri","4","208.75","31.457643","15.728822","1850.544954"
"Melissodes_menuachus","88","72.204545","120.449652","12.839976","84.11568"
"Anthophora_columbariae","14","228.5","40.431804","10.805854","528.72713"
"Exomalopsis_snowi","26","189.923077","40.417742","7.926571","284.699224"
"Diadasia_knabiana","2","177","101.823376","72","3701.089908"
"Melipona_grandis","54","245.055556","11.581405","1.57603","137.077404"
"Melitoma_marginella","45","216.4","42.283889","6.30331","164.492885"
"Euglossa_townsendi","44","231.818182","26.598892","4.009934","168.231359"
"Xylocopa_gualanensis","37","239.702703","32.765891","5.386679","200.058914"
"Melissodes_utahensis","36","157.888889","96.061521","16.010254","205.616106"
"Epicharis_analis","14","202.071429","29.826329","7.971422","528.72713"
"Eucera_interrupta","36","101.666667","101.766961","16.96116","205.616106"
"Anthophora_estebana","20","245.15","75.57727","16.899591","370.108991"
"Melissodes_glenwoodensis","60","100.166667","124.973376","16.133993","123.369664"
"Svastra_machaerantherae","47","168.340426","62.654774","9.139138","157.493188"
"Neolarra_vigilans","36","139.138889","113.752652","18.958775","205.616106"
"Ceratina_pacifica","80","165.9","87.864193","9.823515","92.527248"
"Melipona_costaricensis","15","244.266667","19.418205","5.013759","493.478654"
"Ericrocis_pintada","35","182.885714","50.516608","8.538865","211.490852"
"Eucera_vulpes","8","244.875","14.456215","5.111044","925.272477"
"Centris_decolorata","45","241.222222","28.048569","4.181234","164.492885"
"Anthophora_rhodothorax","14","221.357143","30.211071","8.074248","528.72713"
"Neolarra_californica","38","244.605263","61.573748","9.988581","194.794206"
"Melissodes_dagosus","42","163.47619","116.548166","17.983772","176.242377"
"Centris_trigonoides","75","228.84","46.323492","5.348976","98.695731"
"Eucera_actuosa","56","207.428571","72.762092","9.723244","132.181782"
"Melissodes_opuntiellus","21","197.52381","67.517123","14.733444","352.484753"
"Melipona_solani","13","233","35.585578","9.869664","569.398447"
"Anthophorula_euphorbiae","14","240.357143","53.901059","14.405664","528.72713"
"Mesocheira_bicolor","65","215.923077","43.94681","5.450931","113.879689"
"Anthophorula_albata","22","222.681818","57.390381","12.23567","336.462719"
"Melissodes_snowii","14","27.428571","95.760691","25.593121","528.72713"
"Anthophora_mortuaria","22","276.136364","50.57507","10.782641","336.462719"
"Xylocopa_muscaria","55","242.709091","26.246462","3.539072","134.585088"
"Gaesischia_exul","23","239.73913","49.817136","10.387591","321.833905"
"Epicharis_maculata","27","231","32.857501","6.323429","274.154808"
"Holcopasites_minimus","8","223.625","24.218868","8.562663","925.272477"
"Nomada_bella","28","26.75","88.762532","16.774542","264.363565"
"Eufriesea_mexicana","32","224.9375","37.450989","6.620462","231.318119"
"Exomalopsis_solidaginis","39","190.487179","75.637596","12.111709","189.799482"
"Eucera_lutziana","9","98","127.949209","42.649736","822.464424"
"Nomada_australis","51","52.078431","102.780318","14.392123","145.140781"
"Epeolus_ilicis","14","177.928571","94.283912","25.198435","528.72713"
"Melipona_panamica","8","247.25","31.976554","11.305419","925.272477"
"Eucera_kullenbergi","2","249.5","12.020815","8.5","3701.089908"
"Tetragonula_sirindhornae","4","252.5","13.304135","6.652068","1850.544954"
"Oreopasites_vanduzeei","26","227.076923","42.634186","8.361252","284.699224"
"Melissodes_vernalis","16","220.9375","89.912898","22.478224","462.636239"
"Anthophora_peritomae","46","96.956522","122.154539","18.010704","160.916953"
"Neolarra_verbesinae","12","144.25","92.637245","26.742069","616.848318"
"Centris_fuscata","48","218.125","39.769348","5.740211","154.21208"
"Diadasia_vallicola","45","249.333333","59.729694","8.903977","164.492885"
"Melissodes_fimbriatus","16","84","61.387295","15.346824","462.636239"
"Diadasia_laticauda","12","224.25","32.630507","9.419616","616.848318"
"Melitoma_segmentaria","85","203.670588","54.437686","5.904596","87.084468"
"Ceratina_nanula","148","150.351351","97.431495","8.00882","50.014728"
"Exomalopsis_byersi","18","216.222222","34.902479","8.226593","411.232212"
"Thygater_micheneri","5","145.8","24.509182","10.960839","1480.435963"
"Epeolus_canadensis","27","27.481481","90.425647","17.402424","274.154808"
"Deltoptila_aurulentocaudata","11","148.090909","19.861795","5.988557","672.925438"
"Brachynomada_margaretae","4","179","39.454615","19.727307","1850.544954"
"Trigona_albipennis","41","253.243902","22.851456","3.568798","180.540971"
"Anthophorula_completa","39","161.435897","68.948415","11.040582","189.799482"
"Exomalopsis_mellipes","61","209.04918","42.900438","5.492838","121.34721"
"Anthophora_fulvicauda","16","230.6875","39.669835","9.917459","462.636239"
"Caenonomada_bruneri","22","150.363636","43.355173","9.243354","336.462719"
"Euglossa_atroveneta","10","222.5","23.735814","7.505923","740.217982"
"Trigona_fuscipennis","91","242.054945","27.828587","2.917229","81.342635"
"Euglossa_obtusa","6","240.166667","21.637159","8.833333","1233.696636"
"Eufriesea_rugosa","18","208.222222","31.848087","7.506666","411.232212"
"Eucera_aragalli","5","85.4","123.45971","55.212861","1480.435963"
"Melissodes_coloradensis","28","71.5","107.660131","20.345852","264.363565"
"Melissodes_sphaeralceae","18","156.611111","79.188635","18.66494","411.232212"
"Eucera_fulvitarsis","64","121.609375","124.263496","15.532937","115.65906"
"Melissodes_hymenoxidis","21","58.47619","124.051449","27.070245","352.484753"
"Anthophorula_exilis","5","210.8","34.412207","15.389607","1480.435963"
"Eucera_primiveris","33","218.757576","87.545356","15.23969","224.308479"
"Anthophora_striata","12","271.083333","37.371497","10.788222","616.848318"
"Oreopasites_barbarae","3","204.666667","6.658328","3.844187","2467.393272"
"Triopasites_penniger","22","213.272727","55.761552","11.888403","336.462719"
"Townsendiella_pulchra","23","241","62.312993","12.993157","321.833905"
"Centris_cockerelli","56","218.660714","76.145382","10.175355","132.181782"
"Xylocopa_guatemalensis","31","189.451613","31.353722","5.631295","238.779994"
"Epeolus_attenboroughi","3","-26.666667","23.115651","13.345827","2467.393272"
"Eufriesea_concava","26","231.461538","28.00033","5.491317","284.699224"
