"species","n_bio_7","mean_bio_7","sd_bio_7","se_bio_7","within_sp_var_bio_7"
"Scaptotrigona_pectoralis","70","114.742857","38.391457","4.588657","43.900462"
"Xylocopa_fimbriata","110","111.7","52.07573","4.965226","27.936658"
"Nannotrigona_perilampoides","119","129.168067","48.614938","4.456524","25.823801"
"Melissodes_desponsus","228","351.236842","41.826009","2.769995","13.478212"
"Centris_rhodopus","78","313.871795","52.9958","6.000593","39.397851"
"Anthophora_terminalis","354","359.014124","49.391049","2.625105","8.680882"
"Bombus_flavidus","562","329.003559","70.582577","2.977346","5.468029"
"Eulaema_polychroma","147","124.986395","49.327114","4.068432","20.904982"
"Nomada_fervida","33","276.060606","82.857536","14.423646","93.122193"
"Melissoptila_otomita","29","161.517241","58.971313","10.950698","105.966633"
"Habropoda_laboriosa","162","283.271605","48.248841","3.790787","18.969336"
"Anthophora_edwardsii","60","320.95","78.339856","10.113632","51.217206"
"Bombus_ashtoni","226","366.402655","59.956961","3.988278","13.597488"
"Svastra_obliqua","368","341.130435","52.20792","2.721526","8.350631"
"Brachymelecta_californica","213","329.173709","61.506579","4.214361","14.427382"
"Habropoda_depressa","37","268.567568","69.341162","11.399617","83.054929"
"Anthophora_californica","232","290.711207","68.159847","4.474913","13.245829"
"Diadasia_bituberculata","39","255.435897","70.924643","11.357032","78.795701"
"Bombus_borealis","390","375.394872","55.558191","2.813298","7.87957"
"Bombus_frigidus","314","366.098726","79.262575","4.473046","9.786727"
"Diadasia_enavata","187","339.946524","49.544347","3.623041","16.433328"
"Anthophora_montana","109","336.651376","49.553446","4.746359","28.192957"
"Anthophora_occidentalis","107","357.056075","39.378385","3.806852","28.719929"
"Xylocopa_californica","198","305.393939","60.752025","4.317458","15.520365"
"Melissodes_communis","257","311.108949","68.105816","4.248324","11.957324"
"Bombus_suckleyi","210","344.242857","63.310906","4.368868","14.633487"
"Anthophora_abrupta","176","308.551136","43.731619","3.296395","17.460411"
"Bombus_occidentalis","459","340.786492","71.210143","3.323805","6.69506"
"Anthophora_pacifica","96","321.166667","63.097696","6.439882","32.010754"
"Cephalotrigona_zexmeniae","62","112.306452","40.189138","5.104026","49.565038"
"Xylocopa_flavicollis","61","183.131148","44.261901","5.667156","50.37758"
"Melipona_beecheii","86","127.127907","39.404328","4.249078","35.732934"
"Epeolus_scutellaris","125","335.712","46.500055","4.159091","24.584259"
"Centris_nitida","100","140.59","52.169323","5.216932","30.730324"
"Frieseomelitta_nigra","53","123.566038","37.247359","5.116318","57.981743"
"Bombus_cingulatus","131","298.541985","33.751412","2.948875","23.458262"
"Bombus_pyrosoma","17","400.117647","47.42215","11.501561","180.766609"
"Epeolus_compactus","94","305.031915","67.176457","6.928722","32.691834"
"Melissodes_tepaneca","176","232.164773","87.807784","6.618761","17.460411"
"Eucera_frater","77","309.974026","72.65636","8.279961","39.909511"
"Nomada_gracilis","40","332.725","36.647305","5.794448","76.825809"
"Diadasia_diminuta","247","327.481781","58.237657","3.705573","12.441427"
"Exaerete_frontalis","70","79.642857","30.307141","3.622396","43.900462"
"Melissodes_paroselae","59","310.20339","59.048133","7.687412","52.085294"
"Nomada_texana","153","318.941176","63.195523","5.109055","20.085179"
"Triepeolus_remigatus","128","333.476562","42.666619","3.771232","24.008065"
"Bombus_sylvicola","340","359.202941","78.878328","4.277778","9.03833"
"Bombus_balteatus","183","315.371585","81.190887","6.001803","16.792527"
"Bombus_vandykei","69","282.811594","51.454513","6.194395","44.536701"
"Bombus_jonellus","639","275.137715","95.384849","3.773366","4.809127"
"Bombus_sandersoni","179","362.949721","54.430378","4.068317","17.167779"
"Nomada_ruficornis","296","240.621622","57.225916","3.326189","10.381866"
"Bombus_pascuorum","1082","281.073013","78.597296","2.389428","2.840141"
"Ceratina_mikmaqi","99","346.777778","47.25259","4.749064","31.040731"
"Anthophora_furcata","341","271.44868","70.055112","3.793697","9.011825"
"Nomada_panzeri","380","254.523684","59.456128","3.050035","8.086927"
"Nomada_perplexa","41","326.682927","29.485962","4.604934","74.952009"
"Epeoloides_pilosulus","30","357.7","44.314044","8.090601","102.434412"
"Nomada_vicina","53","354.018868","40.865864","5.613358","57.981743"
"Nomada_depressa","51","339.470588","36.46881","5.106655","60.255536"
"Nomada_subrutila","6","318.333333","29.07691","11.870599","512.172059"
"Diadasia_australis","149","330.95302","67.806595","5.554933","20.624378"
"Epeolus_olympiellus","22","294.772727","72.387799","15.433131","139.683289"
"Nomada_cuneata","57","343.526316","40.41972","5.353723","53.912848"
"Nomada_sayi","55","331.854545","38.189303","5.149445","55.873316"
"Nomada_hydrophylli","10","376.6","39.350844","12.443829","307.303235"
"Exaerete_smaragdina","127","101.456693","36.607258","3.248369","24.197105"
"Nomada_maculata","102","331.745098","40.982171","4.05784","30.127768"
"Eucera_hamata","109","347.614679","41.451424","3.970326","28.192957"
"Anthophora_bomboides","262","346.10687","63.694103","3.935035","11.729131"
"Melissodes_denticulatus","135","335.57037","40.880521","3.518435","22.763203"
"Ceratina_strenua","164","321.060976","39.825031","3.109812","18.738002"
"Svastra_texana","44","334.795455","36.139638","5.448255","69.841644"
"Centris_caesalpiniae","61","317.180328","43.153025","5.525179","50.37758"
"Ceratina_dupla","190","324.894737","54.784131","3.974459","16.173854"
"Triepeolus_donatus","65","343.492308","46.466091","5.763409","47.277421"
"Melissodes_rivalis","133","347.669173","57.051508","4.946993","23.105506"
"Bombus_hyperboreus","71","350.971831","101.2372","12.014645","43.282146"
"Nomada_cressonii","112","331.982143","42.693752","4.03418","27.437789"
"Melissodes_dentiventris","93","307.408602","48.83696","5.064157","33.043359"
"Bombus_kluanensis","3","363.666667","43.038742","24.848429","1024.344118"
"Epeolus_mesillae","40","343.5","41.25033","6.52225","76.825809"
"Epeolus_pusillus","83","326.506024","49.312684","5.41277","37.024486"
"Zacosmia_maculata","46","317.347826","64.097917","9.450722","66.805051"
"Melissodes_persimilis","21","196.190476","75.428522","16.459853","146.334874"
"Euglossa_imperialis","97","86.85567","27.166535","2.758344","31.680746"
"Bombus_brachycephalus","31","163.193548","42.623483","7.655404","99.130076"
"Epeolus_bifasciatus","118","332.533898","66.454751","6.117656","26.042647"
"Euglossa_viridissima","73","140.013699","39.455141","4.617875","42.096334"
"Coelioxoides_punctipennis","10","137.5","48.477372","15.329891","307.303235"
"Triepeolus_grandis","31","302.419355","51.958172","9.331963","99.130076"
"Nomada_lehighensis","34","326.294118","36.936087","6.334487","90.383305"
"Bombus_natvigi","22","406.681818","59.322674","12.647637","139.683289"
"Xylocopa_mordax","28","65.964286","26.728376","5.051188","109.751156"
"Ceratina_arizonensis","55","296.254545","86.186107","11.621332","55.873316"
"Melissodes_trinodis","137","350.89781","54.732005","4.676071","22.430893"
"Diadasia_ochracea","136","302.566176","64.369961","5.519679","22.595826"
"Ceratina_floridana","43","242.697674","76.180405","11.617403","71.465869"
"Anthophora_curta","158","299.613924","60.678827","4.827348","19.449572"
"Florilegus_condignus","118","263.042373","105.992291","9.757381","26.042647"
"Nomada_bifasciata","94","226.351064","52.761119","5.441894","32.691834"
"Centris_scopipes","14","146.571429","5.22883","1.397464","219.502311"
"Anthophora_exigua","69","361.086957","39.39832","4.743","44.536701"
"Ericrocis_lata","94","317.606383","50.734438","5.232858","32.691834"
"Anthophora_ursina","137","343.218978","47.407606","4.050305","22.430893"
"Epeolus_minimus","84","354.988095","77.660288","8.473432","36.583719"
"Melipona_quadrifasciata","43","141.883721","26.707596","4.07287","71.465869"
"Triepeolus_verbesinae","35","293.8","50.057496","8.461261","87.800924"
"Melissodes_vernoniae","49","356.142857","41.353658","5.907665","62.714946"
"Anthophora_vallorum","26","323.269231","35.337864","6.930325","118.193552"
"Anthophora_cockerelli","14","336","55.411745","14.809412","219.502311"
"Triepeolus_simplex","40","332.25","45.348649","7.170251","76.825809"
"Anthophora_centriformis","44","328.477273","47.611064","7.177638","69.841644"
"Habropoda_pallida","32","354.21875","23.812079","4.209421","96.032261"
"Anthophora_hololeuca","32","319.40625","60.799437","10.747924","96.032261"
"Eucera_rosae","40","324.1","40.125317","6.34437","76.825809"
"Triepeolus_subalpinus","19","352.473684","45.583097","10.45748","161.738545"
"Centris_mocsaryi","23","151.086957","23.345066","4.867783","133.610102"
"Diadasia_rinconis","186","303.596774","64.125332","4.701897","16.521679"
"Habropoda_tristissima","33","286.666667","65.295801","11.36654","93.122193"
"Diadasia_tuberculifrons","11","343.363636","22.953312","6.920684","279.366578"
"Trigona_truculenta","99","103.393939","31.022315","3.11786","31.040731"
"Lestrimelitta_niitkib","28","131.142857","27.152129","5.13127","109.751156"
"Epeolus_americanus","47","342.595745","64.229771","9.368875","65.383667"
"Trigona_guianae","98","92.102041","22.897571","2.313004","31.357473"
"Melipona_subnitida","12","106.916667","30.074025","8.681623","256.08603"
"Eucera_lepida","18","349.722222","36.647455","8.637888","170.72402"
"Triepeolus_melanarius","7","230.714286","65.769077","24.858375","439.004622"
"Anthophora_albata","56","363.375","35.219087","4.706348","54.875578"
"Melissodes_stearnsi","30","277.6","53.644166","9.79404","102.434412"
"Partamona_orizabaensis","64","125.78125","51.158474","6.394809","48.016131"
"Anthophora_petrophila","91","358.296703","33.970737","3.561101","33.769586"
"Centris_zacateca","28","257.785714","58.362442","11.029465","109.751156"
"Lestrimelitta_danuncia","8","61.75","21.769901","7.696822","384.129044"
"Centris_mexicana","41","245.682927","56.096541","8.760808","74.952009"
"Martinapis_luteicornis","34","333.294118","21.169631","3.630562","90.383305"
"Centris_hoffmanseggiae","35","324.542857","46.330236","7.831239","87.800924"
"Habropoda_cineraria","90","338.033333","57.056733","6.014308","34.144804"
"Anthophora_abroniae","21","334.619048","45.182382","9.859604","146.334874"
"Epicharis_elegans","42","136.857143","37.14019","5.730856","73.167437"
"Melissodes_tristis","189","324.396825","53.507965","3.892132","16.25943"
"Centris_lanosa","44","315.363636","44.021713","6.636523","69.841644"
"Melissodes_montanus","68","277.191176","77.788127","9.433196","45.191652"
"Melissodes_gilensis","48","278.875","67.750991","9.779013","64.021507"
"Svastra_cressonii","31","348.225806","45.605343","8.190961","99.130076"
"Paratetrapedia_calcarata","43","112.023256","45.030936","6.867153","71.465869"
"Triepeolus_penicilliferus","24","295.5","37.287368","7.611252","128.043015"
"Melissodes_trifasciatus","5","40.8","2.774887","1.240967","614.606471"
"Centris_tricolor","30","215.233333","25.686013","4.689603","102.434412"
"Eucera_edwardsii","77","325.519481","73.344646","8.358398","39.909511"
"Xylocopa_pulchra","1","182",NA,NA,"3073.032355"
"Centris_pallida","51","297.941176","69.261652","9.698571","60.255536"
"Trigona_corvina","77","100.38961","36.729508","4.185716","39.909511"
"Anthophora_maculifrons","54","359.111111","30.37108","4.13298","56.908007"
"Ceratina_cockerelli","44","226.772727","74.932175","11.29645","69.841644"
"Anthophora_flavocincta","24","265.458333","61.184666","12.489268","128.043015"
"Anthophora_porterae","90","362.888889","41.839835","4.410306","34.144804"
"Diadasia_sphaeralcearum","38","328.842105","35.932013","5.828942","80.869272"
"Melissodes_confusus","87","319.896552","89.157169","9.558652","35.322211"
"Scaptotrigona_hellwegeri","39","166.153846","46.839894","7.500386","78.795701"
"Centris_atripes","99","270.565657","62.623293","6.293878","31.040731"
"Melissodes_coreopsis","154","353.941558","49.319849","3.974307","19.954756"
"Partamona_bilineata","84","144.119048","42.859087","4.67631","36.583719"
"Plebeia_pulchra","29","133.62069","25.457828","4.7274","105.966633"
"Melissodes_tepidus","65","325.569231","61.768714","7.661466","47.277421"
"Melissodes_robustior","32","283.125","71.28894","12.602223","96.032261"
"Ancyloscelis_apiformis","78","153.525641","76.768623","8.692335","39.397851"
"Melissodes_bimatris","72","354.333333","44.494026","5.243671","42.681005"
"Melissodes_moorei","7","186.571429","74.091963","28.00413","439.004622"
"Anthophorula_nitens","9","246.888889","35.232955","11.744318","341.448039"
"Melissodes_limbus","51","297.098039","69.185332","9.687884","60.255536"
"Centris_transversa","28","170","35.561111","6.720418","109.751156"
"Anthophora_walshii","75","376.12","35.094837","4.052403","40.973765"
"Melissodes_grindeliae","46","355.652174","50.251022","7.409109","66.805051"
"Melissodes_subagilis","107","372.682243","38.133727","3.686527","28.719929"
"Anthophorula_albicans","15","281.866667","62.282612","16.081301","204.868824"
"Anthophora_phenax","27","323.851852","36.257311","6.977723","113.816013"
"Diadasia_nigrifrons","40","316.15","59.862042","9.46502","76.825809"
"Exomalopsis_solani","101","307.554455","51.065541","5.081211","30.426063"
"Melissodes_intortus","12","330.75","51.719743","14.930204","256.08603"
"Melissodes_comptoides","148","309.081081","72.17001","5.932338","20.763732"
"Melissodes_thelypodii","79","260.443038","91.486127","10.292993","38.899144"
"Melipona_colimana","2","191.5","21.92031","15.5","1536.516177"
"Diadasia_lutzi","85","337.270588","56.63803","6.143257","36.153322"
"Diadasia_afflicta","45","322.155556","55.068947","8.209194","68.289608"
"Diadasia_consociata","19","314.368421","55.448886","12.720847","161.738545"
"Anthophorula_consobrina","13","260.615385","69.262229","19.209886","236.387104"
"Plebeia_frontalis","71","129.070423","49.574857","5.883453","43.282146"
"Plebeia_moureana","15","119.8","23.263092","6.006505","204.868824"
"Diadasia_tropicalis","25","167.76","87.051843","17.410369","122.921294"
"Centris_varia","128","126.726562","46.496078","4.109712","24.008065"
"Anthophora_timberlakei","14","331.428571","43.255439","11.560502","219.502311"
"Ceratina_acantha","93","290.795699","69.239747","7.179827","33.043359"
"Melissodes_pallidisignatus","100","347.6","61.677558","6.167756","30.730324"
"Anthophora_squammulosa","54","211.703704","91.183131","12.408452","56.908007"
"Melissodes_wheeleri","54","338.703704","58.296778","7.933187","56.908007"
"Svastra_sabinensis","64","299.375","54.113784","6.764223","48.016131"
"Melissodes_boltoniae","35","314.171429","55.876695","9.444885","87.800924"
"Exomalopsis_analis","80","128.2375","51.847694","5.796748","38.412904"
"Svastra_duplocincta","30","298.5","46.487484","8.487415","102.434412"
"Anthophorula_texana","15","297.266667","59.240993","15.295959","204.868824"
"Exomalopsis_similis","56","159.107143","81.061072","10.832241","54.875578"
"Melissodes_verbesinarum","74","335.878378","36.537822","4.247436","41.527464"
"Melitoma_taurea","108","309.092593","42.680849","4.106967","28.454003"
"Anthophorula_compactula","75","318.24","43.439252","5.015933","40.973765"
"Centris_agameta","11","182.818182","43.06","12.983078","279.366578"
"Melissodes_humilior","17","331.647059","29.289378","7.103718","180.766609"
"Melissodes_micheneri","4","318.5","15.864005","7.932003","768.258089"
"Melissodes_menuachus","88","364.045455","53.341215","5.686193","34.920822"
"Anthophora_columbariae","14","311.857143","43.360487","11.588578","219.502311"
"Exomalopsis_snowi","26","211.923077","68.27528","13.389884","118.193552"
"Diadasia_knabiana","2","146.5","45.961941","32.5","1536.516177"
"Melipona_grandis","54","92","21.326748","2.902203","56.908007"
"Melitoma_marginella","45","165.688889","58.353088","8.698765","68.289608"
"Euglossa_townsendi","44","100.727273","35.51833","5.35459","69.841644"
"Xylocopa_gualanensis","37","126.72973","48.880039","8.035829","83.054929"
"Melissodes_utahensis","36","377.222222","20.635768","3.439295","85.36201"
"Epicharis_analis","14","137.785714","28.536558","7.626716","219.502311"
"Eucera_interrupta","36","273.166667","38.007894","6.334649","85.36201"
"Anthophora_estebana","20","337.85","47.982755","10.72927","153.651618"
"Melissodes_glenwoodensis","60","375.2","38.462749","4.96552","51.217206"
"Svastra_machaerantherae","47","320.446809","45.67599","6.662528","65.383667"
"Neolarra_vigilans","36","356.861111","46.663631","7.777272","85.36201"
"Ceratina_pacifica","80","350.1375","52.823025","5.905794","38.412904"
"Melipona_costaricensis","15","75.533333","19.859746","5.127764","204.868824"
"Ericrocis_pintada","35","249.885714","55.221357","9.334113","87.800924"
"Eucera_vulpes","8","242.125","38.189144","13.501901","384.129044"
"Centris_decolorata","45","85.977778","44.790669","6.676999","68.289608"
"Anthophora_rhodothorax","14","287.357143","44.629427","11.927716","219.502311"
"Neolarra_californica","38","331.763158","46.598013","7.559196","80.869272"
"Melissodes_dagosus","42","372.714286","30.067636","4.639537","73.167437"
"Centris_trigonoides","75","120.093333","52.662149","6.080901","40.973765"
"Eucera_actuosa","56","324.767857","66.174148","8.842892","54.875578"
"Melissodes_opuntiellus","21","309.952381","51.303485","11.195338","146.334874"
"Melipona_solani","13","122.461538","18.455421","5.118613","236.387104"
"Anthophorula_euphorbiae","14","318.928571","24.059108","6.430067","219.502311"
"Mesocheira_bicolor","65","132.030769","48.798684","6.052732","47.277421"
"Anthophorula_albata","22","339.318182","66.194077","14.112625","139.683289"
"Melissodes_snowii","14","379.071429","35.536469","9.497521","219.502311"
"Anthophora_mortuaria","22","348.863636","27.949436","5.95884","139.683289"
"Xylocopa_muscaria","55","108.490909","43.709848","5.893835","55.873316"
"Gaesischia_exul","23","167.826087","100.479601","20.951445","133.610102"
"Epicharis_maculata","27","115.740741","34.980866","6.732071","113.816013"
"Holcopasites_minimus","8","323.125","15.347755","5.426251","384.129044"
"Nomada_bella","28","335.357143","33.824399","6.392211","109.751156"
"Eufriesea_mexicana","32","123.71875","47.817013","8.452934","96.032261"
"Exomalopsis_solidaginis","39","335.384615","44.379118","7.106346","78.795701"
"Eucera_lutziana","9","386.888889","18.717936","6.239312","341.448039"
"Nomada_australis","51","314.078431","53.284836","7.461369","60.255536"
"Epeolus_ilicis","14","257.714286","51.633961","13.799757","219.502311"
"Melipona_panamica","8","53.875","14.740009","5.21138","384.129044"
"Eucera_kullenbergi","2","144","1.414214","1","1536.516177"
"Tetragonula_sirindhornae","4","101","29.944393","14.972197","768.258089"
"Oreopasites_vanduzeei","26","324.076923","51.773293","10.153578","118.193552"
"Melissodes_vernalis","16","348.875","34.525112","8.631278","192.064522"
"Anthophora_peritomae","46","375.065217","20.998838","3.09611","66.805051"
"Neolarra_verbesinae","12","358.083333","44.608312","12.87731","256.08603"
"Centris_fuscata","48","140.3125","52.415345","7.565503","64.021507"
"Diadasia_vallicola","45","342.822222","35.664019","5.316478","68.289608"
"Melissodes_fimbriatus","16","316.4375","36.051757","9.012939","192.064522"
"Diadasia_laticauda","12","270.583333","53.236109","15.367941","256.08603"
"Melitoma_segmentaria","85","144.611765","68.793531","7.461706","36.153322"
"Ceratina_nanula","148","326.412162","63.478951","5.217938","20.763732"
"Exomalopsis_byersi","18","169.5","34.413147","8.111257","170.72402"
"Thygater_micheneri","5","189","31.835515","14.237275","614.606471"
"Epeolus_canadensis","27","350.592593","25.445657","4.897019","113.816013"
"Deltoptila_aurulentocaudata","11","167.909091","20.136805","6.071475","279.366578"
"Brachynomada_margaretae","4","313","18.202564","9.101282","768.258089"
"Trigona_albipennis","41","99.512195","29.131703","4.549608","74.952009"
"Anthophorula_completa","39","305.538462","41.61278","6.663378","78.795701"
"Exomalopsis_mellipes","61","161.081967","61.196213","7.835372","50.37758"
"Anthophora_fulvicauda","16","284.375","87.383351","21.845838","192.064522"
"Caenonomada_bruneri","22","202.272727","28.078431","5.986342","139.683289"
"Euglossa_atroveneta","10","128.5","24.386927","7.711823","307.303235"
"Trigona_fuscipennis","91","102.956044","34.616923","3.62884","33.769586"
"Euglossa_obtusa","6","120.333333","22.809355","9.31188","512.172059"
"Eufriesea_rugosa","18","137.444444","27.574972","6.499483","170.72402"
"Eucera_aragalli","5","359.2","35.081334","15.68885","614.606471"
"Melissodes_coloradensis","28","363.107143","41.19901","7.785881","109.751156"
"Melissodes_sphaeralceae","18","294.5","60.939942","14.363682","170.72402"
"Eucera_fulvitarsis","64","368.796875","29.394514","3.674314","48.016131"
"Melissodes_hymenoxidis","21","362.190476","33.162658","7.236685","146.334874"
"Anthophorula_exilis","5","303","40.883982","18.283873","614.606471"
"Eucera_primiveris","33","367.939394","22.327029","3.886637","93.122193"
"Anthophora_striata","12","325.333333","38.829074","11.208988","256.08603"
"Oreopasites_barbarae","3","336","8.660254","5","1024.344118"
"Triopasites_penniger","22","321.363636","48.560758","10.353188","139.683289"
"Townsendiella_pulchra","23","347.73913","24.404205","5.088629","133.610102"
"Centris_cockerelli","56","321.803571","46.616197","6.229351","54.875578"
"Xylocopa_guatemalensis","31","177.870968","34.573344","6.209556","99.130076"
"Epeolus_attenboroughi","3","380.666667","1.527525","0.881917","1024.344118"
"Eufriesea_concava","26","88.653846","41.835815","8.204678","118.193552"
