"species","n_bio_16","mean_bio_16","sd_bio_16","se_bio_16","within_sp_var_bio_16"
"Megachile_aethiops","18","566.111111","240.894141","56.779294","1596.721365"
"Tetragonula_clypearis","8","1048.5","215.861728","76.318646","3592.623072"
"Trichocolletes_albigenae","5","164","33.324165","14.90302","5748.196915"
"Trichocolletes_avialis","1","271",NA,NA,"28740.984577"
"Trichocolletes_centralis","3","101.333333","47.427137","27.38207","9580.328192"
"Trichocolletes_nitens","2","144.5","2.12132","1.5","14370.492289"
"Trichocolletes_orientalis","22","306.045455","127.427095","27.167548","1306.40839"
"Bombus_crotchii","46","273.456522","180.621483","26.631185","624.804013"
"Bombus_morrisoni","226","179.469027","151.820746","10.098966","127.172498"
"Melissodes_microstictus","550","304.050909","214.348118","9.139834","52.256336"
"Bombus_bifarius","327","248.480122","199.12557","11.011669","87.892919"
"Bombus_fervidus","657","263.628615","148.010132","5.774425","43.745791"
"Bombus_appositus","225","227.373333","161.508412","10.767227","127.737709"
"Bombus_vosnesenskii","213","302","251.057387","17.202169","134.9342"
"Bombus_ephippiatus","100","780.4","370.537338","37.053734","287.409846"
"Anthophora_urbana","239","185.644351","158.014662","10.221119","120.255166"
"Bombus_mexicanus","27","929.37037","278.13806","53.527695","1064.48091"
"Bombus_terricola","508","289.509843","138.962363","6.165458","56.576741"
"Bombus_sonorus","204","263.862745","164.323425","11.504941","140.887179"
"Bombus_steindachneri","51","612.156863","213.873081","29.948222","563.548717"
"Bombus_mixtus","395","310.468354","281.436743","14.160619","72.761986"
"Bombus_huntii","448","239.669643","163.424189","7.721067","64.153983"
"Bombus_melanopygus","406","342.704433","299.528702","14.86536","70.790602"
"Bombus_caliginosus","64","487.296875","318.236195","39.779524","449.077884"
"Bombus_centralis","295","200.464407","127.689693","7.434381","97.427066"
"Bombus_griseocollis","723","298.13278","120.128286","4.467619","39.752399"
"Bombus_diligens","42","667.047619","224.411746","34.627484","684.309157"
"Bombus_auricomus","301","316.30897","70.762708","4.078695","95.484999"
"Trigona_nigerrima","57","1046.157895","371.192758","49.165682","504.2278"
"Melissodes_agilis","317","230.700315","105.594018","5.930751","90.665566"
"Nomada_denticulata","74","328.527027","68.305162","7.940314","388.391683"
"Nomada_articulata","162","310.45679","102.350822","8.04144","177.413485"
"Epeolus_autumnalis","40","301.375","70.157949","11.092946","718.524614"
"Ceratina_calcarata","246","318.617886","68.213054","4.349105","116.833271"
"Nomada_fabriciana","189","276.089947","94.834107","6.898166","152.068701"
"Nomada_ferruginata","106","238.481132","60.095833","5.837023","271.141364"
"Bombus_ternarius","475","270.349474","77.490683","3.555516","60.507336"
"Bombus_bimaculatus","502","333.822709","90.845828","4.054648","57.252957"
"Scaptotrigona_mexicana","46","799.478261","360.395261","53.137382","624.804013"
"Xylocopa_tabaniformis","198","410.646465","330.3811","23.479162","145.156488"
"Xylocopa_micans","151","440.642384","116.655067","9.493255","190.337646"
"Bombus_pauloensis","158","541.253165","193.632357","15.404563","181.904966"
"Xylocopa_sonorina","146","311.787671","248.826631","20.593039","196.856059"
"Bombus_insularis","440","273.965909","203.145551","9.684584","65.320419"
"Bombus_nevadensis","415","217.607229","120.444497","5.912388","69.255385"
"Trigona_fulviventris","192","843.364583","323.106506","23.318204","149.692628"
"Bombus_cryptarum","440","243.956818","105.753982","5.041623","65.320419"
"Xylocopa_flavorufa","101","478.405941","216.240661","21.51675","284.564204"
"Bombus_pensylvanicus","703","332.836415","161.789381","6.102002","40.883335"
"Bombus_vagans","510","285.288235","84.614562","3.746796","56.354872"
"Bombus_citrinus","259","312.498069","68.536833","4.258672","110.969052"
"Ptilothrix_bombiformis","174","374.16092","71.718118","5.436936","165.178072"
"Bombus_affinis","218","316.119266","75.685771","5.126087","131.839379"
"Scaptotrigona_pectoralis","70","827.414286","353.851623","42.293358","410.585494"
"Xylocopa_fimbriata","110","730.2","281.266494","26.817708","261.281678"
"Nannotrigona_perilampoides","119","786.92437","304.876251","27.94796","241.520879"
"Melissodes_desponsus","228","315.684211","63.972918","4.23671","126.05695"
"Centris_rhodopus","78","149.782051","104.699154","11.854845","368.474161"
"Anthophora_terminalis","354","256.680791","109.51822","5.820828","81.189222"
"Bombus_flavidus","562","318.094306","231.13094","9.74967","51.140542"
"Eulaema_polychroma","147","728.108844","384.298456","31.696402","195.516902"
"Nomada_fervida","33","431.848485","144.023028","25.071191","870.938927"
"Melissoptila_otomita","29","672.310345","335.954408","62.385167","991.068434"
"Habropoda_laboriosa","162","408.333333","98.206463","7.715828","177.413485"
"Anthophora_edwardsii","60","171.75","110.143916","14.219518","479.01641"
"Bombus_ashtoni","226","267.066372","75.811404","5.0429","127.172498"
"Svastra_obliqua","368","270.782609","114.751629","5.981842","78.100502"
"Brachymelecta_californica","213","224.985915","151.377589","10.372221","134.9342"
"Habropoda_depressa","37","382.054054","217.249849","35.715655","776.783367"
"Anthophora_californica","232","288.155172","209.532177","13.756461","123.883554"
"Diadasia_bituberculata","39","352.74359","176.629961","28.28343","736.948322"
"Bombus_borealis","390","271.958974","78.653111","3.982755","73.694832"
"Bombus_frigidus","314","246.770701","162.484873","9.169552","91.531798"
"Diadasia_enavata","187","207.887701","108.596982","7.941398","153.695105"
"Anthophora_montana","109","211.816514","92.462421","8.856294","263.678758"
"Anthophora_occidentalis","107","199.53271","127.905944","12.365134","268.607332"
"Xylocopa_californica","198","231.080808","174.803424","12.422738","145.156488"
"Melissodes_communis","257","326.178988","145.130649","9.053001","111.832625"
"Bombus_suckleyi","210","283.328571","247.683877","17.091811","136.861831"
"Anthophora_abrupta","176","365.352273","78.339195","5.905039","163.301049"
"Bombus_occidentalis","459","260.298475","209.298893","9.769236","62.616524"
"Anthophora_pacifica","96","275.229167","261.563899","26.695754","299.385256"
"Cephalotrigona_zexmeniae","62","902.419355","385.805206","48.99731","463.564267"
"Xylocopa_flavicollis","61","412.114754","204.425626","26.174019","471.163682"
"Melipona_beecheii","86","819.988372","364.396988","39.293938","334.197495"
"Epeolus_scutellaris","125","295.096","72.268365","6.463879","229.927877"
"Centris_nitida","100","678.98","297.886392","29.788639","287.409846"
"Frieseomelitta_nigra","53","683.358491","201.091645","27.622062","542.282728"
"Bombus_cingulatus","131","240.412214","88.645176","7.744965","219.396829"
"Bombus_pyrosoma","17","415.117647","121.507655","29.469935","1690.646152"
"Epeolus_compactus","94","261.148936","187.878018","19.378138","305.755155"
"Melissodes_tepaneca","176","478.329545","316.279613","23.840473","163.301049"
"Eucera_frater","77","304.012987","218.949555","24.951618","373.25954"
"Nomada_gracilis","40","328.8","69.788398","11.034515","718.524614"
"Diadasia_diminuta","247","182.582996","118.51963","7.541223","116.360261"
"Exaerete_frontalis","70","933.985714","312.471332","37.347468","410.585494"
"Melissodes_paroselae","59","232.372881","166.928221","21.732203","487.135332"
"Nomada_texana","153","256.431373","155.090923","12.538358","187.849572"
"Triepeolus_remigatus","128","298.359375","82.734633","7.312778","224.538942"
"Bombus_sylvicola","340","256.179412","216.278595","11.729354","84.532308"
"Bombus_balteatus","183","244.26776","138.188474","10.215186","157.054561"
"Bombus_vandykei","69","392.927536","255.715048","30.784474","416.536008"
"Bombus_jonellus","639","289.755869","169.931048","6.722368","44.978067"
"Bombus_sandersoni","179","303.022346","69.179457","5.170715","160.56416"
"Nomada_ruficornis","296","275.861486","103.68249","6.026422","97.097921"
"Bombus_pascuorum","1082","264.992606","104.922076","3.189725","26.562832"
"Ceratina_mikmaqi","99","315.515152","45.072586","4.529965","290.312976"
"Anthophora_furcata","341","252.568915","100.051129","5.418072","84.284412"
"Nomada_panzeri","380","265.560526","125.210362","6.423156","75.63417"
"Nomada_perplexa","41","326.853659","67.282078","10.507695","700.999624"
"Epeoloides_pilosulus","30","288.833333","42.135318","7.692821","958.032819"
"Nomada_vicina","53","291.320755","58.437269","8.026976","542.282728"
"Nomada_depressa","51","310.882353","94.423863","13.221985","563.548717"
"Nomada_subrutila","6","319.5","48.103014","19.637973","4790.164096"
"Diadasia_australis","149","179.791946","119.216206","9.766572","192.892514"
"Epeolus_olympiellus","22","287.409091","218.748096","46.637251","1306.40839"
"Nomada_cuneata","57","321.824561","71.695567","9.49631","504.2278"
"Nomada_sayi","55","315.4","60.10041","8.103938","522.563356"
"Nomada_hydrophylli","10","305.7","37.677137","11.914557","2874.098458"
"Exaerete_smaragdina","127","880.566929","383.466035","34.027108","226.306965"
"Nomada_maculata","102","301.72549","64.053065","6.342198","281.774359"
"Eucera_hamata","109","312.165138","72.04442","6.900604","263.678758"
"Anthophora_bomboides","262","236.622137","139.187181","8.599013","109.698414"
"Melissodes_denticulatus","135","328.562963","65.150527","5.607265","212.896182"
"Ceratina_strenua","164","347.262195","71.628632","5.593256","175.249906"
"Svastra_texana","44","225.409091","93.816823","14.143418","653.204195"
"Centris_caesalpiniae","61","204.032787","101.411861","12.984458","471.163682"
"Ceratina_dupla","190","327.931579","82.68363","5.998501","151.26834"
"Triepeolus_donatus","65","305.169231","72.668246","9.013387","442.168993"
"Melissodes_rivalis","133","232.263158","165.975851","14.391932","216.097628"
"Bombus_hyperboreus","71","183.309859","110.639775","13.130526","404.8026"
"Nomada_cressonii","112","320.169643","84.095172","7.946247","256.615934"
"Melissodes_dentiventris","93","372.731183","75.799383","7.86003","309.042845"
"Bombus_kluanensis","3","253.333333","114.735929","66.242819","9580.328192"
"Epeolus_mesillae","40","111.125","55.157205","8.72112","718.524614"
"Epeolus_pusillus","83","315.361446","84.343314","9.257881","346.276923"
"Zacosmia_maculata","46","171","68.872507","10.154697","624.804013"
"Melissodes_persimilis","21","559.857143","325.047887","70.931264","1368.618313"
"Euglossa_imperialis","97","946.515464","242.142654","24.585862","296.29881"
"Bombus_brachycephalus","31","735.806452","271.170969","48.703744","927.128535"
"Epeolus_bifasciatus","118","329.135593","88.650463","8.160937","243.567666"
"Euglossa_viridissima","73","687.506849","312.339164","36.556534","393.712117"
"Coelioxoides_punctipennis","10","726.8","345.785675","109.347032","2874.098458"
"Triepeolus_grandis","31","259.548387","137.820134","24.753227","927.128535"
"Nomada_lehighensis","34","326.764706","42.835173","7.346172","845.323076"
"Bombus_natvigi","22","174.454545","82.258436","17.537557","1306.40839"
"Xylocopa_mordax","28","566.178571","161.630363","30.545267","1026.463735"
"Ceratina_arizonensis","55","221.745455","185.45372","25.006575","522.563356"
"Melissodes_trinodis","137","304.569343","62.507975","5.340417","209.788209"
"Diadasia_ochracea","136","229.139706","133.407322","11.439583","211.330769"
"Ceratina_floridana","43","475.767442","116.404639","17.751541","668.39499"
"Anthophora_curta","158","192.620253","132.364802","10.530378","181.904966"
"Florilegus_condignus","118","449.644068","260.488841","23.979942","243.567666"
"Nomada_bifasciata","94","248.968085","79.432456","8.192832","305.755155"
"Centris_scopipes","14","782.142857","131.350885","35.105001","2052.92747"
"Anthophora_exigua","69","151.942029","141.870476","17.079198","416.536008"
"Ericrocis_lata","94","203.095745","112.446123","11.597932","305.755155"
"Anthophora_ursina","137","220.051095","141.090726","12.054194","209.788209"
"Epeolus_minimus","84","205.619048","111.003192","12.111441","342.154578"
"Melipona_quadrifasciata","43","664.023256","176.099875","26.854979","668.39499"
"Triepeolus_verbesinae","35","199.485714","107.908014","18.239783","821.170988"
"Melissodes_vernoniae","49","281.714286","71.458904","10.208415","586.550706"
"Anthophora_vallorum","26","179.846154","79.885264","15.666789","1105.422484"
"Anthophora_cockerelli","14","138.357143","171.849042","45.928588","2052.92747"
"Triepeolus_simplex","40","314.2","73.996258","11.699836","718.524614"
"Anthophora_centriformis","44","154.181818","115.036147","17.342352","653.204195"
"Habropoda_pallida","32","91.875","75.394768","13.328038","898.155768"
"Anthophora_hololeuca","32","102.4375","124.076443","21.933824","898.155768"
"Eucera_rosae","40","357.575","53.264164","8.421804","718.524614"
"Triepeolus_subalpinus","19","239.052632","161.559921","37.064388","1512.683399"
"Centris_mocsaryi","23","601.782609","135.393687","28.231535","1249.608025"
"Diadasia_rinconis","186","207.419355","111.250224","8.157262","154.521422"
"Habropoda_tristissima","33","264.878788","167.261352","29.116464","870.938927"
"Diadasia_tuberculifrons","11","87.454545","60.910366","18.365166","2612.81678"
"Trigona_truculenta","99","854.89899","200.535787","20.154605","290.312976"
"Lestrimelitta_niitkib","28","787.178571","318.116686","60.118403","1026.463735"
"Epeolus_americanus","47","225.042553","175.746106","25.635204","611.51031"
"Trigona_guianae","98","915.918367","236.164484","23.856215","293.275353"
"Melipona_subnitida","12","649.083333","289.163828","83.474407","2395.082048"
"Eucera_lepida","18","239.944444","62.336348","14.692818","1596.721365"
"Triepeolus_melanarius","7","430.857143","282.169824","106.650169","4105.85494"
"Anthophora_albata","56","141.785714","110.431832","14.757074","513.231867"
"Melissodes_stearnsi","30","305.833333","148.641685","27.138135","958.032819"
"Partamona_orizabaensis","64","937.4375","379.65924","47.457405","449.077884"
"Anthophora_petrophila","91","125.197802","79.287412","8.311579","315.834995"
"Centris_zacateca","28","341.178571","145.024405","27.407036","1026.463735"
"Lestrimelitta_danuncia","8","1512.25","569.279934","201.270851","3592.623072"
"Centris_mexicana","41","334.853659","158.477532","24.750032","700.999624"
"Martinapis_luteicornis","34","182.382353","59.843743","10.263117","845.323076"
"Centris_hoffmanseggiae","35","160.2","151.235072","25.563393","821.170988"
"Habropoda_cineraria","90","219.022222","170.992475","18.024189","319.344273"
"Anthophora_abroniae","21","109.142857","137.148564","29.92827","1368.618313"
"Epicharis_elegans","42","720.214286","344.744482","53.195228","684.309157"
"Melissodes_tristis","189","194.587302","85.836058","6.243654","152.068701"
"Centris_lanosa","44","265.613636","96.353327","14.525811","653.204195"
"Melissodes_montanus","68","341.205882","260.633016","31.606396","422.661538"
"Melissodes_gilensis","48","262.1875","84.696619","12.224904","598.770512"
"Svastra_cressonii","31","265.387097","78.947948","14.17947","927.128535"
"Paratetrapedia_calcarata","43","882.488372","321.616777","49.046099","668.39499"
"Triepeolus_penicilliferus","24","260.166667","78.331884","15.989429","1197.541024"
"Melissodes_trifasciatus","5","672.8","206.658414","92.420452","5748.196915"
"Centris_tricolor","30","414.433333","186.723968","34.090976","958.032819"
"Eucera_edwardsii","77","232.753247","221.072455","25.193544","373.25954"
"Xylocopa_pulchra","1","426",NA,NA,"28740.984577"
"Centris_pallida","51","168.941176","170.975836","23.941406","563.548717"
"Trigona_corvina","77","943.12987","362.749781","41.339174","373.25954"
"Anthophora_maculifrons","54","162.462963","119.01351","16.195687","532.240455"
"Ceratina_cockerelli","44","429.295455","132.423489","19.963592","653.204195"
"Anthophora_flavocincta","24","201.291667","84.784883","17.306642","1197.541024"
"Anthophora_porterae","90","138.744444","140.111157","14.769013","319.344273"
"Diadasia_sphaeralcearum","38","142.157895","86.513091","14.034277","756.341699"
"Melissodes_confusus","87","298.885057","212.495003","22.781856","330.356145"
"Scaptotrigona_hellwegeri","39","661.871795","228.154631","36.53398","736.948322"
"Centris_atripes","99","311.242424","169.223502","17.007602","290.312976"
"Melissodes_coreopsis","154","253.006494","87.787138","7.074089","186.62977"
"Partamona_bilineata","84","760.869048","278.143362","30.347929","342.154578"
"Plebeia_pulchra","29","905.655172","419.499385","77.89908","991.068434"
"Melissodes_tepidus","65","170.523077","137.988236","17.115334","442.168993"
"Melissodes_robustior","32","258.84375","171.163025","30.257634","898.155768"
"Ancyloscelis_apiformis","78","647.487179","304.587426","34.487735","368.474161"
"Melissodes_bimatris","72","166.541667","154.199792","18.17262","399.180341"
"Melissodes_moorei","7","407.142857","155.71066","58.853098","4105.85494"
"Anthophorula_nitens","9","224.888889","69.468418","23.156139","3193.442731"
"Melissodes_limbus","51","253.392157","160.559407","22.482814","563.548717"
"Centris_transversa","28","611.678571","245.819876","46.45559","1026.463735"
"Anthophora_walshii","75","274","65.37997","7.549429","383.213128"
"Melissodes_grindeliae","46","188.717391","84.525779","12.462646","624.804013"
"Melissodes_subagilis","107","177.588785","78.035545","7.543981","268.607332"
"Anthophorula_albicans","15","273.8","198.757641","51.319002","1916.065638"
"Anthophora_phenax","27","118.851852","69.81057","13.43505","1064.48091"
"Diadasia_nigrifrons","40","334.8","272.452226","43.078479","718.524614"
"Exomalopsis_solani","101","233.217822","110.712204","11.016276","284.564204"
"Melissodes_intortus","12","300.833333","54.743756","15.803161","2395.082048"
"Melissodes_comptoides","148","357.831081","118.153733","9.712177","194.195842"
"Melissodes_thelypodii","79","417.835443","339.305415","38.174842","363.809931"
"Melipona_colimana","2","674.5","201.525433","142.5","14370.492289"
"Diadasia_lutzi","85","118.376471","67.330736","7.303044","338.12923"
"Diadasia_afflicta","45","303.355556","119.503738","17.814565","638.688546"
"Diadasia_consociata","19","147.684211","81.884779","18.785657","1512.683399"
"Anthophorula_consobrina","13","330","163.271247","45.283296","2210.844967"
"Plebeia_frontalis","71","860.478873","441.790961","52.430941","404.8026"
"Plebeia_moureana","15","858.8","312.804868","80.76587","1916.065638"
"Diadasia_tropicalis","25","520.8","335.873984","67.174797","1149.639383"
"Centris_varia","128","767.9375","357.080633","31.561767","224.538942"
"Anthophora_timberlakei","14","120.285714","110.407238","29.507576","2052.92747"
"Ceratina_acantha","93","332.978495","246.16109","25.525716","309.042845"
"Melissodes_pallidisignatus","100","189.77","126.658282","12.665828","287.409846"
"Anthophora_squammulosa","54","504.407407","348.594132","47.437653","532.240455"
"Melissodes_wheeleri","54","292.314815","81.925374","11.148631","532.240455"
"Svastra_sabinensis","64","200.859375","88.258255","11.032282","449.077884"
"Melissodes_boltoniae","35","380.171429","88.17312","14.903978","821.170988"
"Exomalopsis_analis","80","738.9625","324.475992","36.277519","359.262307"
"Svastra_duplocincta","30","208.733333","111.063801","20.277383","958.032819"
"Anthophorula_texana","15","345.733333","51.157274","13.208751","1916.065638"
"Exomalopsis_similis","56","610.732143","323.074294","43.172619","513.231867"
"Melissodes_verbesinarum","74","163.189189","90.792655","10.554432","388.391683"
"Melitoma_taurea","108","370.444444","75.641226","7.27858","266.120228"
"Anthophorula_compactula","75","189.306667","83.479075","9.639333","383.213128"
"Centris_agameta","11","553.727273","195.087719","58.82116","2612.81678"
"Melissodes_humilior","17","204.882353","98.859043","23.97684","1690.646152"
"Melissodes_micheneri","4","415.75","194.797972","97.398986","7185.246144"
"Melissodes_menuachus","88","184.204545","86.857812","9.259074","326.602097"
"Anthophora_columbariae","14","133.142857","70.467513","18.833235","2052.92747"
"Exomalopsis_snowi","26","428.615385","294.464677","57.749274","1105.422484"
"Diadasia_knabiana","2","764","86.267027","61","14370.492289"
"Melipona_grandis","54","858.481481","209.060499","28.44953","532.240455"
"Melitoma_marginella","45","657.955556","339.757464","50.648052","638.688546"
"Euglossa_townsendi","44","924.295455","428.350898","64.576328","653.204195"
"Xylocopa_gualanensis","37","784.621622","341.733437","56.180631","776.783367"
"Melissodes_utahensis","36","108.472222","53.400635","8.900106","798.360683"
"Epicharis_analis","14","708.142857","183.161491","48.951968","2052.92747"
"Eucera_interrupta","36","268.555556","89.652486","14.942081","798.360683"
"Anthophora_estebana","20","106.1","69.071207","15.444791","1437.049229"
"Melissodes_glenwoodensis","60","136.166667","74.081075","9.563826","479.01641"
"Svastra_machaerantherae","47","200.659574","97.400624","14.207341","611.51031"
"Neolarra_vigilans","36","159","106.954997","17.825833","798.360683"
"Ceratina_pacifica","80","153.9375","125.935622","14.080031","359.262307"
"Melipona_costaricensis","15","1193.933333","444.033214","114.648883","1916.065638"
"Ericrocis_pintada","35","316.085714","178.505952","30.173013","821.170988"
"Eucera_vulpes","8","341.875","153.208017","54.167214","3592.623072"
"Centris_decolorata","45","685.866667","249.269806","37.158949","638.688546"
"Anthophora_rhodothorax","14","296","144.618331","38.650875","2052.92747"
"Neolarra_californica","38","134.815789","95.414843","15.478331","756.341699"
"Melissodes_dagosus","42","116.619048","73.238319","11.300918","684.309157"
"Centris_trigonoides","75","732.453333","310.158429","35.81401","383.213128"
"Eucera_actuosa","56","175.946429","113.228397","15.130781","513.231867"
"Melissodes_opuntiellus","21","202.428571","71.262593","15.550773","1368.618313"
"Melipona_solani","13","1178.692308","336.89449","93.43772","2210.844967"
"Anthophorula_euphorbiae","14","159.928571","71.018377","18.98046","2052.92747"
"Mesocheira_bicolor","65","681.815385","291.873254","36.202422","442.168993"
"Anthophorula_albata","22","149.409091","139.896785","29.826095","1306.40839"
"Melissodes_snowii","14","179.071429","64.054621","17.119318","2052.92747"
"Anthophora_mortuaria","22","60.681818","33.754557","7.196496","1306.40839"
"Xylocopa_muscaria","55","825.818182","340.171966","45.868779","522.563356"
"Gaesischia_exul","23","560.913043","352.697","73.542408","1249.608025"
"Epicharis_maculata","27","973.481481","426.794525","82.136645","1064.48091"
"Holcopasites_minimus","8","223.375","67.955737","24.025981","3592.623072"
"Nomada_bella","28","308.571429","62.817448","11.871382","1026.463735"
"Eufriesea_mexicana","32","885.625","353.452077","62.48209","898.155768"
"Exomalopsis_solidaginis","39","184.384615","141.473192","22.653841","736.948322"
"Eucera_lutziana","9","123.888889","52.53438","17.51146","3193.442731"
"Nomada_australis","51","348.313725","81.1915","11.369084","563.548717"
"Epeolus_ilicis","14","428.071429","103.804894","27.743025","2052.92747"
"Melipona_panamica","8","1143.125","285.876316","101.072541","3592.623072"
"Eucera_kullenbergi","2","341","46.669048","33","14370.492289"
"Tetragonula_sirindhornae","4","873.75","233.217173","116.608586","7185.246144"
"Oreopasites_vanduzeei","26","236.307692","163.673277","32.098971","1105.422484"
"Melissodes_vernalis","16","107.3125","71.143722","17.78593","1796.311536"
"Anthophora_peritomae","46","111.434783","48.292006","7.120268","624.804013"
"Neolarra_verbesinae","12","141.25","82.307765","23.760205","2395.082048"
"Centris_fuscata","48","675.666667","245.470918","35.430675","598.770512"
"Diadasia_vallicola","45","105.644444","61.453292","9.160916","638.688546"
"Melissodes_fimbriatus","16","298.6875","90.830038","22.70751","1796.311536"
"Diadasia_laticauda","12","269.166667","109.811271","31.699783","2395.082048"
"Melitoma_segmentaria","85","614.764706","354.241129","38.422845","338.12923"
"Ceratina_nanula","148","227.777027","183.547426","15.087505","194.195842"
"Exomalopsis_byersi","18","602","294.251593","69.355766","1596.721365"
"Thygater_micheneri","5","623.8","239.504071","107.109477","5748.196915"
"Epeolus_canadensis","27","272.740741","63.09126","12.141919","1064.48091"
"Deltoptila_aurulentocaudata","11","645.545455","263.142305","79.34039","2612.81678"
"Brachynomada_margaretae","4","237.75","90.61043","45.305215","7185.246144"
"Trigona_albipennis","41","806.682927","239.419552","37.391052","700.999624"
"Anthophorula_completa","39","214.564103","79.931811","12.799333","736.948322"
"Exomalopsis_mellipes","61","638.737705","308.060108","39.443055","471.163682"
"Anthophora_fulvicauda","16","193.1875","205.337842","51.33446","1796.311536"
"Caenonomada_bruneri","22","449.090909","121.233702","25.847112","1306.40839"
"Euglossa_atroveneta","10","902.3","268.20848","84.814968","2874.098458"
"Trigona_fuscipennis","91","891.43956","352.978854","37.002238","315.834995"
"Euglossa_obtusa","6","991.666667","321.638721","131.308458","4790.164096"
"Eufriesea_rugosa","18","824.444444","250.262268","58.987382","1596.721365"
"Eucera_aragalli","5","232.6","20.911719","9.352005","5748.196915"
"Melissodes_coloradensis","28","253.25","126.098029","23.830288","1026.463735"
"Melissodes_sphaeralceae","18","249.555556","88.833766","20.938319","1596.721365"
"Eucera_fulvitarsis","64","119.734375","72.8369","9.104612","449.077884"
"Melissodes_hymenoxidis","21","163.47619","73.15437","15.963592","1368.618313"
"Anthophorula_exilis","5","279.8","116.6349","52.160713","5748.196915"
"Eucera_primiveris","33","86.606061","37.708536","6.564214","870.938927"
"Anthophora_striata","12","161.416667","194.271346","56.081307","2395.082048"
"Oreopasites_barbarae","3","218.333333","45.170049","26.07894","9580.328192"
"Triopasites_penniger","22","182.227273","122.121693","26.036432","1306.40839"
"Townsendiella_pulchra","23","105.043478","56.917387","11.868096","1249.608025"
