"species","n_bio_2","mean_bio_2","sd_bio_2","se_bio_2","within_sp_var_bio_2"
"Trigona_nigerrima","57","55.403509","19.161773","2.538039","5.661135"
"Melissodes_agilis","317","104.217666","18.586437","1.043918","1.017933"
"Nomada_denticulata","74","78.162162","15.517579","1.803882","4.360604"
"Nomada_articulata","162","84.419753","18.600651","1.461405","1.991881"
"Epeolus_autumnalis","40","74.175","16.771293","2.651774","8.067117"
"Ceratina_calcarata","246","82.735772","16.108792","1.027059","1.311726"
"Nomada_fabriciana","189","59.206349","17.20387","1.251397","1.707326"
"Nomada_ferruginata","106","58.962264","17.101893","1.661083","3.044195"
"Bombus_ternarius","475","83.267368","17.821374","0.817701","0.679336"
"Bombus_bimaculatus","502","82.573705","16.067769","0.71714","0.642798"
"Scaptotrigona_mexicana","46","74.413043","19.411996","2.862143","7.014885"
"Xylocopa_tabaniformis","198","100.873737","23.287199","1.654949","1.629721"
"Xylocopa_micans","151","77.854305","19.827388","1.61353","2.136985"
"Bombus_pauloensis","158","74.968354","14.455916","1.150051","2.042308"
"Xylocopa_sonorina","146","100.965753","33.703047","2.789284","2.210169"
"Bombus_insularis","440","92.881818","21.836515","1.041015","0.733374"
"Bombus_nevadensis","415","102.693976","15.929656","0.781956","0.777553"
"Trigona_fulviventris","192","59.911458","21.089375","1.521995","1.680649"
"Bombus_cryptarum","440","60.620455","17.587245","0.838439","0.733374"
"Xylocopa_flavorufa","101","93.475248","21.230918","2.112555","3.194898"
"Bombus_pensylvanicus","703","94.778094","21.111405","0.796232","0.459011"
"Bombus_vagans","510","82.617647","18.063109","0.799848","0.632715"
"Bombus_citrinus","259","78.104247","15.859874","0.985485","1.245887"
"Ptilothrix_bombiformis","174","83.206897","13.235648","1.003392","1.85451"
"Bombus_affinis","218","79.862385","13.504714","0.914655","1.480205"
"Scaptotrigona_pectoralis","70","60.457143","19.584589","2.340806","4.609781"
"Xylocopa_fimbriata","110","61.118182","24.901543","2.374269","2.933497"
"Nannotrigona_perilampoides","119","67.789916","24.576368","2.252912","2.711636"
"Melissodes_desponsus","228","83.131579","11.761966","0.778955","1.415284"
"Centris_rhodopus","78","118.487179","14.951648","1.692941","4.136983"
"Anthophora_terminalis","354","90.946328","20.334176","1.080749","0.911539"
"Bombus_flavidus","562","76.959075","22.483191","0.948396","0.574172"
"Eulaema_polychroma","147","68.278912","23.698674","1.954634","2.195134"
"Nomada_fervida","33","72.636364","17.034557","2.965336","9.778324"
"Melissoptila_otomita","29","79.137931","22.99336","4.26976","11.127058"
"Habropoda_laboriosa","162","79.407407","16.126655","1.26703","1.991881"
"Anthophora_edwardsii","60","110.433333","21.459751","2.770442","5.378078"
"Bombus_ashtoni","226","76.663717","16.622668","1.105723","1.427808"
"Svastra_obliqua","368","102.399457","18.846886","0.982462","0.876861"
"Brachymelecta_californica","213","113.023474","16.447298","1.12695","1.514952"
"Habropoda_depressa","37","107.108108","22.465756","3.693348","8.721208"
"Anthophora_californica","232","111.038793","17.31909","1.137054","1.390882"
"Diadasia_bituberculata","39","106.128205","23.982647","3.840297","8.273966"
"Bombus_borealis","390","81.864103","19.352886","0.979971","0.827397"
"Bombus_frigidus","314","74.417197","21.680098","1.223479","1.027658"
"Diadasia_enavata","187","113.957219","13.537216","0.989939","1.725587"
"Anthophora_montana","109","121.880734","7.032629","0.673604","2.96041"
"Anthophora_occidentalis","107","113.934579","10.920183","1.055694","3.015745"
"Xylocopa_californica","198","113.328283","17.513977","1.244664","1.629721"
"Melissodes_communis","257","95.770428","22.969873","1.432821","1.255582"
"Bombus_suckleyi","210","96.67619","18.984252","1.310038","1.536594"
"Anthophora_abrupta","176","83.113636","11.352464","0.855724","1.833436"
"Bombus_occidentalis","459","92.010893","24.060012","1.123025","0.703017"
"Anthophora_pacifica","96","110.979167","16.015111","1.634535","3.361299"
"Cephalotrigona_zexmeniae","62","59.758065","19.382843","2.461624","5.204592"
"Xylocopa_flavicollis","61","92.081967","24.279824","3.108713","5.289913"
"Melipona_beecheii","86","64.686047","20.98081","2.262419","3.752148"
"Epeolus_scutellaris","125","77.552","22.43178","2.006359","2.581478"
"Centris_nitida","100","69.09","23.169597","2.31696","3.226847"
"Frieseomelitta_nigra","53","64.037736","21.013697","2.886453","6.08839"
"Bombus_cingulatus","131","58.152672","6.650012","0.581014","2.463242"
"Bombus_pyrosoma","17","100.294118","6.151877","1.492049","18.981452"
"Epeolus_compactus","94","110.861702","17.897318","1.845967","3.432816"
"Melissodes_tepaneca","176","87.113636","24.665966","1.859267","1.833436"
"Eucera_frater","77","103.636364","17.320439","1.973847","4.19071"
"Nomada_gracilis","40","71.6","12.35957","1.95422","8.067117"
"Diadasia_diminuta","247","115.740891","12.865062","0.818584","1.306416"
"Exaerete_frontalis","70","47.885714","13.816125","1.651343","4.609781"
"Melissodes_paroselae","59","114.389831","19.062526","2.48173","5.469232"
"Nomada_texana","153","106.601307","16.500534","1.333989","2.10905"
"Triepeolus_remigatus","128","93.8125","19.214803","1.698365","2.520974"
"Bombus_sylvicola","340","81.955882","28.555403","1.548634","0.949073"
"Bombus_balteatus","183","66.934426","27.439365","2.028376","1.763304"
"Bombus_vandykei","69","105.797101","17.505108","2.107367","4.67659"
"Bombus_jonellus","639","56.533646","18.454767","0.730059","0.504984"
"Bombus_sandersoni","179","78.167598","15.172597","1.134053","1.802708"
"Nomada_ruficornis","296","57.510135","15.837519","0.920537","1.090151"
"Bombus_pascuorum","1082","64.026802","18.615895","0.56594","0.29823"
"Ceratina_mikmaqi","99","79.141414","12.937061","1.300224","3.259441"
"Anthophora_furcata","341","65.460411","23.132656","1.252704","0.946289"
"Nomada_panzeri","380","56.607895","14.726403","0.755449","0.84917"
"Nomada_perplexa","41","76.170732","15.998285","2.498512","7.870358"
"Epeoloides_pilosulus","30","78.7","12.011919","2.193066","10.756156"
"Nomada_vicina","53","78.09434","13.949447","1.916104","6.08839"
"Nomada_depressa","51","81.392157","15.90733","2.227472","6.327151"
"Nomada_subrutila","6","70.666667","16.169931","6.601347","53.780781"
"Diadasia_australis","149","114.946309","12.641515","1.035633","2.165669"
"Epeolus_olympiellus","22","95.545455","22.515026","4.80022","14.667486"
"Nomada_cuneata","57","78.596491","14.031673","1.85854","5.661135"
"Nomada_sayi","55","83.363636","17.816309","2.402351","5.866994"
"Nomada_hydrophylli","10","85.4","7.805981","2.468468","32.268469"
"Exaerete_smaragdina","127","56.598425","16.814704","1.492064","2.540824"
"Nomada_maculata","102","77.470588","18.06134","1.788339","3.163575"
"Eucera_hamata","109","90.119266","17.591415","1.684952","2.96041"
"Anthophora_bomboides","262","98.961832","21.083089","1.302518","1.231621"
"Melissodes_denticulatus","135","83.051852","11.754528","1.011669","2.390257"
"Ceratina_strenua","164","81.97561","13.843539","1.080999","1.96759"
"Svastra_texana","44","117.25","12.553374","1.892492","7.333743"
"Centris_caesalpiniae","61","120.131148","12.069901","1.545392","5.289913"
"Ceratina_dupla","190","77.578947","16.052545","1.164574","1.69834"
"Triepeolus_donatus","65","83.538462","14.876656","1.845222","4.96438"
"Melissodes_rivalis","133","107.300752","12.861727","1.115253","2.426201"
"Bombus_hyperboreus","71","51.704225","12.605435","1.49599","4.544855"
"Nomada_cressonii","112","80.651786","16.266203","1.537012","2.881113"
"Melissodes_dentiventris","93","82.655914","14.190087","1.471443","3.469728"
"Bombus_kluanensis","3","65","3.464102","2","107.561563"
"Epeolus_mesillae","40","122.375","12.626158","1.996371","8.067117"
"Epeolus_pusillus","83","87.180723","20.740055","2.276517","3.887767"
"Zacosmia_maculata","46","116.173913","17.671451","2.605513","7.014885"
"Melissodes_persimilis","21","93.190476","26.541701","5.791874","15.365938"
"Euglossa_imperialis","97","50.628866","13.117513","1.331882","3.326646"
"Bombus_brachycephalus","31","86.806452","19.386283","3.481879","10.409183"
"Epeolus_bifasciatus","118","85.610169","16.372811","1.507239","2.734616"
"Euglossa_viridissima","73","70.835616","22.916523","2.682176","4.420338"
"Coelioxoides_punctipennis","10","72.9","19.874327","6.284814","32.268469"
"Triepeolus_grandis","31","122.290323","6.909865","1.241048","10.409183"
"Nomada_lehighensis","34","76.558824","13.027224","2.23415","9.490726"
"Bombus_natvigi","22","59","13.39154","2.855086","14.667486"
"Xylocopa_mordax","28","31.035714","20.819297","3.934477","11.524453"
"Ceratina_arizonensis","55","111.690909","28.983311","3.908109","5.866994"
"Melissodes_trinodis","137","83.905109","17.013785","1.453586","2.355363"
"Diadasia_ochracea","136","114.875","18.319566","1.57089","2.372682"
"Ceratina_floridana","43","67.744186","18.714768","2.853975","7.504295"
"Anthophora_curta","158","113.78481","18.986533","1.510487","2.042308"
"Florilegus_condignus","118","83.59322","25.350614","2.333713","2.734616"
"Nomada_bifasciata","94","64.787234","20.634491","2.128285","3.432816"
"Centris_scopipes","14","80.928571","2.841026","0.759296","23.048906"
"Anthophora_exigua","69","115.318841","7.754492","0.933531","4.67659"
"Ericrocis_lata","94","117.56383","14.058678","1.450042","3.432816"
"Anthophora_ursina","137","107.591241","17.222401","1.471409","2.355363"
"Epeolus_minimus","84","101.083333","21.78604","2.377052","3.841484"
"Melipona_quadrifasciata","43","70.744186","14.664653","2.236339","7.504295"
"Triepeolus_verbesinae","35","113.257143","18.364516","3.10417","9.219563"
"Melissodes_vernoniae","49","101.795918","14.019302","2.002757","6.585402"
"Anthophora_vallorum","26","121.384615","6.812206","1.335984","12.41095"
"Anthophora_cockerelli","14","119.785714","14.256866","3.810308","23.048906"
"Triepeolus_simplex","40","88.925","8.771713","1.38693","8.067117"
"Anthophora_centriformis","44","121.340909","13.283918","2.002626","7.333743"
"Habropoda_pallida","32","124.9375","5.073254","0.896833","10.083896"
"Anthophora_hololeuca","32","116.84375","17.283424","3.055307","10.083896"
"Eucera_rosae","40","85.425","11.165164","1.765367","8.067117"
"Triepeolus_subalpinus","19","115.263158","8.184281","1.877603","16.983405"
"Centris_mocsaryi","23","76.608696","9.87531","2.059144","14.029769"
"Diadasia_rinconis","186","112.236559","18.40088","1.349218","1.734864"
"Habropoda_tristissima","33","112.69697","18.295295","3.184802","9.778324"
"Diadasia_tuberculifrons","11","127","4.404543","1.32802","29.334972"
"Trigona_truculenta","99","60.494949","14.457802","1.453064","3.259441"
"Lestrimelitta_niitkib","28","69.428571","14.484803","2.73737","11.524453"
"Epeolus_americanus","47","98.531915","28.401509","4.142786","6.865632"
"Trigona_guianae","98","54.571429","9.7378","0.983666","3.292701"
"Melipona_subnitida","12","69.333333","21.240328","6.131555","26.890391"
"Eucera_lepida","18","113.666667","12","2.828427","17.926927"
"Triepeolus_melanarius","7","98","20.768566","7.84978","46.097813"
"Anthophora_albata","56","116.928571","7.776087","1.039123","5.762227"
"Melissodes_stearnsi","30","111.033333","16.293606","2.974792","10.756156"
"Partamona_orizabaensis","64","66.578125","25.513025","3.189128","5.041948"
"Anthophora_petrophila","91","120.989011","5.622365","0.589384","3.545986"
"Centris_zacateca","28","117.678571","14.468493","2.734288","11.524453"
"Lestrimelitta_danuncia","8","35.375","13.135965","4.644265","40.335586"
"Centris_mexicana","41","111.780488","15.928767","2.487655","7.870358"
"Martinapis_luteicornis","34","122.882353","3.649531","0.625889","9.490726"
"Centris_hoffmanseggiae","35","121.257143","10.146987","1.715154","9.219563"
"Habropoda_cineraria","90","110.511111","15.130329","1.594877","3.585385"
"Anthophora_abroniae","21","123.428571","12.407947","2.707636","15.365938"
"Epicharis_elegans","42","73.47619","20.43698","3.153494","7.682969"
"Melissodes_tristis","189","116.984127","11.734418","0.853553","1.707326"
"Centris_lanosa","44","106.545455","14.729269","2.220521","7.333743"
"Melissodes_montanus","68","111.044118","16.94454","2.054827","4.745363"
"Melissodes_gilensis","48","113.875","15.176445","2.190531","6.722598"
"Svastra_cressonii","31","109.580645","14.258972","2.560987","10.409183"
"Paratetrapedia_calcarata","43","61.348837","22.074424","3.366318","7.504295"
"Triepeolus_penicilliferus","24","103.208333","15.157088","3.093928","13.445195"
"Melissodes_trifasciatus","5","10.8","0.447214","0.2","64.536938"
"Centris_tricolor","30","86.166667","8.358697","1.526082","10.756156"
"Eucera_edwardsii","77","105.714286","15.410913","1.756237","4.19071"
"Xylocopa_pulchra","1","84",NA,NA,"322.684688"
"Centris_pallida","51","114.098039","22.366274","3.131905","6.327151"
"Trigona_corvina","77","55.467532","17.896327","2.039476","4.19071"
"Anthophora_maculifrons","54","117.537037","6.120528","0.832898","5.975642"
"Ceratina_cockerelli","44","73.818182","27.871193","4.20174","7.333743"
"Anthophora_flavocincta","24","111.333333","20.457095","4.175787","13.445195"
"Anthophora_porterae","90","115.966667","11.81358","1.245261","3.585385"
"Diadasia_sphaeralcearum","38","123.763158","6.257684","1.01513","8.491702"
"Melissodes_confusus","87","109.183908","15.180717","1.627544","3.709019"
"Scaptotrigona_hellwegeri","39","87.717949","22.502571","3.603295","8.273966"
"Centris_atripes","99","108.20202","19.654661","1.975368","3.259441"
"Melissodes_coreopsis","154","108.383117","15.089796","1.21597","2.095355"
"Partamona_bilineata","84","74.857143","22.283574","2.431337","3.841484"
"Plebeia_pulchra","29","67.655172","14.353387","2.665357","11.127058"
"Melissodes_tepidus","65","116.584615","14.671286","1.819749","4.96438"
"Melissodes_robustior","32","107.21875","17.226638","3.045268","10.083896"
"Ancyloscelis_apiformis","78","72.089744","25.677412","2.907394","4.136983"
"Melissodes_bimatris","72","116.402778","8.649122","1.019309","4.481732"
"Melissodes_moorei","7","79.714286","24.25362","9.167007","46.097813"
"Anthophorula_nitens","9","106.444444","14.196048","4.732016","35.853854"
"Melissodes_limbus","51","116.294118","18.167327","2.543935","6.327151"
"Centris_transversa","28","88.464286","17.052169","3.222557","11.524453"
"Anthophora_walshii","75","103.933333","18.467161","2.132404","4.302463"
"Melissodes_grindeliae","46","117.065217","12.488932","1.841393","7.014885"
"Melissodes_subagilis","107","115.233645","10.566572","1.021509","3.015745"
"Anthophorula_albicans","15","114.666667","20.724956","5.351161","21.512313"
"Anthophora_phenax","27","120.703704","14.609836","2.811664","11.951285"
"Diadasia_nigrifrons","40","112.8","12.403887","1.961227","8.067117"
"Exomalopsis_solani","101","118.732673","14.100277","1.40303","3.194898"
"Melissodes_intortus","12","101.5","11.212817","3.236861","26.890391"
"Melissodes_comptoides","148","90.324324","23.787385","1.955311","2.180302"
"Melissodes_thelypodii","79","104.670886","28.242413","3.17752","4.084616"
"Melipona_colimana","2","103","9.899495","7","161.342344"
"Diadasia_lutzi","85","119.305882","9.771221","1.059838","3.79629"
"Diadasia_afflicta","45","101.222222","12.864484","1.917724","7.170771"
"Diadasia_consociata","19","119.052632","12.523195","2.873018","16.983405"
"Anthophorula_consobrina","13","113.230769","19.858474","5.50775","24.821899"
"Plebeia_frontalis","71","66.352113","22.592729","2.681264","4.544855"
"Plebeia_moureana","15","64.333333","13.657372","3.526318","21.512313"
"Diadasia_tropicalis","25","77.4","29.322915","5.864583","12.907388"
"Centris_varia","128","66.789062","21.033027","1.859075","2.520974"
"Anthophora_timberlakei","14","125","10.228166","2.733592","23.048906"
"Ceratina_acantha","93","101.698925","18.77428","1.946802","3.469728"
"Melissodes_pallidisignatus","100","111.5","14.240006","1.424001","3.226847"
"Anthophora_squammulosa","54","95.351852","24.908252","3.389584","5.975642"
"Melissodes_wheeleri","54","95.907407","18.374786","2.500492","5.975642"
"Svastra_sabinensis","64","114.578125","19.333173","2.416647","5.041948"
"Melissodes_boltoniae","35","84.2","10.197462","1.723686","9.219563"
"Exomalopsis_analis","80","65.4","23.11315","2.584129","4.033559"
"Svastra_duplocincta","30","117.9","13.968808","2.550344","10.756156"
"Anthophorula_texana","15","89.133333","10.696239","2.761757","21.512313"
"Exomalopsis_similis","56","73.160714","31.057587","4.150245","5.762227"
"Melissodes_verbesinarum","74","122.527027","6.67283","0.775701","4.360604"
"Melitoma_taurea","108","83.712963","10.237416","0.985096","2.987821"
"Anthophorula_compactula","75","116.813333","15.337371","1.771007","4.302463"
"Centris_agameta","11","95","19.61632","5.914543","29.334972"
"Melissodes_humilior","17","122.764706","3.631966","0.880881","18.981452"
"Melissodes_micheneri","4","123.75","5.678908","2.839454","80.671172"
"Melissodes_menuachus","88","113.715909","12.063957","1.286022","3.666871"
"Anthophora_columbariae","14","123.428571","8.527912","2.27918","23.048906"
"Exomalopsis_snowi","26","92.615385","23.301634","4.569826","12.41095"
"Diadasia_knabiana","2","83.5","28.991378","20.5","161.342344"
"Melipona_grandis","54","54.333333","8.810371","1.19894","5.975642"
"Melitoma_marginella","45","77.266667","21.866745","3.259702","7.170771"
"Euglossa_townsendi","44","56.772727","17.098706","2.577727","7.333743"
"Xylocopa_gualanensis","37","68.945946","25.588567","4.206735","8.721208"
"Melissodes_utahensis","36","116.833333","5.239956","0.873326","8.963464"
"Epicharis_analis","14","70.357143","16.786474","4.486374","23.048906"
"Eucera_interrupta","36","75.305556","13.775381","2.295897","8.963464"
"Anthophora_estebana","20","120.8","16.919624","3.783343","16.134234"
"Melissodes_glenwoodensis","60","114.416667","9.630973","1.243353","5.378078"
"Svastra_machaerantherae","47","120.404255","9.474587","1.382011","6.865632"
"Neolarra_vigilans","36","117.694444","10.163856","1.693976","8.963464"
"Ceratina_pacifica","80","114.4875","10.107014","1.129999","4.033559"
"Melipona_costaricensis","15","44","12.328828","3.18329","21.512313"
"Ericrocis_pintada","35","113.657143","17.776294","3.004742","9.219563"
"Eucera_vulpes","8","65.125","17.787937","6.288985","40.335586"
"Centris_decolorata","45","36.4","21.498837","3.204857","7.170771"
"Anthophora_rhodothorax","14","117.571429","12.407902","3.316151","23.048906"
"Neolarra_californica","38","122.947368","8.26895","1.341401","8.491702"
"Melissodes_dagosus","42","114.595238","8.387155","1.294166","7.682969"
"Centris_trigonoides","75","62.933333","22.763967","2.628556","4.302463"
"Eucera_actuosa","56","112.410714","17.762859","2.373662","5.762227"
"Melissodes_opuntiellus","21","110.857143","16.638166","3.630745","15.365938"
"Melipona_solani","13","66.076923","9.050429","2.510137","24.821899"
"Anthophorula_euphorbiae","14","125.285714","3.451389","0.922423","23.048906"
"Mesocheira_bicolor","65","69.369231","22.533703","2.794962","4.96438"
"Anthophorula_albata","22","117.409091","14.032816","2.991806","14.667486"
"Melissodes_snowii","14","115.857143","10.166742","2.717176","23.048906"
"Anthophora_mortuaria","22","126.272727","6.348467","1.353498","14.667486"
"Xylocopa_muscaria","55","59.127273","21.454564","2.892933","5.866994"
"Gaesischia_exul","23","76.956522","31.622027","6.593648","14.029769"
"Epicharis_maculata","27","62.333333","16.403564","3.156867","11.951285"
"Holcopasites_minimus","8","120.875","11.38216","4.024201","40.335586"
"Nomada_bella","28","79.964286","15.176693","2.868125","11.524453"
"Eufriesea_mexicana","32","64.46875","24.801124","4.384261","10.083896"
"Exomalopsis_solidaginis","39","119.666667","9.726073","1.557418","8.273966"
"Eucera_lutziana","9","120.555556","9.111958","3.037319","35.853854"
"Nomada_australis","51","74.039216","14.595836","2.043826","6.327151"
"Epeolus_ilicis","14","71.642857","18.611854","4.974227","23.048906"
"Melipona_panamica","8","32.625","7.909082","2.796283","40.335586"
"Eucera_kullenbergi","2","12","0","0","161.342344"
"Tetragonula_sirindhornae","4","49.25","14.174508","7.087254","80.671172"
"Oreopasites_vanduzeei","26","118.5","10.815729","2.121139","12.41095"
"Melissodes_vernalis","16","122.125","6.621933","1.655483","20.167793"
"Anthophora_peritomae","46","118.543478","5.667476","0.835624","7.014885"
"Neolarra_verbesinae","12","116.416667","10.672465","3.080875","26.890391"
"Centris_fuscata","48","72.166667","21.650348","3.124959","6.722598"
"Diadasia_vallicola","45","123.066667","8.499733","1.267065","7.170771"
"Melissodes_fimbriatus","16","99.6875","18.958617","4.739654","20.167793"
"Diadasia_laticauda","12","114.166667","16.303002","4.706271","26.890391"
"Melitoma_segmentaria","85","70.247059","26.167458","2.838259","3.79629"
"Ceratina_nanula","148","111.851351","15.455605","1.270443","2.180302"
"Exomalopsis_byersi","18","90.944444","18.678305","4.402519","17.926927"
"Thygater_micheneri","5","92.2","16.346253","7.310267","64.536938"
"Epeolus_canadensis","27","98.740741","21.646802","4.165929","11.951285"
"Deltoptila_aurulentocaudata","11","90.363636","12.508179","3.771358","29.334972"
"Brachynomada_margaretae","4","125","1.825742","0.912871","80.671172"
"Trigona_albipennis","41","60.560976","14.918192","2.32983","7.870358"
"Anthophorula_completa","39","114.820513","12.504466","2.002317","8.273966"
"Exomalopsis_mellipes","61","80.590164","27.00085","3.457105","5.289913"
"Anthophora_fulvicauda","16","108.6875","29.816592","7.454148","20.167793"
"Caenonomada_bruneri","22","83.954545","4.292599","0.915185","14.667486"
"Euglossa_atroveneta","10","72.2","14.358892","4.54068","32.268469"
"Trigona_fuscipennis","91","56.483516","17.349584","1.818731","3.545986"
"Euglossa_obtusa","6","59.166667","18.071156","7.377519","53.780781"
"Eufriesea_rugosa","18","74.611111","17.476501","4.119251","17.926927"
"Eucera_aragalli","5","116.6","7.797435","3.487119","64.536938"
"Melissodes_coloradensis","28","102.142857","15.716739","2.970184","11.524453"
"Melissodes_sphaeralceae","18","116.277778","15.376856","3.62436","17.926927"
"Eucera_fulvitarsis","64","112.75","8.517023","1.064628","5.041948"
"Melissodes_hymenoxidis","21","118.142857","6.374055","1.390933","15.365938"
"Anthophorula_exilis","5","119.6","15.757538","7.046985","64.536938"
"Eucera_primiveris","33","122.272727","5.580506","0.971441","9.778324"
"Anthophora_striata","12","126","10.462053","3.020135","26.890391"
"Oreopasites_barbarae","3","123.333333","3.785939","2.185813","107.561563"
"Triopasites_penniger","22","121.636364","9.983536","2.128497","14.667486"
"Townsendiella_pulchra","23","125.217391","4.785931","0.997936","14.029769"
"Centris_cockerelli","56","120.410714","13.178187","1.761009","5.762227"
"Xylocopa_guatemalensis","31","93.870968","16.552426","2.972903","10.409183"
"Epeolus_attenboroughi","3","134.666667","1.527525","0.881917","107.561563"
"Eufriesea_concava","26","49.115385","20.783314","4.075943","12.41095"
"Anthophorula_sidae","8","125.75","5.257647","1.858859","40.335586"
