"species","n_bio_14","mean_bio_14","sd_bio_14","se_bio_14","within_sp_var_bio_14"
"Ceratina_okinawana","3","134.666667","11.846237","6.839428","166.839461"
"Bombus_muscorum","319","44.200627","20.415277","1.143036","1.569023"
"Xylocopa_micheneri","24","13.208333","16.389231","3.345438","20.854933"
"Bombus_laesus","37","23.432432","12.433245","2.044013","13.527524"
"Bombus_californicus","197","16.553299","13.939499","0.993148","2.540702"
"Amegilla_scymna","1","14",NA,NA,"500.518384"
"Amegilla_indistincta","4","31.75","17.632829","8.816415","125.129596"
"Amegilla_karlba","4","1.75","2.217356","1.108678","125.129596"
"Amegilla_paeninsulae","2","8.5","3.535534","2.5","250.259192"
"Amegilla_viridicingulata","1","18",NA,NA,"500.518384"
"Apis_florea","260","11.223077","24.617621","1.52672","1.925071"
"Austrothurgus_rubricatus","26","16.461538","20.736886","4.066838","19.250707"
"Bombus_impatiens","566","50.708481","25.861404","1.087036","0.884308"
"Braunsapis_occidentalis","4","10","6.164414","3.082207","125.129596"
"Hylaeus_cyanurus","1","30",NA,NA,"500.518384"
"Bombus_fraternus","265","43.645283","27.64909","1.69847","1.888749"
"Megachile_aethiops","18","5.166667","7.430066","1.751283","27.806577"
"Tetragonula_clypearis","8","34.375","49.871084","17.632091","62.564798"
"Trichocolletes_albigenae","5","25.6","5.94138","2.657066","100.103677"
"Trichocolletes_avialis","1","2",NA,NA,"500.518384"
"Trichocolletes_centralis","3","15","3.605551","2.081666","166.839461"
"Trichocolletes_nitens","2","14","0","0","250.259192"
"Trichocolletes_orientalis","22","42.227273","15.296846","3.261299","22.750836"
"Bombus_crotchii","46","2.847826","3.829519","0.564632","10.880834"
"Bombus_morrisoni","226","11.876106","11.108862","0.738951","2.214683"
"Melissodes_microstictus","550","24.050909","24.167018","1.030485","0.910033"
"Bombus_bifarius","327","17.755352","13.577592","0.750843","1.530637"
"Bombus_fervidus","657","28.025875","24.536389","0.957256","0.761824"
"Bombus_appositus","225","18.08","10.99443","0.732962","2.224526"
"Bombus_vosnesenskii","213","17.807512","18.231621","1.24921","2.349852"
"Bombus_ephippiatus","100","17.32","19.668916","1.966892","5.005184"
"Anthophora_urbana","239","10.025105","8.605219","0.556625","2.094219"
"Bombus_mexicanus","27","16.666667","19.058614","3.667832","18.537718"
"Bombus_terricola","508","38.17126","24.951871","1.10706","0.985272"
"Bombus_sonorus","204","12.196078","14.244895","0.997342","2.453521"
"Bombus_steindachneri","51","7.705882","9.950466","1.393344","9.814086"
"Bombus_mixtus","395","22.837975","23.282182","1.171454","1.267135"
"Bombus_huntii","448","19.828125","19.669402","0.929292","1.117229"
"Bombus_melanopygus","406","25.807882","27.526643","1.366124","1.232804"
"Bombus_caliginosus","64","10.515625","13.255717","1.656965","7.8206"
"Bombus_centralis","295","15.488136","9.268062","0.539607","1.696672"
"Bombus_griseocollis","723","38.739972","27.133688","1.009113","0.69228"
"Bombus_diligens","42","12.642857","11.688688","1.803604","11.917104"
"Bombus_auricomus","301","42.760797","24.865825","1.433242","1.662852"
"Trigona_nigerrima","57","48.578947","52.932891","7.011133","8.781024"
"Melissodes_agilis","317","23.201893","22.232024","1.248675","1.578922"
"Nomada_denticulata","74","64.094595","21.316383","2.477979","6.763762"
"Nomada_articulata","162","48.475309","25.809912","2.027818","3.08962"
"Epeolus_autumnalis","40","60.4","15.731399","2.487353","12.51296"
"Ceratina_calcarata","246","53.150407","23.549118","1.501437","2.034628"
"Nomada_fabriciana","189","49.920635","16.947323","1.232736","2.648245"
"Nomada_ferruginata","106","41.792453","12.427096","1.207026","4.721872"
"Bombus_ternarius","475","36.606316","24.366115","1.117994","1.053723"
"Bombus_bimaculatus","502","50.306773","25.640255","1.144381","0.997049"
"Scaptotrigona_mexicana","46","27.369565","29.662066","4.373433","10.880834"
"Xylocopa_tabaniformis","198","14.813131","19.162687","1.361833","2.527871"
"Xylocopa_micans","151","63.543046","21.920078","1.783831","3.314691"
"Bombus_pauloensis","158","57.056962","39.091798","3.109976","3.167838"
"Xylocopa_sonorina","146","12.5","25.372059","2.099807","3.428208"
"Bombus_insularis","440","23.165909","20.45735","0.975266","1.137542"
"Bombus_nevadensis","415","19.038554","16.361362","0.803148","1.206068"
"Trigona_fulviventris","192","38.322917","41.356576","2.984654","2.606867"
"Bombus_cryptarum","440","31.904545","20.250706","0.965415","1.137542"
"Xylocopa_flavorufa","101","16.594059","19.961051","1.986199","4.955628"
"Bombus_pensylvanicus","703","36.133713","28.477747","1.074059","0.711975"
"Bombus_vagans","510","41.427451","25.502757","1.129281","0.981409"
"Bombus_citrinus","259","51.992278","23.248571","1.444596","1.932503"
"Ptilothrix_bombiformis","174","63.385057","18.210903","1.380565","2.876542"
"Bombus_affinis","218","51.555046","25.017214","1.69438","2.295956"
"Scaptotrigona_pectoralis","70","30.157143","27.061731","3.234496","7.150263"
"Xylocopa_fimbriata","110","20.781818","30.148678","2.874564","4.550167"
"Nannotrigona_perilampoides","119","24.621849","32.191427","2.950983","4.206037"
"Melissodes_desponsus","228","49.657895","22.18597","1.469302","2.195256"
"Centris_rhodopus","78","4.525641","5.656221","0.640441","6.416902"
"Anthophora_terminalis","354","31.827684","23.106018","1.228071","1.413894"
"Bombus_flavidus","562","35.281139","26.544335","1.119705","0.890602"
"Eulaema_polychroma","147","27.462585","34.99105","2.886013","3.404887"
"Nomada_fervida","33","48.212121","14.587575","2.539371","15.167224"
"Melissoptila_otomita","29","19.793103","17.368649","3.225277","17.259255"
"Habropoda_laboriosa","162","68.271605","17.10727","1.344074","3.08962"
"Anthophora_edwardsii","60","7.666667","6.858538","0.885433","8.341973"
"Bombus_ashtoni","226","40.199115","24.779386","1.6483","2.214683"
"Svastra_obliqua","368","31.100543","26.434397","1.377988","1.360104"
"Brachymelecta_californica","213","12.004695","13.607884","0.932397","2.349852"
"Habropoda_depressa","37","3.72973","4.059616","0.667397","13.527524"
"Anthophora_californica","232","12.262931","14.702086","0.965239","2.157407"
"Diadasia_bituberculata","39","2.282051","2.16368","0.346466","12.833805"
"Bombus_borealis","390","37.405128","24.822972","1.25696","1.28338"
"Bombus_frigidus","314","24.570064","22.27672","1.257148","1.594008"
"Diadasia_enavata","187","14.44385","14.359846","1.050096","2.676569"
"Anthophora_montana","109","10.321101","6.027531","0.577333","4.591912"
"Anthophora_occidentalis","107","14.196262","10.306107","0.996329","4.677742"
"Xylocopa_californica","198","8.752525","13.544976","0.9626","2.527871"
"Melissodes_communis","257","35.949416","27.966522","1.744504","1.947542"
"Bombus_suckleyi","210","22.652381","18.757279","1.294375","2.383421"
"Anthophora_abrupta","176","62.102273","18.148933","1.368027","2.843854"
"Bombus_occidentalis","459","19.481481","16.940468","0.790713","1.090454"
"Anthophora_pacifica","96","9.364583","8.177144","0.834576","5.213733"
"Cephalotrigona_zexmeniae","62","41.274194","42.923939","5.451346","8.072877"
"Xylocopa_flavicollis","61","15.95082","13.940859","1.784944","8.205219"
"Melipona_beecheii","86","27.325581","21.687862","2.338662","5.819981"
"Epeolus_scutellaris","125","53.144","23.662173","2.116409","4.004147"
"Centris_nitida","100","24.03","31.993198","3.19932","5.005184"
"Frieseomelitta_nigra","53","17.792453","16.720966","2.296801","9.443743"
"Bombus_cingulatus","131","30.984733","12.935928","1.130217","3.820751"
"Bombus_pyrosoma","17","4.882353","3.822341","0.927054","29.442258"
"Epeolus_compactus","94","12.085106","13.195519","1.361014","5.324664"
"Melissodes_tepaneca","176","31.840909","28.553063","2.152268","2.843854"
"Eucera_frater","77","12.220779","8.642952","0.984956","6.500239"
"Nomada_gracilis","40","69.7","16.025941","2.533924","12.51296"
"Diadasia_diminuta","247","10.174089","10.026289","0.637957","2.02639"
"Exaerete_frontalis","70","78.785714","61.639177","7.367291","7.150263"
"Melissodes_paroselae","59","8.169492","10.172906","1.3244","8.483362"
"Nomada_texana","153","22.130719","22.407028","1.811501","3.271362"
"Triepeolus_remigatus","128","42.898438","27.258991","2.409377","3.9103"
"Bombus_sylvicola","340","21.261765","20.988809","1.138278","1.472113"
"Bombus_balteatus","183","27.306011","18.441899","1.363264","2.735073"
"Bombus_vandykei","69","9.84058","11.733089","1.412498","7.25389"
"Bombus_jonellus","639","36.004695","23.538702","0.931177","0.783284"
"Bombus_sandersoni","179","49.458101","25.821387","1.929981","2.796192"
"Nomada_ruficornis","296","44.39527","17.375099","1.009907","1.69094"
"Bombus_pascuorum","1082","36.063771","17.875316","0.543426","0.462586"
"Ceratina_mikmaqi","99","54.686869","22.956323","2.307197","5.055741"
"Anthophora_furcata","341","37.938416","17.482572","0.946734","1.467796"
"Nomada_panzeri","380","40.736842","19.890444","1.020358","1.317154"
"Nomada_perplexa","41","64.170732","14.54631","2.271752","12.207765"
"Epeoloides_pilosulus","30","53.6","25.439041","4.644512","16.683946"
"Nomada_vicina","53","55.433962","24.025235","3.30012","9.443743"
"Nomada_depressa","51","61","27.240411","3.814421","9.814086"
"Nomada_subrutila","6","68.666667","10.033278","4.096069","83.419731"
"Diadasia_australis","149","9.255034","9.268629","0.759316","3.359184"
"Epeolus_olympiellus","22","16.181818","9.912168","2.113281","22.750836"
"Nomada_cuneata","57","63.491228","24.967924","3.307082","8.781024"
"Nomada_sayi","55","57.4","22.806432","3.075219","9.100334"
"Nomada_hydrophylli","10","41","19.078784","6.033241","50.051838"
"Exaerete_smaragdina","127","51.685039","50.436146","4.475484","3.94109"
"Nomada_maculata","102","59.284314","22.089098","2.187147","4.907043"
"Eucera_hamata","109","46.238532","25.230016","2.416597","4.591912"
"Anthophora_bomboides","262","21.958015","20.602843","1.272848","1.910376"
"Melissodes_denticulatus","135","54.859259","20.23967","1.741953","3.707544"
"Ceratina_strenua","164","61.932927","19.595959","1.530187","3.051941"
"Svastra_texana","44","13.931818","15.794314","2.381082","11.375418"
"Centris_caesalpiniae","61","8.737705","5.525401","0.707455","8.205219"
"Ceratina_dupla","190","55.868421","18.756545","1.360743","2.634307"
"Triepeolus_donatus","65","50.861538","21.911667","2.717808","7.700283"
"Melissodes_rivalis","133","16.255639","11.115546","0.96384","3.763296"
"Bombus_hyperboreus","71","19.633803","16.271131","1.931028","7.049555"
"Nomada_cressonii","112","56.678571","23.871357","2.255631","4.468914"
"Melissodes_dentiventris","93","64.913978","20.955779","2.173013","5.381918"
"Bombus_kluanensis","3","15","6.082763","3.511885","166.839461"
"Epeolus_mesillae","40","4.325","3.503753","0.553992","12.51296"
"Epeolus_pusillus","83","48.313253","26.898149","2.952455","6.030342"
"Zacosmia_maculata","46","5.173913","4.111255","0.606171","10.880834"
"Melissodes_persimilis","21","15.238095","15.96529","3.483912","23.834209"
"Euglossa_imperialis","97","65.14433","52.503371","5.33091","5.159983"
"Bombus_brachycephalus","31","13","13.825098","2.483061","16.145754"
"Epeolus_bifasciatus","118","45.788136","23.176709","2.133589","4.241681"
"Euglossa_viridissima","73","16.328767","17.414118","2.038168","6.856416"
"Coelioxoides_punctipennis","10","28.3","47.441309","15.002259","50.051838"
"Triepeolus_grandis","31","5.741935","3.054698","0.54864","16.145754"
"Nomada_lehighensis","34","70.794118","15.491502","2.656771","14.721129"
"Bombus_natvigi","22","10.409091","6.411738","1.366987","22.750836"
"Xylocopa_mordax","28","54.964286","26.696486","5.045162","17.875657"
"Ceratina_arizonensis","55","6.072727","10.168678","1.371144","9.100334"
"Melissodes_trinodis","137","45.905109","25.068108","2.141713","3.653419"
"Diadasia_ochracea","136","9.389706","9.030133","0.774328","3.680282"
"Ceratina_floridana","43","60.860465","16.425273","2.504831","11.639962"
"Anthophora_curta","158","5.721519","7.112269","0.565822","3.167838"
"Florilegus_condignus","118","38.923729","27.153932","2.499722","4.241681"
"Nomada_bifasciata","94","41.808511","20.637307","2.128576","5.324664"
"Centris_scopipes","14","17.285714","10.056981","2.687841","35.751313"
"Anthophora_exigua","69","9.521739","5.648031","0.679943","7.25389"
"Ericrocis_lata","94","10.659574","12.768032","1.316922","5.324664"
"Anthophora_ursina","137","22.868613","24.375982","2.082581","3.653419"
"Epeolus_minimus","84","15.535714","12.644773","1.379658","5.958552"
"Melipona_quadrifasciata","43","49.372093","35.367474","5.393489","11.639962"
"Triepeolus_verbesinae","35","5.342857","9.10702","1.539367","14.300525"
"Melissodes_vernoniae","49","29.061224","18.841895","2.691699","10.214661"
"Anthophora_vallorum","26","8.230769","8.247704","1.617508","19.250707"
"Anthophora_cockerelli","14","2.428571","1.86936","0.499607","35.751313"
"Triepeolus_simplex","40","50.475","22.167182","3.504939","12.51296"
"Anthophora_centriformis","44","4.25","4.755046","0.71685","11.375418"
"Habropoda_pallida","32","2.9375","2.435457","0.430532","15.6412"
"Anthophora_hololeuca","32","2.28125","2.358709","0.416965","15.6412"
"Eucera_rosae","40","60.8","17.169143","2.71468","12.51296"
"Triepeolus_subalpinus","19","10.315789","6.146839","1.410182","26.343073"
"Centris_mocsaryi","23","47.26087","36.060829","7.519203","21.761669"
"Diadasia_rinconis","186","12.446237","13.920229","1.020681","2.690959"
"Habropoda_tristissima","33","2.969697","4.43343","0.771761","15.167224"
"Diadasia_tuberculifrons","11","1.636364","1.566699","0.472378","45.501671"
"Trigona_truculenta","99","59.707071","60.761537","6.106764","5.055741"
"Lestrimelitta_niitkib","28","26.428571","19.431606","3.672228","17.875657"
"Epeolus_americanus","47","16.085106","19.072892","2.782067","10.649327"
"Trigona_guianae","98","75.704082","59.471592","6.007538","5.10733"
"Melipona_subnitida","12","18.916667","26.57565","7.671729","41.709865"
"Eucera_lepida","18","19.166667","15.651536","3.689102","27.806577"
"Triepeolus_melanarius","7","1.857143","2.340126","0.884484","71.502626"
"Anthophora_albata","56","8.839286","4.471228","0.597493","8.937828"
"Melissodes_stearnsi","30","2.833333","3.705386","0.676508","16.683946"
"Partamona_orizabaensis","64","31.890625","40.37645","5.047056","7.8206"
"Anthophora_petrophila","91","6.978022","4.932833","0.517101","5.500202"
"Centris_zacateca","28","6.821429","7.537823","1.424515","17.875657"
"Lestrimelitta_danuncia","8","70.875","46.563129","16.462552","62.564798"
"Centris_mexicana","41","7.97561","6.051809","0.945134","12.207765"
"Martinapis_luteicornis","34","8.647059","4.823442","0.827213","14.721129"
"Centris_hoffmanseggiae","35","2.942857","2.235316","0.377837","14.300525"
"Habropoda_cineraria","90","10.588889","6.940994","0.731645","5.561315"
"Anthophora_abroniae","21","2.333333","2.330951","0.508655","23.834209"
"Epicharis_elegans","42","17.738095","18.922254","2.919767","11.917104"
"Melissodes_tristis","189","12.978836","12.863836","0.935706","2.648245"
"Centris_lanosa","44","27.090909","19.134552","2.884642","11.375418"
"Melissodes_montanus","68","13.029412","12.400013","1.503722","7.360564"
"Melissodes_gilensis","48","11.979167","11.759088","1.697278","10.427466"
"Svastra_cressonii","31","23.83871","20.2963","3.645323","16.145754"
"Paratetrapedia_calcarata","43","36.976744","36.444013","5.55766","11.639962"
"Triepeolus_penicilliferus","24","27.375","17.943904","3.662784","20.854933"
"Melissodes_trifasciatus","5","77.4","32.493076","14.531345","100.103677"
"Centris_tricolor","30","41","44.041516","8.040844","16.683946"
"Eucera_edwardsii","77","10.883117","7.674246","0.874561","6.500239"
"Xylocopa_pulchra","1","98",NA,NA,"500.518384"
"Centris_pallida","51","2.568627","2.317368","0.324496","9.814086"
"Trigona_corvina","77","43.441558","39.220864","4.469632","6.500239"
"Anthophora_maculifrons","54","9.851852","5.018484","0.682929","9.268859"
"Ceratina_cockerelli","44","52.727273","25.544638","3.850999","11.375418"
"Anthophora_flavocincta","24","1.166667","1.464557","0.298951","20.854933"
"Anthophora_porterae","90","9.711111","5.850659","0.616714","5.561315"
"Diadasia_sphaeralcearum","38","5.263158","3.673751","0.595961","13.171536"
"Melissodes_confusus","87","12.195402","6.596051","0.707171","5.753085"
"Scaptotrigona_hellwegeri","39","4.538462","5.830258","0.933588","12.833805"
"Centris_atripes","99","13.616162","15.456791","1.553466","5.055741"
"Melissodes_coreopsis","154","20.214286","16.843363","1.357277","3.250119"
"Partamona_bilineata","84","22.297619","21.023097","2.293808","5.958552"
"Plebeia_pulchra","29","36.931034","22.632043","4.202665","17.259255"
"Melissodes_tepidus","65","6.076923","9.017878","1.11853","7.700283"
"Melissodes_robustior","32","5.5","6.405643","1.132368","15.6412"
"Ancyloscelis_apiformis","78","26.294872","27.275939","3.088392","6.416902"
"Melissodes_bimatris","72","8.722222","5.697101","0.67141","6.951644"
"Melissodes_moorei","7","2.428571","1.812654","0.685119","71.502626"
"Anthophorula_nitens","9","2.666667","6.519202","2.173067","55.613154"
"Melissodes_limbus","51","6.901961","10.920174","1.52913","9.814086"
"Centris_transversa","28","9","10.434984","1.972027","17.875657"
"Anthophora_walshii","75","23.826667","18.647783","2.153261","6.673578"
"Melissodes_grindeliae","46","14.021739","6.910505","1.018898","10.880834"
"Melissodes_subagilis","107","11.831776","10.148414","0.981084","4.677742"
"Anthophorula_albicans","15","2.4","2.823372","0.728992","33.367892"
"Anthophora_phenax","27","3.296296","3.20834","0.617445","18.537718"
"Diadasia_nigrifrons","40","8.325","6.817728","1.077977","12.51296"
"Exomalopsis_solani","101","8.316832","6.857012","0.682298","4.955628"
"Melissodes_intortus","12","32.833333","17.481592","5.046501","41.709865"
"Melissodes_comptoides","148","44.101351","25.902943","2.129209","3.381881"
"Melissodes_thelypodii","79","12.21519","14.898521","1.676215","6.335676"
"Melipona_colimana","2","5","1.414214","1","250.259192"
"Diadasia_lutzi","85","6.164706","6.204543","0.672977","5.888452"
"Diadasia_afflicta","45","31.866667","20.49124","3.054654","11.122631"
"Diadasia_consociata","19","4.105263","6.814158","1.563275","26.343073"
"Anthophorula_consobrina","13","4.384615","3.042435","0.84382","38.501414"
"Plebeia_frontalis","71","36.366197","42.808624","5.080449","7.049555"
"Plebeia_moureana","15","20.333333","21.144627","5.459519","33.367892"
"Diadasia_tropicalis","25","12.32","12.095867","2.419173","20.020735"
"Centris_varia","128","34.804688","42.726572","3.776531","3.9103"
"Anthophora_timberlakei","14","1.5","0.759555","0.203","35.751313"
"Ceratina_acantha","93","11.129032","11.255169","1.167107","5.381918"
"Melissodes_pallidisignatus","100","10.69","6.416039","0.641604","5.005184"
"Anthophora_squammulosa","54","8.5","9.102664","1.238716","9.268859"
"Melissodes_wheeleri","54","33.018519","20.165813","2.74422","9.268859"
"Svastra_sabinensis","64","7.875","10.540173","1.317522","7.8206"
"Melissodes_boltoniae","35","58.2","19.630109","3.318094","14.300525"
"Exomalopsis_analis","80","29.0625","26.956291","3.013805","6.25648"
"Svastra_duplocincta","30","5.7","4.800503","0.876448","16.683946"
"Anthophorula_texana","15","45.333333","21.904555","5.655732","33.367892"
"Exomalopsis_similis","56","23.071429","24.47697","3.270873","8.937828"
"Melissodes_verbesinarum","74","6.5","5.998287","0.697287","6.763762"
"Melitoma_taurea","108","66.166667","16.388108","1.576946","4.634429"
"Anthophorula_compactula","75","11.266667","11.566883","1.335629","6.673578"
"Centris_agameta","11","4","2.898275","0.873863","45.501671"
"Melissodes_humilior","17","8.764706","5.309536","1.287752","29.442258"
"Melissodes_micheneri","4","4","3.366502","1.683251","125.129596"
"Melissodes_menuachus","88","11.988636","6.198803","0.660795","5.687709"
"Anthophora_columbariae","14","2.071429","2.615465","0.699012","35.751313"
"Exomalopsis_snowi","26","17.461538","16.774339","3.289719","19.250707"
"Diadasia_knabiana","2","4.5","3.535534","2.5","250.259192"
"Melipona_grandis","54","71.888889","59.554848","8.104388","9.268859"
"Melitoma_marginella","45","25.755556","22.556148","3.362472","11.122631"
"Euglossa_townsendi","44","41.590909","45.092834","6.798001","11.375418"
"Xylocopa_gualanensis","37","10.405405","16.283017","2.676912","13.527524"
"Melissodes_utahensis","36","11.305556","5.476284","0.912714","13.903288"
"Epicharis_analis","14","44.357143","32.174063","8.59888","35.751313"
"Eucera_interrupta","36","37.944444","17.990385","2.998397","13.903288"
"Anthophora_estebana","20","4.05","3.979884","0.889929","25.025919"
"Melissodes_glenwoodensis","60","12.583333","8.606839","1.111138","8.341973"
"Svastra_machaerantherae","47","8.617021","10.553288","1.539355","10.649327"
"Neolarra_vigilans","36","9.25","6.11497","1.019162","13.903288"
"Ceratina_pacifica","80","9.1125","5.611908","0.62743","6.25648"
"Melipona_costaricensis","15","70.933333","50.59569","13.063751","33.367892"
"Ericrocis_pintada","35","4.657143","3.307237","0.559025","14.300525"
"Eucera_vulpes","8","14.125","9.387492","3.31898","62.564798"
"Centris_decolorata","45","47.444444","25.267258","3.76662","11.122631"
"Anthophora_rhodothorax","14","1.928571","1.77436","0.474218","35.751313"
"Neolarra_californica","38","3.736842","3.651614","0.59237","13.171536"
"Melissodes_dagosus","42","12.809524","12.950634","1.998326","11.917104"
"Centris_trigonoides","75","25.8","27.719639","3.200788","6.673578"
"Eucera_actuosa","56","6.142857","5.897391","0.788072","8.937828"
"Melissodes_opuntiellus","21","13.333333","11.850457","2.585982","23.834209"
"Melipona_solani","13","45.923077","27.515031","7.631297","38.501414"
"Anthophorula_euphorbiae","14","4.071429","3.292516","0.879962","35.751313"
"Mesocheira_bicolor","65","27.692308","33.272982","4.127005","7.700283"
"Anthophorula_albata","22","4.363636","2.401298","0.511958","22.750836"
"Melissodes_snowii","14","11.285714","2.972401","0.794408","35.751313"
"Anthophora_mortuaria","22","2.409091","2.839502","0.605384","22.750836"
"Xylocopa_muscaria","55","33.654545","48.763305","6.575243","9.100334"
"Gaesischia_exul","23","7.521739","6.251324","1.303491","21.761669"
"Epicharis_maculata","27","46.333333","61.290607","11.795383","18.537718"
"Holcopasites_minimus","8","11.125","20.573475","7.273822","62.564798"
"Nomada_bella","28","62.964286","23.144445","4.373889","17.875657"
"Eufriesea_mexicana","32","30.625","37.500753","6.629259","15.6412"
"Exomalopsis_solidaginis","39","7.923077","7.212506","1.154925","12.833805"
"Eucera_lutziana","9","11.777778","4.055175","1.351725","55.613154"
"Nomada_australis","51","64.588235","18.671022","2.614466","9.814086"
"Epeolus_ilicis","14","62.928571","10.564558","2.823497","35.751313"
"Melipona_panamica","8","65.25","33.767059","11.938458","62.564798"
"Eucera_kullenbergi","2","0.5","0.707107","0.5","250.259192"
"Tetragonula_sirindhornae","4","19.25","14.43087","7.215435","125.129596"
"Oreopasites_vanduzeei","26","4.769231","4.226655","0.828915","19.250707"
"Melissodes_vernalis","16","4.875","5.08429","1.271073","31.282399"
"Anthophora_peritomae","46","10.978261","5.008833","0.738512","10.880834"
"Neolarra_verbesinae","12","9.916667","6.761634","1.951916","41.709865"
"Centris_fuscata","48","30.875","32.069489","4.628832","10.427466"
"Diadasia_vallicola","45","3.955556","3.183448","0.47456","11.122631"
"Melissodes_fimbriatus","16","43","28.939016","7.234754","31.282399"
"Diadasia_laticauda","12","1.166667","0.937437","0.270615","41.709865"
"Melitoma_segmentaria","85","32.776471","34.770806","3.771423","5.888452"
"Ceratina_nanula","148","11.452703","9.069898","0.745541","3.381881"
"Exomalopsis_byersi","18","5.833333","3.617767","0.852716","27.806577"
"Thygater_micheneri","5","23","16.8523","7.536578","100.103677"
"Epeolus_canadensis","27","32.740741","21.387618","4.116049","18.537718"
"Deltoptila_aurulentocaudata","11","16.181818","12.812636","3.863155","45.501671"
"Brachynomada_margaretae","4","4.25","2.5","1.25","125.129596"
"Trigona_albipennis","41","42.073171","52.648547","8.222322","12.207765"
"Anthophorula_completa","39","14.205128","12.831252","2.054645","12.833805"
"Exomalopsis_mellipes","61","15.262295","14.827791","1.898504","8.205219"
"Anthophora_fulvicauda","16","2.125","2.028957","0.507239","31.282399"
"Caenonomada_bruneri","22","48.363636","38.34374","8.174913","22.750836"
"Euglossa_atroveneta","10","13.4","16.194649","5.121198","50.051838"
"Trigona_fuscipennis","91","39.384615","39.164544","4.10556","5.500202"
"Euglossa_obtusa","6","42.5","28.64088","11.69259","83.419731"
"Eufriesea_rugosa","18","20.611111","20.76235","4.893733","27.806577"
"Eucera_aragalli","5","10.6","9.449868","4.226109","100.103677"
"Melissodes_coloradensis","28","29.642857","22.50961","4.253916","17.875657"
"Melissodes_sphaeralceae","18","9.222222","7.215633","1.700741","27.806577"
"Eucera_fulvitarsis","64","12.3125","5.42737","0.678421","7.8206"
"Melissodes_hymenoxidis","21","16.47619","6.13693","1.339188","23.834209"
"Anthophorula_exilis","5","4.2","2.387467","1.067708","100.103677"
"Eucera_primiveris","33","5.121212","4.174009","0.726602","15.167224"
"Anthophora_striata","12","1.25","1.13818","0.328564","41.709865"
"Oreopasites_barbarae","3","6.666667","2.886751","1.666666","166.839461"
"Triopasites_penniger","22","5.181818","3.289758","0.701379","22.750836"
"Townsendiella_pulchra","23","4.217391","3.765351","0.78513","21.761669"
"Centris_cockerelli","56","6.125","8.388439","1.120952","8.937828"
"Xylocopa_guatemalensis","31","6.387097","7.561646","1.358112","16.145754"
"Epeolus_attenboroughi","3","11.333333","1.527525","0.881917","166.839461"
"Eufriesea_concava","26","37.307692","41.905388","8.218323","19.250707"
"Anthophorula_sidae","8","3.625","1.685018","0.595744","62.564798"
