"","rates","alpha","sigma.sq","theta","expected_mean","expected_var","tip_state"
"Panurgus_pyropygus",0.0020094987000813,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366204071,"solitary"
"Panurgus_calcaratus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367048023,"solitary"
"Perdita_pallida",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Protandrena_verbesinae",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Calliopsis_sonorana",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.00043026399982083,"solitary"
"Colletes_fasciatus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504774,"solitary"
"Colletes_hirtibasis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Colletes_claripes",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Colletes_jankowskyi",0.00198492780715086,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Colletes_babai",0.00198490146858384,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Colletes_nudus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364519968,"solitary"
"Colletes_nigricans",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Colletes_gallicus",0.00208778103835278,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Hylaeus_kokeensis",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430204928600687,"solitary"
"Hylaeus_episcopalis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366219264,"solitary"
"Hylaeus_strenuus",0.00199048625761024,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366211668,"solitary"
"Hylaeus_hyalinatus",0.00205067604108377,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365360121,"solitary"
"Hylaeus_wootoni",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005436620787,"solitary"
"Hylaeus_nigritus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005436536012,"solitary"
"Hylaeus_lineolatus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Hylaeus_coloradensis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366211668,"solitary"
"Hylaeus_euxanthus",0.0019845099276364,0.0168991425366927,1.46237405741482e-05,5.66624220019634,5.66884201447175,0.000430198125564161,"solitary"
"Scrapter_carysomus",0.00256444418948693,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Chilicola_lickana",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365360121,"solitary"
"Chilicola_travesia",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365360121,"solitary"
"Chilicola_deserticola",0.00198494848476493,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366215466,"solitary"
"Xeromelissa_rosie",0.0019845099276364,0.0168991425366927,1.46237405741482e-05,5.66624220019634,5.66884201447175,0.00043019812641191,"solitary"
"Perditomorpha_rufiventris",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Leioproctus_capito",0.00198490586744087,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Ctenocolletes_albomarginatus",0.0019845106468702,0.0168991425366927,1.46237405741482e-05,5.66624231970275,5.66884201447175,0.000430198125112979,"solitary"
"Systropha_planidens",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884201511832,0.000430125340031515,"solitary"
"Lasioglossum_costulatum",0.0123772253127103,0.0168991425366927,1.46267594810804e-05,5.67262551692892,5.66884208898611,0.00043034451881933,"social"
"Lasioglossum_groomi",0.0123772263800877,0.0168991425366927,1.4626759018877e-05,5.67262551692892,5.66884208898611,0.000430209046745617,"social"
"Lasioglossum_occidens",0.0123800138941194,0.0168991425366927,1.462203177352e-05,5.67262551692892,5.66884208898612,0.000430054365360121,"social"
"Lasioglossum_gilesi",0.012376842441623,0.0168991425366927,1.46220299511773e-05,5.67262551692892,5.66884208898612,0.000430054364512371,"social"
"Lasioglossum_expansifrons",0.0123768420397719,0.0168991425366927,1.46220301037972e-05,5.67262551692892,5.66884208898612,0.000430055112074796,"social"
"Lasioglossum_globosum",0.0123940311924042,0.0168991425366927,1.46220310808509e-05,5.67262551692892,5.66884208898612,0.000430055112074796,"social"
"Lasioglossum_helichrysi",0.0123952378352143,0.0168991425366927,1.46267569468168e-05,5.67262551692892,5.66884208898612,0.000430262600718878,"social"
"Lasioglossum_platychilum",0.0123772297265824,0.0168991425366927,1.4626758430867e-05,5.67262551692892,5.66884208898612,0.000430262600718878,"social"
"Lasioglossum_euboeense",0.0123772289467127,0.0168991425366927,1.46267579144505e-05,5.67262551692892,5.66884208898611,0.000430263999375346,"social"
"Lasioglossum_nigripes",0.0123768646655071,0.0168991425366927,1.4622030918827e-05,5.67262551692892,5.66884208898612,0.000430221991641209,"social"
"Lasioglossum_truncatum",0.0123988687822189,0.0168991425366927,1.46220303675394e-05,5.67262551692892,5.66884208898612,0.000430054364512371,"social"
"Lasioglossum_speculinum",0.0123772833910887,0.0168991425366927,1.46267568353906e-05,5.67262551692892,5.66884208898612,0.000430263999375346,"social"
"Lasioglossum_japonicum",0.0123772314314449,0.0168991425366927,1.4626756831506e-05,5.67262551692892,5.66884208898612,0.000430263999375346,"social"
"Lasioglossum_rufopanticis",0.0123768441930099,0.0168991425366927,1.46220305217517e-05,5.67262551692892,5.66884208898612,0.000430054365352524,"social"
"Lasioglossum_deceptum",0.0123915959087203,0.0168991425366927,1.46267568315051e-05,5.67262551692892,5.66884208898611,0.000430263999393439,"social"
"Lasioglossum_aureolum",0.0123772389786647,0.0168991425366927,1.46267568315051e-05,5.67262551692892,5.66884208898611,0.000430263999393439,"social"
"Lasioglossum_ellisiae",1.02788568820315,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.66884208603592,0.00043026399982083,"solitary"
"Lasioglossum_stictaspis",0.0155251533337669,0.0168991425366927,1.46267577893353e-05,5.67262551692892,5.66884208898612,0.00043026400066858,"social"
"Lasioglossum_imitatum",0.0155305406114608,0.0168991425366927,1.4626756911697e-05,5.67262551692892,5.66884208898612,0.00043026400066858,"social"
"Lasioglossum_cephalotes",0.0097527939206573,0.0168991425366927,1.46267568315051e-05,5.670331325023,5.66884208703799,0.00043026399982083,"parasite"
"Lasioglossum_simplex",0.00911756810584512,0.0168991425366927,1.46267568315051e-05,5.670331325023,5.66884208668416,0.000430263999829876,"parasite"
"Lasioglossum_subviridatum",0.015530790753922,0.0168991425366927,1.46267568315051e-05,5.67262551692892,5.66884208898612,0.000430263999375346,"social"
"Lasioglossum_morio",0.0123927281310597,0.0168991425366927,1.46237405741482e-05,5.67252084895957,5.66884208898591,0.000430160378419467,"social"
"Lasioglossum_nitidulum",0.0123914704808509,0.0168991425366927,1.4623740596317e-05,5.67252084894875,5.66884208898591,0.000430160378419467,"social"
"Lasioglossum_aeratum",0.0123803277651229,0.0168991425366927,1.46267568315051e-05,5.67262551692892,5.66884208898611,0.000430263999375346,"social"
"Sphecodes_niger",0.00674179810310415,0.0168991425366927,1.46220298358816e-05,5.670331325023,5.66884206485612,0.000430136826825276,"parasite"
"Sphecodes_pecosensis",0.00675663727020623,0.0168991425366927,1.46237405741482e-05,5.67030623583195,5.66884206485612,0.00043016037886495,"parasite"
"Eupetersia_sakalava",0.00674200996877079,0.0168991425366927,1.46220298358816e-05,5.670331325023,5.66884206484761,0.000430136176891228,"parasite"
"Agapostemon_sericeus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884204742283,0.000430060125015587,"solitary"
"Agapostemon_leunculus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884204742283,0.000430060125015587,"solitary"
"Rhinetula_denticrus",0.0019845099276364,0.0168991425366927,1.46237405741482e-05,5.66624220019634,5.66884204740098,0.000430198125569858,"solitary"
"Augochlorella_urania",0.0123770133630368,0.0168991425366927,1.46220453461141e-05,5.67262551692892,5.66884208820387,0.000430128265192604,"social"
"Lipotriches_collaris",0.00198451873540161,0.0168991425366927,1.46237405741482e-05,5.66624366367652,5.66884201596361,0.000430198125130072,"solitary"
"Pseudapis_interstitinervis",0.00198480261197228,0.0168991425366927,1.46237405741482e-05,5.6662454657811,5.66884201596361,0.000430198125124374,"solitary"
"Steganomus_lieftincki",0.0019845310208853,0.0168991425366927,1.46237405741482e-05,5.66624220019634,5.66884201596361,0.000430198125564161,"solitary"
"Epeolus_friesei",0.00673806059477227,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.00043019812641191,"parasite"
"Epeolus_subrufescens",0.00673370111394364,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.00043019812641191,"parasite"
"Epeolus_compactus",0.00674062642987653,0.0168991425366927,1.46267568315051e-05,5.670331325023,5.66884205533148,0.00043034451881933,"parasite"
"Triepeolus_remigatus",0.00673359169532105,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.000430198125569858,"parasite"
"Nomada_mutica",0.00673355978219679,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.00043019812641191,"parasite"
"Nomada_fervens",0.00673358753657217,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.000430198125564161,"parasite"
"Nomada_bethunei",0.00673434177936365,0.0168991425366927,1.46267568315051e-05,5.670331325023,5.66884205533148,0.000430344520112564,"parasite"
"Nomada_ginran",0.00673434829375692,0.0168991425366927,1.46267568315051e-05,5.670331325023,5.66884205533148,0.000430344520112564,"parasite"
"Nomada_facilis",0.00673360071663841,0.0168991425366927,1.46237405741482e-05,5.66773152564943,5.66884205530963,0.000430198126417608,"parasite"
"Nomada_stigma",0.00673360075101005,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205530963,0.000430198126417608,"parasite"
"Nomada_rufipes",0.00673960036796426,0.0168991425366927,1.46220298358816e-05,5.670331325023,5.66884205533148,0.000430054365352524,"parasite"
"Rhathymus_unicolor",0.0067340685832736,0.0168991425366927,1.46237405741482e-05,5.66773151072574,5.66884205439993,0.000430198124270928,"parasite"
"Bombus_tricornis",0.0123754795380542,0.0168991425366927,1.46242799684563e-05,5.67003028855888,5.66884209066678,0.00043023126208415,"social"
"Bombus_muscorum",0.0123752111222808,0.0168991425366927,1.46242799684563e-05,5.67002570263165,5.66884209066678,0.00043023126208415,"social"
"Bombus_armeniacus",0.0123935898245719,0.0168991425366927,1.46272952285175e-05,5.67262551692892,5.66884209068863,0.000430377655784803,"social"
"Bombus_sushkini",0.0123760899870813,0.0168991425366927,1.46272954310398e-05,5.67262551692892,5.66884209068863,0.000430377654936514,"social"
"Bombus_morrisoni",0.0123759906593387,0.0168991425366927,1.46272949238986e-05,5.67262551692892,5.66884209068863,0.000430377657079118,"social"
"Bombus_macgregori",0.0123759885273096,0.0168991425366927,1.46272950427432e-05,5.67262551692892,5.66884209068863,0.000430377657079118,"social"
"Bombus_bifarius",0.0123760192824581,0.0168991425366927,1.46272962258132e-05,5.67262551692892,5.66884209068863,0.000430377655784804,"social"
"Bombus_huntii",0.0123759860228582,0.0168991425366927,1.46272961282604e-05,5.67262551692892,5.66884209068863,0.000430377654936514,"social"
"Bombus_sylvicola",0.0123911959133018,0.0168991425366927,1.46272962256583e-05,5.67262551692892,5.66884209068863,0.000430377656239874,"social"
"Tetragonula_iridipennis",0.0123762324366989,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377655784803,"social"
"Heterotrigona_erythrogastra",0.0123759919911547,0.0168991425366927,1.46272962210206e-05,5.67262551692892,5.66884209068863,0.000430377656230828,"social"
"Plebeia_julianii",0.0123759857942346,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377657079117,"social"
"Plebeia_tobagoensis",0.0123759857942346,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377656239874,"social"
"Schwarziana_quadripunctata",0.0123755991613684,0.0168991425366927,1.46225682969038e-05,5.67262551692892,5.66884209068863,0.000430087985904895,"social"
"Trigona_fuscipennis",0.0123759857942346,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377656230827,"social"
"Frieseomelitta_doederleini",0.0123759857942346,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377655784803,"social"
"Trigona_crassipes",0.012375597005126,0.0168991425366927,1.46225692306153e-05,5.67262551692892,5.66884209068863,0.000430087986760781,"social"
"Frieseomelitta_flavicornis",0.0123759858045223,0.0168991425366927,1.46272962262389e-05,5.67262551692892,5.66884209068863,0.000430377656230827,"social"
"Ptilotrigona_occidentalis",0.012379216308107,0.0168991425366927,1.46272962234433e-05,5.67262551692892,5.66884209068863,0.000430377656230828,"social"
"Tetragona_perangulata",0.0123759857942714,0.0168991425366927,1.46272962262229e-05,5.67262551692892,5.66884209068863,0.000430377656230828,"social"
"Geotrigona_subgrisea",0.012375599547562,0.0168991425366927,1.46225681296715e-05,5.67262551692892,5.66884209068863,0.000430087502319078,"social"
"Partamona_musarum",0.012375597005126,0.0168991425366927,1.46225692306153e-05,5.67262551692892,5.66884209068863,0.000430087984610582,"social"
"Paratrigona_lineatifrons",0.012375597099277,0.0168991425366927,1.46225692306153e-05,5.67262551692892,5.66884209068863,0.000430087985908693,"social"
"Euglossa_ignita",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005484894268,"solitary"
"Euglossa_macrorhyncha",0.00198790534587619,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005484979043,"solitary"
"Euglossa_parvula",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054850634381,"solitary"
"Euglossa_amazonica",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054851478332,"solitary"
"Euglossa_igniventris",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054849786632,"solitary"
"Euglossa_cognata",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367048023,"solitary"
"Euglossa_milenae",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054849786632,"solitary"
"Euglossa_hemichlora",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054850638179,"solitary"
"Euglossa_viridis",0.00198490146858384,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005436620787,"solitary"
"Euglossa_perviridis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366204071,"solitary"
"Euglossa_villosa",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430287115687122,"solitary"
"Eufriesea_mexicana",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Eufriesea_dressleri",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Centris_cineraria",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Centris_rhodopus",0.00198529374410323,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430287113991623,"solitary"
"Centris_burgdorfi",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430287114839373,"solitary"
"Epicharis_flava",0.00198870517057616,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Epicharis_lunulata",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504774,"solitary"
"Ceratina_mandibularis",0.0124732236440877,0.0168991425366927,1.46224615744908e-05,5.67262551692892,5.66884209226254,0.000430082044112123,"social"
"Exoneurella_tridentata",0.0123758267612456,0.0168991425366927,1.46224730443563e-05,5.67262551692892,5.66884209418238,0.000430083442196391,"social"
"Allodape_skaifeorum",0.0123963914215822,0.0168991425366927,1.46224752906216e-05,5.67262551692892,5.66884209418238,0.000430082956464364,"social"
"Braunsapis_elizabethana",0.01237611022769,0.0168991425366927,1.4622475247887e-05,5.67262551692892,5.66884209418238,0.000430082957312558,"social"
"Braunsapis_madecassella",0.012375814041696,0.0168991425366927,1.4622475247887e-05,5.67262551692892,5.66884209418238,0.000430082957312558,"social"
"Xylocopa_tranquebarorum",0.00198490166688411,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884201514227,0.000430054364059291,"solitary"
"Xylocopa_flavifrons",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884201514227,0.000430054364063089,"solitary"
"Xylocopa_nigroclypeata",0.00198490756889148,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.66884201514227,0.000430054363211541,"solitary"
"Eucera_spectabilis",0.00198494011640777,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504774,"solitary"
"Eucera_aragalli",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504774,"solitary"
"Eucera_atrata",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364066887,"solitary"
"Melissodes_wheeleri",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364508572,"solitary"
"Melissodes_bimatris",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364508572,"solitary"
"Melissodes_semilupinus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364519968,"solitary"
"Melissodes_lupinus",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Melissodes_comptoides",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Gaesischia_fulgurans",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504774,"solitary"
"Gaesischia_sparsa",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Paratetrapedia_calcarata",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364063089,"solitary"
"Paratetrapedia_connexa",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364512371,"solitary"
"Anthophora_retusa",0.00198492059637281,0.0168991425366927,1.46220298394263e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Anthophora_columbariae",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367051821,"solitary"
"Anthophora_pachyodonta",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367055619,"solitary"
"Habropoda_pallida",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366200273,"solitary"
"Anthidium_gayi",0.00198491129218561,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366200273,"solitary"
"Stelis_montana",0.00674911768489038,0.0168991425366927,1.46411402460637e-05,5.66897917033652,5.66884203015827,0.000430085515921423,"parasite"
"Stelis_nasuta",0.00673416654137713,0.0168991425366927,1.46394295077971e-05,5.67033130297835,5.66884203016071,0.00043005436620787,"parasite"
"Anthidiellum_absonulum",0.00239497454184729,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367055619,"solitary"
"Benanthis_madagascariensis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367051821,"solitary"
"Plesianthidium_trachusiforme",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367063216,"solitary"
"Rhodanthidium_septemdentatum",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430287117382621,"solitary"
"Hypanthidium_obscurius",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365352524,"solitary"
"Chelostoma_rapunculi",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364519967,"solitary"
"Chelostoma_incisulum",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365363919,"solitary"
"Protosmia_longiceps",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365356322,"solitary"
"Osmia_apicata",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367914763,"solitary"
"Osmia_ferruginea",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054367914763,"solitary"
"Osmia_giffardi",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054370442818,"solitary"
"Osmia_wyomingensis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005437043902,"solitary"
"Ashmeadiella_timberlakei",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364519967,"solitary"
"Atoposmia_hebitis",0.0019849014685854,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054366211668,"solitary"
"Hoplitis_monstrabilis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.00043005436789957,"solitary"
"Hoplitis_simplex",0.00198927813496979,0.0168991425366927,1.46237405741482e-05,5.66703447573537,5.66884201448916,0.000430094748476064,"solitary"
"Hoplitis_jacintana",0.00198930530397572,0.0168991425366927,1.46237405741482e-05,5.6670371570878,5.66884201448916,0.000430094748476064,"solitary"
"Coelioxys_edita",0.00673480298022879,0.0168991425366927,1.53482224451317e-05,5.67033040496775,5.66884202234454,0.000430054366204072,"parasite"
"Megachile_droegei",0.00198490146861806,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Megachile_igniscopata",0.00198490146859838,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Megachile_relativa",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Megachile_semirufa",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364504775,"solitary"
"Megachile_anatolica",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364066887,"solitary"
"Megachile_leucostoma",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054364059291,"solitary"
"Megachile_saigonensis",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365356322,"solitary"
"Megachile_fabricator",0.00198490146858383,0.0168991425366927,1.46220298358816e-05,5.6688420144936,5.6688420144936,0.000430054365356323,"solitary"
"Megachile_policaris",0.00198529025769243,0.0168991425366927,1.46267568315051e-05,5.6688420144936,5.6688420144936,0.000430263999829876,"solitary"
